ImageID,GroundTruth,Prediction,CER,WER
AHTD3A0433_Para3_4,من ينجو بنفسه.,من ينجوبنفسه .,0.1428571428571428,0.6666666666666666
AHTD3A0670_Para2_2,سوف يقل  بنسبة 50% بحلول 2100  إذا استمرت درجات  الحرارة,سوف يقل بنسبة 20% علول 1000 إذا استحرت درجات الحرارة,0.1428571428571428,0.5384615384615384
AHTD3A0150_Para3_2,خشبية و يترك فى ينشف اما . تحديث هذه الطريقة . فيتم من خلال عيض التراب,خسبية ويتدك فى ينشف اما . تحدية هذة الطريقة فيتثم من خلال عيمن التراب,0.1428571428571428,0.5
AHTD3A0450_Para3_3,"هذه السلسلة مرتفعة . وقد تتساقط الثلوج عليها كجبل دباغ للذي يرتفع ""2،200"" متر","هذه السلسلة مرتفعة . وقد تتتساقط التلوج عليها كجبيل دباغ للذي برتفع ""10995 ""متر",0.1428571428571428,0.4285714285714285
AHTD3A0966_Para2_4,100.000 نسمة  فإن اتجاه التطور الذي حصل خلال العشرين سنة,190.900 نسمة فإن التجاد التطور الدي حعل خلال الششرين سنة,0.1428571428571428,0.5454545454545454
AHTD3A0904_Para2_5,لمدة تتراوح ثلاث وأربع سنوات,لمدة قتراوح ثلات وأدبع ستوات,0.1428571428571428,0.8
AHTD3A0333_Para2_5,يؤخذ من نص مكتوب، وإنما أخذه أفواه الرجال.,يؤخد من نص مكتوب ،وادنما أخده أفواه الرجال.,0.1428571428571428,0.5
AHTD3A0557_Para2_3,ففي نفس الوقت الذي بدأت فيه الأنهار والجبال الجليديه تذوب # في القطبين,قفي نفس الوقت الذي بدات فيه الإنهاد و الجبال لجليديه تذون # في لقكبي,0.1428571428571428,0.6153846153846154
AHTD3A0908_Para2_3,مسموعة ومرئية إلى اللغة اليابانية .   و أقبلت اليابآن على الحضارة   الغربية كتلميذ لا كزبون,مسموعة ومرئية إلى النعة اليابانية . وأقيبلت اليابات على الحضارة الغربية تتلميذ لاكربون,0.1428571428571428,0.5789473684210527
AHTD3A0867_Para3_3,الفروع الىىنوية الاكبر من 25سم على الشجرة- تم عد كل منها مع قياس مجموع,الغروع السوية الاكبومن سم على الشجرة -تم عد كل منها مع قياس مجموع,0.1428571428571428,0.5
AHTD3A0159_Para3_1,ذا أنه من المعروف ومن بديهيات الحياة تشبث الإنسان بذكر وطنه الم فيطلق الأسماء,ناأنهمن ام عيوضومن بديهياتب الحياة تشبث الإنسان بفك# وطنه الم فيطلق الأسماء,0.1428571428571428,0.5
AHTD3A0696_Para3_2,الحديث حيث أدى ارتفاع منسوب المياه في نهر يانغستي نتيجه الامطار الشديده إلى موت أكثر,الحديث حين أدى ارتقاع مسون الياه في نهد يانفستي نتجه الامطار الشديدة إلى يويه أكثر,0.1428571428571428,0.6
AHTD3A0602_Para3_1,من جانب آحر يلعب المكان وكيفيه سقوط الأشعه,من جانب آخر بلعب المككان وتيفيه سقوط الأشهر,0.1428571428571428,0.625
AHTD3A0956_Para3_2,فصلين للمدارس الريفية .- يهتم القائمون على التعليم   في المدارس,فصلين للمدارس الريغية.- يهتم القائون على الثعلم في المداسن,0.1428571428571428,0.5833333333333334
AHTD3A1061_Para2_3,مخافة ألا يرجع إليه ماله ولا يعد ذلك هبة منه أو رجل يخاف الشكية,مخافة ألا يرجع إليه مالدولا يعد ذلك هبة منه أورجل يحام الغاري,0.1428571428571428,0.4285714285714285
AHTD3A0971_Para2_2,# # #  تنام  الشعور ##  بالإحباط و اليأس . و لعل الظواهر,# # # تنام الشعور # بالإجباط واليأس. ولعل الظواهر,0.1428571428571428,0.625
AHTD3A0825_Para2_4,"أشباه المشاهد . و مؤخرا صرحت : "" إذا كنت فتاة تتمتع بحسن المظهر","أشباه المناهد. ومؤخراً لرحت:"" إذا كنت فتاة تتمتع بحين المظاهر",0.1428571428571428,0.6428571428571429
AHTD3A0398_Para3_5,النظام القديم،,النظار القديم.,0.1428571428571428,1.0
AHTD3A0451_Para3_3,فيما وراء السفوح المرقية للسرة والسقوح الشمامية للسلاسل الجىلية,فيما وراء السقوح المرقية لليرة والبقوح التمامتة للعلاسل الحيلة,0.1428571428571428,0.6666666666666666
AHTD3A0459_Para3_5,خيبر حيث يصب في البحر الأحمر,خيبر حين يعب في البحر الحمو,0.1428571428571428,0.5
AHTD3A0709_Para3_6,معينة .,معينة.,0.1428571428571428,1.0
AHTD3A0339_Para2_6,عنه في كل مكان,عنه في خل معان,0.1428571428571428,0.5
AHTD3A0718_Para2_1,# # # يعود احتمام الحكومه الالمانيه بالأجرارات والقوانين,ذب #مه يعود اخمام الحكومه الالحانيه بالأجرارات والقوانيي,0.1428571428571428,0.6666666666666666
AHTD3A0694_Para2_6,سرعة الرياح فيه تبلغ 280 كم بالساعة,سرعة الرياح فيل تبلغ 0 كم بالساعلا,0.1428571428571428,0.4285714285714285
AHTD3A0552_Para2_6,كل ما أتت عليه,كل ما أتتا عليه.,0.1428571428571428,0.5
AHTD3A1106_Para2_1,وكان  أبناؤها يتلقون تعليماً يختلف كل الاختلاف عن تعليم الجماعات . لإن أبناء الأشراف,وكان أيتاؤها يتلقون تعليماً يحتلق كل الاخثلاف عن تعليم الجماعات . لأة أيقاء الأمشراق,0.1428571428571428,0.4666666666666667
AHTD3A0453_Para3_5,والناس،,والناس,0.1428571428571428,1.0
AHTD3A0870_Para3_2,الفروع الهيكلية ونعف الهيكلية  ، مجلتا بأن عملية التقليم الجائز تعتبر من أكثر عمليات الحدمة,الغروع الهيكلية ونعف المبكلية اعلتاً بأن عملي التقيم الجائر تعبر من أكثر عمليات الحدمة,0.1428571428571428,0.5625
AHTD3A0373_Para2_5,على بطن راحتي،,على بطلين راحتي،,0.1428571428571428,0.3333333333333333
AHTD3A0747_Para3_5,الشمسية والحيوالجوفية,المية والحيو الجوفية,0.1428571428571428,1.5
AHTD3A1166_Para3_4,عند  قوة ولكن قوة الاقتصاد  أيضاً .,عند قوة ولكن قوة الاقتصاد أيصا.,0.1428571428571428,0.4444444444444444
AHTD3A0455_Para2_1,"فقد دكر ""هيرودوتس"" نهرأَ سماه ""كورس"" زعم أنه نهر كبير عطيم يصيب","ققد دكر""هيرود وتس""""تهر أًسماه ""كورس"" زعم أنه نهر كبير عطيم ريصيب",0.1428571428571428,0.5
AHTD3A0554_Para2_1,"وأعتقد إن ""أحمد أمين"" لو كان قد وقف على ما كتب في","وأعتقد إن ""أصمد أمين ""لوكان قد وقف على مدادتب في",0.1428571428571428,0.5
AHTD3A0917_Para3_4,في الأقتصاد الياباني  .  ولتجنب قائمة طويلة من الأسباب ،,في الاقتصاد اليلاتي . ولتجنب قائمة طويلة من الأشباب،,0.1428571428571428,0.5
AHTD3A0826_Para3_5,عابرة الأطلنطي,عابدة الاطلنطي,0.1428571428571428,1.0
AHTD3A0552_Para2_5,في السماء فتمتك عليه نفسه ، و تعطف الرياح  العاتية فتدمر,في السماء فتمتكد عله نفسه، وتعطف الرياح العاييه عتدمر,0.1428571428571428,0.75
AHTD3A0802_Para2_3,"بالياء , أوبالواو  لماكانه واوي  الأصل  في الشعر الشعبي , لا سيما الليبي منه . يقول رحومة بن مصطفى",بالياء، أو بالواو لما كان واويو الأصل في الشقر الشعبي ، لاسما اللبي منه . يقول رحومة ين مصطفى,0.1428571428571428,0.6363636363636364
AHTD3A0459_Para3_2,خيبر، ثم يتجه نحو الجنوب الغربي إلى إن يصل إلى يثرب حيث تتصل به,حتير،تم يتجه نحو الجنوب الغريي إلى إن يعل إلى يثرب حيث تتعلبه,0.1428571428571428,0.4285714285714285
AHTD3A0946_Para2_4,اليابانية ،# البرتغالية ،الرومانية ، الروسية ، والإسبانية بالنسبة للأجانب >> . تعليم الكبار,ليابانية،# البرتغالية، الرومانية، الرويدة ، والإسبانية باننسبة للأجاني)). تعليم الكبار,0.1428571428571428,0.7142857142857143
AHTD3A0814_Para3_5,أكياس .,أكياسف.,0.1428571428571428,1.0
AHTD3A0455_Para3_5,"""إسطبل عنتر""، كلتا تعرف به في الزمن","""إسطبر عنتر""علتاتعرف به في الزمن",0.1428571428571428,0.5714285714285714
AHTD3A0446_Para3_2,علاُّقة بشكل البادية وظاهر وجهها، ومنها ما لها علاقة بطبيعتها ويتركيبها ، إلى غير ذلك من مصطلحات،,علإقة بشكل البادية وظهر وجهها، ومنها ما لصاعلاقد بطيعتها ويتركيبها، إلى ذلك من مصطلحات ،,0.1443298969072164,0.5882352941176471
AHTD3A0872_Para2_3,الذي يعتبر مناسبا و 2.4م للصنف ستاركنغ ديليشيس الذي يعتبر كبيرا نسبيا ، حيث إن النمو القوي,الذي يصتز مناسبا و2.2م للصنف ستاركنغ ديليشيس الذي يعتبر كبيرايسيا، حيب إد الموالقوي,0.1444444444444444,0.5882352941176471
AHTD3A0572_Para3_1,حيث تربى في عيون سداسية تماثل العيون السداسية التي تربى فيها الشغالات.يتواجد النحل العملاق,حيثاً تربي في عيون سراسية تماتل العيون السراسية التي تربي فيها الثغالاتة. يتواجد الزحل العملافم,0.1444444444444444,0.7142857142857143
AHTD3A0681_Para3_4,الاوزون لاول مرة   فوف القطبين الشمالي والجنوبي لذلك صارفة مجموعه من البلدان,الإاوزون لاول ره فوف القطبين الشاي والجنوبي لذلك صارقة مجهوعه من البعدات,0.1447368421052631,0.5714285714285714
AHTD3A1031_Para2_2,على عدتك . و أن اليوم مذكذا سنة أنتظر ما و عدت لا أرى منة مليلاً و لا كثيراً,على عديك . وأن اليوم مذ كذا وكذا سنة أنتظر ما وعدت لا أرى منة مليلاً ولاكثيراً,0.1447368421052631,0.5789473684210527
AHTD3A0780_Para3_2,والأدب.مند أقدم الازمنة وحتى العصور الحديثة.غنية بالمادة الفلكلورية بمفهوم .,والأوب. فند اقدم الإزمنة وحق العصور الحديثة. عنية بالعادة الفلكلورية بمفهوم..,0.1447368421052631,1.0
AHTD3A0559_Para2_4,متخصصون في البوادي وفي الحواضر و في كل مكان من جزيرة العرب ، روعي عند,شخعصون في البوادي وفي الحوافر وفي كل مكان مي جزيرة العرب، روعلى عنن,0.144927536231884,0.6
AHTD3A1105_Para3_5,ويعتبر من حين الى حين إذا  قامت الحرب . وكثيراً  ماكان يقيم الولائم .,وييعير من حين الى حين إذا قامت الحرب. وكثيراً ماككان يقيم الولائ,0.144927536231884,0.5
AHTD3A1000_Para2_1,وكان دوره رائد فى المحاور العربية والإفريقيه والإسلامية ، كما برهن عل,نوكان دوره رائد في المحافل العربية والإفريقية والإسلامية، كمابر من على,0.144927536231884,0.75
AHTD3A0373_Para3_3,كانوا بمدينة صعدة، وقد جمعوا أنساب خولان وحمير وقبائل أخرى، و أضافوها,"كانوا بهدينة صعدة، وقد حمهوا أنناب حولان وحهير وقبائل أخرن"" وأضاموها",0.144927536231884,0.6666666666666666
AHTD3A0970_Para2_4,كل  مكونات جاليته ، على  مستوى الإشعاع الخارجي ، وتكوين لوبيات,كل مكونات جاليته، على مستوعه الاشعاحع الخارجي، وتكوين لوبيت,0.1451612903225806,0.6923076923076923
AHTD3A0497_Para2_2,صغير، يقفز قفز بعض السمك فوق سطح البحر، أو الهوام وبعض الحشرات,صغير، تقضيز قضز بعض البيمك فوق مطع البجر، أو الهوام وبعض الحشرات,0.1451612903225806,0.4166666666666667
AHTD3A1046_Para2_2,وإخوانه مخاصيب مناويب أصحاب نفح وترف . وكانوا يتحفونه ويدللونه,واخواته مخاصيب مناويب أصحاب تفح ورق. وكانواً يتحفودة ويدللونه,0.1451612903225806,0.6
AHTD3A0671_Para3_1,ننجه للإرىقاع الدي حصل في معدلات درجه حرارة كوسجى المرض وارقاع,نتجه للاريقاع الدي حصل في معدلات درجه مرارة كو جى الصفي مارقاع,0.1451612903225806,0.6363636363636364
AHTD3A1101_Para2_1,القضائية لتعفيه من الخدمات نظير مايقدمه من المال - تبين لنا من,القضائية لنعفيه من لقدمات تظير ما يقدمه من المال ر بتين لنامن,0.1451612903225806,0.75
AHTD3A0624_Para3_3,وتنفس الانسان ويقية الحيوانات وخطوط للمياه الئي يخلفها الطيران,وتنطس الانسان ويقية الحيوانات وخطوط المياه التهع يحلعها للطيرإن,0.1451612903225806,0.5555555555555556
AHTD3A1133_Para2_4,بيوت وأكواخ ، وحوانيت ذات سقف من العيش أو القرميد تزدحم,بيون والواح ، وحوايت ذات سقف من القش أو القرميد تزدهم,0.1454545454545454,0.4545454545454545
AHTD3A1027_Para2_4,على خوان ليس عليه إلا ذكرتوالخراساني معنا يأكل . فرايته,علىى حوان ليس عليه إلا ذلرف والخراساي معنا يأحل . عرايته,0.1454545454545454,0.6
AHTD3A0853_Para3_5,إلى قسمين رئيسين من حيث طريقىة استخداح المحلول المغذي .,إلى مسين رئيسين من حيث طريعيه استخدام المحلول لمغذي.,0.1454545454545454,0.5
AHTD3A0334_Para2_1,ولا أدري كيف يمكَن الاطمئنان إلى نص قصة طويلة فيها كلام,ولا أدري كيف يوكن الإلامئان إلى ذص قصة طويلة فييها كلام,0.1454545454545454,0.3636363636363636
AHTD3A0677_Para2_3,اوراق الاشجار المتساقطة  أو الحشائش الجافة في فصل الصيف,اوراق الاسيار المناقطة أو الكشاش الجافة في فصل الصينف,0.1454545454545454,0.5
AHTD3A0226_Para2_1,فكما أن هناك أخلاق فطرية، كذلك بإمكان أي إنسان أن يكتسب,مكلم أن هناك أخلاق قطرية، كذلك نامكان ألي أنسان أن يكتسب,0.1454545454545454,0.4545454545454545
AHTD3A0687_Para3_4,الى اليابسه يقوم بإقنلاع الاشجار رنهدم البيوت واقتلاعها,الى البابه لقوم بإقنلاع الاشجار تهدم البيوت واقتلئيا,0.1454545454545454,0.5
AHTD3A0764_Para3_1,تد يرها مياه تصب من أعالي السد ود .  طاقة الأمواج : وهي,تديرها مياه تصيب من أعالي السددد. طاقة الأمواج: وحي,0.1454545454545454,0.7142857142857143
AHTD3A0967_Para2_6,انتقلت الأسرة # تدريجياً ، من بنية ممتدة و أبوية,انققلتا الأسرة # تدريجياً، من بنبية ممندة وأبويية,0.1458333333333333,0.7
AHTD3A0602_Para2_6,للأرض .وتبلغ نسبه معامل الانعكاس للأرض حالياً 3%,لعلأرض . وتبلغ نبه معامل الاتعكاس للأرضرا حالياً 2%,0.1458333333333333,0.875
AHTD3A0847_Para3_4,"[ للشبكة العالمية ]  يتراوح عند حوالي 40 ملياد صفحة بينما ما يطلق عليه "" الشبكة العقيمة""،","(لكشبكة العالمية ) يمتماوح عند حوالي 1ا ملياد صفحت بينما ما يطلق عليه""الشبكة العقيمة،",0.146067415730337,0.6111111111111112
AHTD3A0888_Para2_3,الزراعة المستدامة ، عند توزيع الزراع المبعوثين وفق للغيم الرقمية المعدة من مسنوى مهاراتهم,الزراعة المندامة، وعند توزيع الزراع المبعويدن وفق للغيم الرضمية المعرة من منوى معارانح,0.146067415730337,0.5714285714285714
AHTD3A0341_Para2_5,بالمعنى المفهوم من الكتاب فذلك ما أشك فيه,سالمعنى المفهوم من الكثاب فذلك بااسك فيه,0.1463414634146341,0.5
AHTD3A1034_Para3_2,بقيراط والحمص بقيراط فأعلم أنه #  ## لم يرجع في ذلك الفلفل إلا الحبة والحبتين # من,بعيره الحمص بغيراط فأعلم أنه # ## لم يربع في ذلك الفلفل إلا الجبة والحتين علا من,0.1463414634146341,0.4444444444444444
AHTD3A0692_Para2_1,أعد من مؤىسة إعادة التامين في ميونخ إن السنوات الأخيرة شهدت تزايداً ملحوظاً في شدة,أعد من مؤسصة إعاد التامبي في ميونح إن السنورات الاخيئر شهدت تزايدا ملحوظاً في شة,0.1463414634146341,0.5333333333333333
AHTD3A0704_Para2_1,والحقت افدح الخسائر في البيئة ، فضلاً عن الخسائر المادية التي تقدر بمليارات,والحقت اقدح الخساتر في البئة، فضلاً عن الخيائرا لمادية التيى تقد ربميارات,0.1466666666666666,0.6923076923076923
AHTD3A0533_Para2_2,و غمر على التبادل) . بينما في مطلع القرن الـ 20 بلغ مستوى البحر الميت أوجه،,وتحمر على التبادل) . بينما في مطلع القرن ال2ح بلغ متوى الحر المين أوبه #,0.1466666666666666,0.5625
AHTD3A0573_Para2_4,وتظهر بالطائفة الأمهات الكاذبة بعد فقد الملكة مباشرة ؛ كما أن تطريده,وتطعر بالطائنه الأمهات الكاذية بعد فقد المللة مباشره : لما أت تطريده,0.1470588235294117,0.6666666666666666
AHTD3A0373_Para2_3,"،إذ قال . ""فهذه الآن بطونها على ما روى رجال خولان و حمير بصعدة . وقد","، إن قال.""فهذه الآن بطونها على ماروى رجال حولان وحهير بصعذة. وقد",0.1470588235294117,0.6875
AHTD3A1126_Para2_3,في كل بلدة  نقابات  خاصة بهم  ، فنهد في 1099  نقابات لطوائف  الناجين,فيي كل بلدة نقابات خاصة بهم، فنهد في 1990 تقابات لطوائف الناعين,0.1470588235294117,0.6111111111111112
AHTD3A0515_Para2_1,ولتشبع نفسها بعد جوع و عطش . و تفرح الإبل ، و # يدر لبنها ، ويكثر نسلها ، وتتضاعف بذلك ثروة أصحابها، و,ولتشبع تقسها بعد جوع وعطش . وتفرح الإبل ، وه يدرلينها، ويكثر نسلهان وتعناعف بذلك ثروة أصعاها، و,0.1470588235294117,0.5833333333333334
AHTD3A0310_Para2_4,السدّ و إصلاحه في عام 657 الحميري.,السد وإصلاحا في عام 155 الحميري.,0.1470588235294117,0.5714285714285714
AHTD3A1030_Para2_1,و أنا اعلم أنك كلما داينتني قد ازددت فرحاً زدتني في الجائزه . و قبول,وأنا اعلم أنك كلما رأيتى قد ازددت فرحاً زدتنف في الجائزه. وقيول,0.1470588235294117,0.5333333333333333
AHTD3A1103_Para2_4,وضد الملك . وكان البرج من داخل  مظلماً، ضيقاً محصوراً ، قليل النوافذ,وهقد الملك . وكان اليرج من داقل مظلماً، ضيقاً محصوراً ؛ عليل البواقق,0.1470588235294117,0.5
AHTD3A0688_Para3_5,الحرارة وزيادة نسبة التبخر المائي.,الحرادة وزيادةة نبة التبيخر الماني.,0.1470588235294117,1.0
AHTD3A1046_Para2_1,فخذها من حكيم مجري ومن ناصح مشفق. وكان لا يفارق منازل ‘خوانه.,فحذها من حكيم مجري ومن ناصع مشنفق. وكان لايفاراً منازل إلطوانه.,0.1475409836065573,0.5
AHTD3A0900_Para2_2,الكليات في جمهورية الهند . وان ادارتهم تكون من قبل الولايات .,الكعيات في جمهورية الهند. وان ادارتهم تكون م قبل جكوقة الولايات .,0.1475409836065573,0.4166666666666667
AHTD3A0730_Para2_3,البيئية و بشكل خاص استفحال مشكلة التغير المناخي . ان تعرض هذه,البيئية ويشكل خاص استغمال شكلة التغر المنافي. ان تعرف هذه,0.1475409836065573,0.6666666666666666
AHTD3A1105_Para2_4,السيد وأسرته وضيفه  أن يستريحوا  فيها  ويستمعوا  بأشعة,السير وأسرته وضيفه أن يستريجوا فيها ويستمتقوا بأشعة,0.1481481481481481,0.5833333333333334
AHTD3A0669_Para2_4,و هي أكثر الدول تعاني من مساويء هذه الظاهرة  (شكُلْ 3),وهي أكثر الدول تماني من مساوي هذه الظاهرة. (شكل كم,0.1481481481481481,0.6666666666666666
AHTD3A0869_Para2_4,العنف .  أما فيما يتعلق بدتيرة نمود الطرود الأسبوعية ،,الصف. اما فيما يتعلق بديرة نمود الطردد الأسبوعية،,0.1481481481481481,0.7272727272727273
AHTD3A0555_Para3_2,كرها عن غريزة ةتطور كامنة فيه الى التأقلم والانسجام مع,حرها عن غويرة مطور كامنه فيه الى التأقلو والاسجام مع,0.1481481481481481,0.6
AHTD3A1132_Para3_1,وأما أن كان سببا  من  اسبابه  فلأنه أوجد اسواقاً مطرده,وأحا أن كان حببا من اسبايه فلأنه أوبد اسواقاً مطردن,0.1481481481481481,0.6153846153846154
AHTD3A0711_Para3_5,الثاني عشر من تموز عام 2003,المثاني عيشر من تموز عام 1000,0.1481481481481481,0.5
AHTD3A0240_Para2_5,(النظيف). مما يجعل المنافسة غير سريعة، لهذا جاء نظام .,الانظيف)، مما يجعل المنافسة عير سريعه لهذاجاء نظام.,0.1481481481481481,0.7
AHTD3A0200_Para2_3,العين أو تسمعها الأذن أو يشمها الأنف أ تتحرك لها لمسات,العين اوتسمعها الأذن اوبشمها الأنف اتتحرك لهالمسات,0.1481481481481481,0.7272727272727273
AHTD3A0539_Para2_3,اللغات و التوصل بهذه الطريقة إلى الوقوف على أقدم الحيوان و النبات عند تلك الشعوب،,اللفاع والتوصل بجذه الطريقة إلى الوقوق على أقدم ألحيوات والنبات عن تلك عوب،,0.1481481481481481,0.6666666666666666
AHTD3A1138_Para3_2,الكلأ الذى يتخذ غذاء للحيوان أو البقول . وكان زوجان من الثيران  القويــــة,الحلأ الذي يتخز غذاء للحيوان أو البقول . وكان زروجان مق الثيران القوسسة,0.1486486486486486,0.5
AHTD3A1039_Para2_1,بعد أن ضرب غلمانه بيوم فقلت له: ما هذا الضرب المبرح وهذا الخلق السيء هؤلاء,بعد أن صيرب غلمانه بيوم فقلت له: ما هذا الحجترب المبرح ويهذ الخلق السى ت ؤلاء,0.1486486486486486,0.4
AHTD3A1122_Para2_4,أو بربئين. وكانت تعطى مرتباً سنوياً طوال حياته.,أو بريعينه ،وكانت تقطى مرتباً سنؤياً طوال هياته.,0.1489361702127659,0.625
AHTD3A0669_Para2_5,بينت حداد ( 2008 ) ان جليد القطب الشمالي قد خسر,بيفت حداد (2000) ان جليد القطب السمال قد حسر,0.1489361702127659,0.5454545454545454
AHTD3A0283_Para2_2,حضر وأعراب، ونعت فيه لسانهم باللسان العربي،# هو,مضر و أعراب ، ونعت فيه لسانهم باللان العوبي ، # هو,0.1489361702127659,1.0
AHTD3A1137_Para2_2,أساليب   الزراعة وأدوتها . ومحصولاتها . كما كان,أساليب لرراعة وأدوتها. ومحصولاتها .كما حان,0.1489361702127659,0.8
AHTD3A0123_Para2_3,الخشب وبطاقات تعريف الكتب، أبدعها فنانون كبار من أكثر من سنين دولة،,الحنش وبطاقات نعرف الكتب ، أبهعها فناتون كبار من أكثر من سنين دولت:,0.1492537313432835,0.5833333333333334
AHTD3A0284_Para2_2,"الحضر، فنطلق عليهم لفظة ""عرب"" في معنى بدو وأعراب، أي بالمعني الأصلي","الحضير، فتطلق عليهم لفطا عرب""، في مطنى يدو وأعراب، أي يالمعني الأصلى",0.1492537313432835,0.6666666666666666
AHTD3A0597_Para2_2,وأعالي وأدنى الروافد النهرية والقنوات والهول الفيضية وهذه تدرس من حيث اتصالها وانفصالها,وأعالي وأدفى الرواخد النهرية والقنواة والسهول الفيفية وهذه تدرى منحيت اتصبالها وانفصي,0.1494252873563218,0.7692307692307693
AHTD3A0542_Para2_2,شروط الحياة اللارمة لم تكن تتوفر بها  ،اللهم الا في المواصع النن توجد لها أبار او واحات,شتروط الحياة اللارمة لهر تكن تتوفربها، اللهمر الافي المواصع التن توجد بها أيارا واحات,0.1494252873563218,0.6666666666666666
AHTD3A0304_Para3_2,ضيط الزمن الذي دوّن فيه النص، ولم نتمكن حتى الآن كل من الوقوف على تقويم ثابت كان,يكيط عرى من الذى دوّن فيا لنصى، ولم نمكن حتى الآن كل من الوقوف على تقويم تابت كان,0.15,0.4705882352941176
AHTD3A0943_Para3_4,دورات تنتهي بالحصول على شهادة التدريب  .,دوران تننهي بالحصول على شهادة التدربب,0.15,0.625
AHTD3A0530_Para2_4,ب 10  أضعاف  من تلك المميزة للبحار الكبيرة و المحيطات (تركيز,ب10 أضعاق من تللو المحيزة للبحار الكبيرة والحيطات (تركيز,0.15,0.6923076923076923
AHTD3A0615_Para2_3,الذي بدأ عام 1850م ( 1850 م ) . و# ويعتقد العلماء أن الانسان,الذي بدأعام 1590م (1900م). و# ويعتقد العلماء أن الانسان,0.15,0.5714285714285714
AHTD3A1072_Para2_1,بأسرع من خطفه البازي و انحدار العقاب من غير ان يكون اكل عنده,بأسرع من خطقه البازبي وانحدار العقاب م# عيزان يكون اكل كند,0.15,0.6153846153846154
AHTD3A0330_Para3_4,ودخل، وللحزبية والأغراض فيها من تأثير. وطالما نسمع أن فلاناً,ودخل وللجزللة والأغراض فيها من تأثير وطالها نسمع أن ولنا,0.15,0.5
AHTD3A0281_Para3_3,"كل سكان بلاد العرب من بدو و من حضر، فورد: ""و اعرب ملك حضرموت"" أي ""و أعراب","على سكان بلاد العرب من بدو ومن حضر، فؤرد: ""واعرب ملك حضر مون""أي"" وأعراب",0.1506849315068493,0.5882352941176471
AHTD3A0645_Para2_1,إلى زيادة معدلات تراكيز غاز ثنائي أوكسيد الكربون في الغلان الجوي وهو يمثل,"أني زيادة بعدلات تراكيز نائي ""ولسيد الكربون في الغلان الجوي وهو يمثل",0.1506849315068493,0.3846153846153846
AHTD3A1064_Para3_1,وجاد وصفا لهم نجد بداً من شربه ولهم تطب أنفسنا بتركه. فإن قعدت في البيت .,وحاد وصفالمه ذحد بداً من شربه ولم تطب أنفضا بتركه. فإن قعدت في البيت,0.1506849315068493,0.4375
AHTD3A0971_Para2_5,على الإختلالات الكبيرة في استثمار #  الموارد  البشرية,على الإخقلالات الكيرة في السثار # المواره البشرية,0.1509433962264151,0.6
AHTD3A0552_Para2_2,الشمس فلا ظل لها  ،ويطلع القمر والنجوم فلا حائل، تيعث,الشمس فلاظل لها، ويطلع القمرو الفجوم فلاحائل. تيعث,0.1509433962264151,0.8181818181818182
AHTD3A0285_Para3_2,انهم أهل بادية وأن حياتهم حياة الاعراب . ومن هنا غلبت,أمهم أهل البادية وان جياتهم حياة الاعراب. ومن هنا غليت,0.1509433962264151,0.6363636363636364
AHTD3A0759_Para3_3,ظاهرة التأثير الكهروضوئي . و تعتبر هذه الظاهره الصوره,ظاصرة التأثر الكهروصتوئي. وتعتر هذه القاهره الصوره,0.1509433962264151,0.7777777777777778
AHTD3A0475_Para3_2,"زراعيه خصبه ذات أبار على قربه من خليج الكويت , ويظن إن الخندق الذي أمر بحفره ""سابور ذو","زراعه خصبه ذات أبار على قربه مف خلخ الكوبيت وديظن إن الخدق الذي أمر بحزره ""بابوردو",0.1511627906976744,0.5555555555555556
AHTD3A0802_Para2_1,"كثيرا ما نجد في الأشعار الشعبية مفرادات  جيء فيما بأحرف العلة على حقيقتها دون إعلال ,بينما نجدها في",كثيراً مانجد في الأشعار الشعبية مفرادات جيء يما بأحرق الثلة على جقيقه دون إعلال ، بينا غدهافي,0.1515151515151515,0.5789473684210527
AHTD3A0455_Para2_2,"في ""البحر الأريتوي"" ويقصد به البحر الأحمر، وزعم إن العرب يدكرون إن","حى ""اليحر الأريثري"" ويقصدبه اليحر الأحمروزعيم إن العرب يدكرون إن",0.1515151515151515,0.6666666666666666
AHTD3A0795_Para2_4,في وقت من الأوقات، حيث ضآلة حجم و قلة فاعلية الوسائل الأخرى ، و لم,فياوقت من الاومات، حيث خالة ججم وقلة فا علية الوسائل الأخرى، ولم,0.1515151515151515,0.8
AHTD3A1104_Para3_3,بعضهم عن بعض . وكانت الحجرات تطلى بالجير أو بالوان الزيتيه ، وتزين,بعظهم عن بعض. وكانت الججرات تطلى بالجيرأ وبالألوان الزيتيه، وكزين,0.1515151515151515,0.7692307692307693
AHTD3A0306_Para2_3,"""وأرخ في شهر سحر من سنة .... ""و""أرخ في شهر تمنع من سنة ..."" ويلاحظ","وارح في شهر سحر من سنة ...""و""أرح في شهر تمنع منه سنة..."". ويلاجظ",0.1515151515151515,0.4666666666666667
AHTD3A0445_Para3_4,آخده في الانخفاض والميل في الشرق.,أخده في الأنفاض والميل عني الشرق.,0.1515151515151515,0.5
AHTD3A0563_Para3_2,الأنساب،ولا حاجة بنا إلى أن نعود،فنقول:إن كل ما روي من هذا التقسيم,الأنساب، ولاحاج بنا إلى طن نعود، فتقول: إن كل ماروي منهذا التقيم,0.1515151515151515,0.8333333333333334
