GroundTruth,Prediction
فرنك ٢٠٠ حسنة مأة قداسَ ارجو الافادة عن وصولهم,فرنك ٢٠ حسَنة مأة قداش ارجو الافادة عن وصولم
وعندما يصل ليدي شيء اقدر ان اسعفكم بهِ فلا اتأخر,وعندما يصل ليدي شيء اقدر ان اسَعفكم ه فلا انأخر
ابداً واتأسَف جداً من ان الظروف لم تسَاعدني من حين,ابدا واتأسَف جدً من ان الظروف لم تساعدني من حين
في ١٧ حزيران سنة ٩٢٣,في ١٧ حزيزان  ٩٣
الذي يهمني والقيمة المذكورة تقبضها من البنك في بيروت. كن براحة بال,الذي يهمني والقيمة المذكورة تقيضها من البنك في بيروت. كن يراحة بال
سَيدي الوالد ادام بقائه.,سَيدي الوالد ادام بقائه.
الثم يديكم واطلب رضاكم والدي واكتب ودمعي يزرف كل الشتاء لبعادي عنكم,الثم يديكم واطلب رضاكم والدي واكب ودمعي يندف كل الشتاء لبعادي عنكم
يا ترى امي متى يجمع الرحمان شملي بكم ايا ترى ارجع الى البلاد واشاهد سَيدي,وياتري الي متى يجمع الرحان شمالي بكم ايا ترى ارجع الي البلاد واشاهد سيدي
الوالد بخير فيا ربي أنت السَميع المجيب اضمن اتكالي عليك. والدى الحبيب قد,الوالد بخير فياربي انت السَميع المجيب اضمت انكال عليك. والدى الحبيب قد
وفد عليَّ كتابكم العزيز وقرئته فلا تزعل يا سَيدي الوالد اذا كان حدث غلط مني,وقد علَّ كتابكم العزيز وقرئته فلا تزعل يا سَيدي الوالد اذ كان حدث نخلط مني
وكتبت لك كلمة بأنك مهمل بمكاتبتك لي اغفر لي يا سَيدي الوالد.,وكتبت لك للة بأنك مهل بمكاتبتك لي اغفرلي بالسَيدي الوالد.
فتفضل وخذ مئة وخمسَون فرنك كناية عن سَبعة ليراة ونصف سَوري لعلك,فتفضل وخذمئة وخمسَون فنك كناية عن سَبعة ليراء ونصف سَوري لعلك
ترضى عليَّ وانا يا سَيدي الوالد لَيس طالب شيء في الدنيا الا رضاك فقط هذا,ترض علىَّ وان يا سَيدي الوالد لسَي طالب شء في الدننا الارضاك فقط هذا
عن فانك في ٤ تموز ٩٢٣,عن فانك في ٤تموز  ٩٣
لا احلف من كتر حسَرتي لكم صرتُ كالخيال واقفا روحي عندكم كل ما هب النسَيم دائماً افتكر بكم,لا احلف من كثر خسى لكم صرتُ للخيال واقفا روحي عندكم كل ماهب النسَيم دائماً افتكر بكم
ودائمًا اقول يا الاهي اسَتجب طلبتي كن معي في كل حين واوفقني بأشغالي وبصحتي حتى افيضكم خيراتاً,ودائماً اقول يا الاصي اسَتجب طلبتي كن معي في كل حين واوفقني بأشغالي ويصمتي حتى افيضكم خيراتاً
من كرمهِ تعالى فانا لماذا كان سَبب اسَتنجدا في لهاذهِ المسئلة بحيث اقرب على بما انكم محتاجين للدراهم,من كرمهِ تعالي فانا لماذا كان سَب اسَتخدامي لهاذه المسَئلة بحث اقرب علىَّ بما انكم محتاجين للدراهم
اسَتخدمة سنة حتى ارسَلهم لكم. فيجب عليكم اذاً ان تأخذوا من الشيخ اسعد هذه القيمة وفي,اسَتخدمة سَنة حتى ارسَلهم لكم. فيجب عكيلم اذا ان تأخذوا من الشيخ اسعد هذه القيسة وفي
اول شهر كانون اردها له واذا كان لا يقبل اعمل عليَّ كنبيالة بأسَمي على ثلاثة او اربعة اشهر فقط.,اول شهر كانون اردها له واذا كمان لا يقبل اعمل تعليَّ كنبيالة بأسَمي على ثلاثة اواربعة اشهر فقط.
اردهم له. انا كل ما صار معي مئة فرنك برانية ارسَلها لكم. يجب عليكم تكاتبوا نعمان بشير حالاً,اردهم له. انا كل ما صار معي مئة فرنك برارنية ارسَلها لكم. يب عليكم تكاتبوا نعمان بشير حالاً
حين وصول تحريري لديكم بما انهم اكرموني يا سيدي كرماً لا يوصف وبالاخص الست مني وماري,حين وصول تحريرى لديكم بما انهم الحرموني يا سَيدي كرماً لا يوصف وبالاخص الشامني وماري
ابنت خالي وزوجها نصري وادراتهم الى امامكم. اخبراه لا يكن لكم فكر في مسَئلة ٣٠٠٠ فرنك,بنت خالي وزوجها تصري وادراسَهم آلى امامكم. اخيروا لايكن لكم محكر في مسَتلة ٣٠٠٠ فرنك
حين استلامي الدراهم ارسَلها لكم. سلام وهايام على العزيزة نزها واولدها وعلى اخواني الاعزاء كروجر,حين اسَتلامي الدراهم ارسَلهامكم. سَلام وهايام على العزيزة نذها واولدها وعلى اخواني الاعزاء كروجل
ونديم ونجلى واميلي وانجال. مسئلة اخي كروجر ابقيها لسَنة القادمة حين ما اكون استلمت شغل على حسابي,وقديم ونجاي واميلي وانجال. مسَئلة اخي كروجل ابلقيها لسَنة القادمة حين ما اكون اسَتلمن شغل على حسَابي
والدي الحنون ادام وجوده.,والدى الحنون ادام وجوده.
عائلة نعمان بشير تهديكم سلام نصري فضول وابراهيم نعم ورفول والعقل واولاد خالي يهدونكم اوفر سَلام,عائلة نعمان نبير تهديكم سَلام نصري قضول وابراهيم نعم وزمول والعقل واولاد خاه يهدونكم او فر سَلام
بدمعة العين وبحرقة القلب الثم يديكم طالباً رضاكم عسَاكم حائزين كمال الصحة والعافية. اما بعد قد وصلني,بدمعة العين وبحرفة القلب الثم يديكم ضاباً رضاكم سسَاكم حائز بن كمال الصحة والعافية. اما بعد قد وصلني
عزيزَ كتابكم وشكرة الباري تعالي على وجودكم في قيد الحياة. وبعد استلمت القاموسَ المرسَل من حضرتكم,عزيزذ كتابكم وشكرة الباري تعالي على وجودكم في قيد الحياة. وبعد اسَتلمت القاموسَ الرسَل من حضرتكم
عربي فرنسَاي فالله يديمك على رؤسَنا يا والدي العزيز الا تعلم لو انني كنت في اواخر العالم كلامك,حربي فرتساي فامله يديمك على رؤسنايا والدى العزيز الاتعالم لو انني كنت في اواضر العالم كلامك
العذب يجرح فؤادي الا تعلم سَيدي ان رسَمك امامي كل ما قمت وكل ما نمت اهل يا ترى انت مفتكر بدين,العذب يجرح فؤادى الا تعلم سَيدي ان رسَمك امامي كل ما قمت وكل ما نمت اهل يا ترى انت مفتكر بدين
اسعد فلوس انا مفتكر بها. كما اخبرتكم في التحرير الماضي قبل تشرين الثاني او كانون الاول لا اقدر ارسَل,اسعد خلوسما انا مفتكر بها. كما اخبرتكم في التحرير الماضي قبل تشرين الثاني او كانونا الاول لا اقدر ارسَل
لكم هذه القيمة بحيث يا سَيدي الوالد نحن الان في مدة الشتاء والشغل واقف والدراهم صعب,لكم هذه القيمة بحث ياسَيدي الوالد نحن الان في مدة الششاء والشغل واقف والدراهم صعب
تحصيلها في الشتاء فأعمل كل جهدي حتى ارسل لكم هذه القيمة فأنا بحياة سَيدي الوالد وبغير حياتهِ,حصيلها في اشتاء فأمل كلى جهدي حتى ارسَل لكم هذه القيمة فأنا بحياة سَيدي الوالد وبغير حياتهِ
بآرا في ٩ ت٢ ٩٢٣,بآرافوي ٩ ت٢  ٩٢
حتى لا اذكرها بهكذا احزان واملي بحضرتكم ان تعذروني لتقصيري هذه المدة بمطالبتكم والعذر,حتى لا اذكرها بهكذا احزان واملي بحضرتكم ان تعذروني لتقصيري هذه المدة بمطائبتكم والعذر
من شيم الكرام. في تحرير مضى أي من مدة شهرين كتبت لحضرتكم منبئكم بمولود,من شيم الكرام. في تحرير مض أي من مدة شهرين كتبت لحضرتكم فبتكم بولدد
رزقني الله ذكرًا وسميته درويشاً والحمدلله صحته حسنة للغاية وبعد,رزقني الله ذكرًا وشحبته درويشاً والحمدلله صحن حسَنة الغالية وبعد
غد انشالله سَنعمدّه وسَيكون عرابه مخول ابن شكري البيطار وعرابته اديلادي,حن انشال سنعده وسَيكون عرابه مخول ان شكري البيطار وعرابته اديادي
"ابنة الصديق شكري ايضاً. أنا وعائلتي بوقت الحاضر سَاكنين هنا في ""بارا"" أي","ابنة الصديق شكري ايضاً. أنا وعائلتي بوقت الحاضر سَاكنين هنا في ""باراً أي"
في المدينة من مدة خمسَة أشهر احضرت العائلة حتى تولد ابنة عمي وريما لا آخذها,في المدينة من مدة خس اشهر احضرت العائلة حتى تولد ابنة عمي وربما لا آخذها
بعد الى شنكو لأن المناخ هنا في بارا احسن. إنما انا كل شهر اذهب,عد الى شنكو لأن المتاخ هنا في بارا احسَن. إنما انا كل شهر اذهب
مرة الى شنكو وأغيب نحو عشرة أيام. النهاية سَيدي من الآن وصاعدًا لا أتأخر,عنه الى شنكو وأغيب نحد عمشرة أيام. النهاية سيدي من الآن وصاعدًا لا أتأخر
ابدًا عن مكاتبتكم كل شهر مرتين أو ثلاثة اعني كلما سَافر بابور من طرفنا الى,ابدًا عن مكاتبتكم كل شهر مرثين أو ثلاثة اعن كلما ساقر بابور من طرفنا الى
عندكم. ارجو تحياتي الى اللفيف الكريم. اخي يوسف يقبل يديكم. أدما صحتها جيدة,عندكم. ارجو تحيأئوي الى اللقيف الكريم. أخي يست يقبل يديكم. أدما صحتها جيدة
حضرة سَيدي العم,حضرن سَيدي العم
تقبل يديكم ووجنات عموم اخوانها وجميع اخواتها. ولديَّ فؤاد ودرويش يقبلون يديكم,تقبل يدتكم ووجنان عموم اخوانها وجميع أخوائها. ولديَّ فوآد ودرويش يقبلوت يديكم
ويدي اخوالهم وخالاتهم. مزيد تحياتي الى العزيزة نزها والعزيز شعيا لسَت اعلم,ويدي اخوالهم وخالاتهم. مزيه شيائي الى العزيزة نزها والعزيز شعيا لسَت اعلم
اذا كان عندها اولاد ام لا ارجو ان تخبروني عن ذلك. هذا وفي الختام,اذا كان عندهما اولاد ام لا ارجو ان تخبروتي عن ذلك. هذا وفي الختام
اكرر طلب عذري واقبل يديكم ودمتم لولدكم وصهركم,تحرر طلب عذري واقبل يديكم ودمتم لولدكم وصهركم
اسَعد درويش,اسعد درو
زكريا,ذكريا
اقبل ايديكم باحترام طالباً رضاكم انشالله تكونوا مع اللفيف الكريم بكامل الصحة والعافية التي,اقبل يديكم باحترام طالبا رضاكم انال تكونوا مع اللفيق الكريم بكامل الصحة والعافية التي
ارغب دوامها لحضرتكم. انا مع اخي يوسف وابنة عمي أدما وولدي العزيزين مالكين على,ارغب دواحها لحضرتكم. أنا مع أخي يوسف وابة عمي أدما وولديّ العزيزين ما لكين على
"كامل الصحة الحمد لله. سَيدي من بعد مماة المرحوم ولدي ""جوزف"" تأخرت","كامل الصحة الحمد لله. سَيدي من بعد ممات المرحوم ولدي ""جوزفً تأخرت"
عن المكاتبة لا شك شغلت اقطاركم لذلك وجعلتكم تتأثرون عليًَ فلذلك ارجوكم,عن المكاتبة لا شك شغلت افكاركم لذلك وجعلتكم تتأثرون عليَّ فلذلك ارجوكم
ان تعذروني ولا شك حضرتكم تعلمون كم يؤثر موت الولد. فانا سيدي حتى الان لم ازل,ان تعدروني ولا شك حضرتكم تعلمون كم يؤثر موش الولد. فانا سيدي حتى الآن لم ازل
متأثرا جدًا وبغير امكاني ان انسَى او اتناسَ فقد ذاك الولد العزيز اذ انني لم,متأثر جدًا وبغير إمكاني ان انسَى أو أتناسَ فقد ذاك الولد العزيز اذ انني لم
ازل صغيرًا حتى اتحمل هكذا جرح انما دائمًا اما زوجتي ولدكم أدما اتكلف الفرح والضحك,ازل صغيرًا حتى اتحمل هكذا جرح انما دائمًا امام زوجتي ولدكم أوما اتكلف الفرح والضحك
كل بدو سَارسَل ايضاً التعليمات اللازمة لسَفره.,كل بدوسَارسَل ايضاً التعليمات اللازمة لسَفره.
اخي يوسف وابنة عمي ادما وولدي العزيزين فوآد ودرويش يشتركون معي بتقبيل يديكم وبتقديم ما,خي يوسف وابنة عمي الدما ولدي العزيزين فؤآد ودروش يشتكون معي بتقبيل يديكم وبتقديم ما
وجب لمن ذكر اعلاه. ايضا الصديق شكري البيطار وعائلته بالصحة، يهدوكم,وجب لمن ذك اعلاه.ايضا الصديق شكري البيار وعائلته الكرم بالصحة يهدوكم
فريد التحيات. هذا وفي الختام اكرر تقبيل يديكم وطلب رضاكم ودعاكم ودمت سالمين,فريد الشجات. هذا وقي هتام اكر قبيل يديكم وطلب رضاكم ودسماكم ومت سَالين
لولدكم وصهركم,لولدكم ولهركم
اسَعد درويش,اسَعد درو
زكريا,ذكريا
بارا في,باراح
٢ ك٢ ٩٢٣,٢ك٢٩٣
اسَعد سَيدي ارسَل لي عدة تحارير انما اظن اقل من عشرة وانا دائماً اجاوبه على,اسَعد سَيدي ارسَل لي عدة تكارير انما اظن اقل من عشرة وانا دائمًا اجادبه على
الاوراق الذي يرسَله لي حتى اكتب له عليه وفي كل مكاتيبه يتشكى قلة تحاريري فلست,الادراس الذي يرسَله لي حتى اكتب له عليه وفي كل مكاتيبه يتشكى قلة تحاريري فالستا
اعلم السبب والآن مضى عليّ ٤ اشهر ولم احظ على كتاب منه. ونهار تاريخه حررت,اعلم السَبب والآن مض عليّ ٤ اشهر ولم احظ على كتاب منه. ونهار شاريخه حررت
له كتابًا فانشالله يصله. ارجو تحياتي مع القبلات العديدة للعزيزات نجلا واميلي وانجل وكروجر,له كتابً فانشا يصله. ارجو تحياتي مع القبلاتن العديدة للعزيزات نجلا واميلي وانجل وج
ونديم مع التحيات والاحترام للعزيز شعيا والعزيزة نزها مع قبلة العزيز يعقوب ولدهما. ارجو,وتديم مع التحيات والاحترام للعزيز شعيا والعزيزة نزها مع قبلة العزيز يعقوب ولدهما. ارجو
ان تبلغوا احتراماتي لحضرة والدتي مع تقبيل شقيقتي الراهبة ومريم والصهر بشير والخال مخايل. سيدي,ان تبلغوا احتراماتدي لحضرة والدني مع تقبيل شقيقتي الراهبن ومريم والصر بشير والخال مخايل. سَيدي
ارجو الافادة لماذا الراهبة موجودة في البيت فلا شك انها مريضة لانها لا تحضر الى البيت,ارجو الافادة لمناذا الراهبة موجودة في البيت فلا شك انها مريضة لانها لا نحضر الى البيت
الاَّ متى كانت مريضة ووالدتي لم تخبرني شيئاً عن ذلك فلست اعلم السَبب.,اللاَ متى كانت مريضتم ووالدتي لم تخبرني شيناً عن ذلك فكت املم السَبب..
في ٢٧ اذار ٩٢٤,يف ٢٧ اذار ٩٢٢
بعد ما جاوبته على تحريره الاخير الناولون موجود في الكبانية بدكر مؤجل على شهر. دائماً طمنوني,بعد ما جاوبته على تحريم الاخير الناولون موجود في الكبانية بدكر مؤجل على شه. دائماً طمنوني
عنكم واخوتي الاعزاء والاخت العزيزة نزها وبيت العم جميعاً وطال بقائكم سَيدي,عنكم واخوقي الاعزاء والافت العزيزة نذها وبيت العم جميعاً وطال بقائكم سَيدي
ولدكم اسعد طوبيا,ولدكم اسطوب
سيدي الوالد ادامه الباري,سَيد الوالد ادامه البارين
بشوقٍ الثم يديكم طالباً من الله بأن تكونو على ارغبه لكم من سَميم فؤادى. بعد لقد وصلني عنكم تحريران مسَوكرين,بشوق الثم يديكم طالباً من الله بأن تكونو عالى ارغبه لكم من سَميم فؤادى. بعد لغد وصلني منكم تحد يران مسَو كرين
الاول تعاتبني على عدم مكاتبتي لكم وبعكسَ ذلك انا دائماً اكتب لكم وطمنكم عن صحتي واشغالي.,الاول تعاتبني على حدم مكاتبتني لكم وبعلسَ ذلك انا دائماً اكتب لكم وطمنكم عن صحتي واشغالي.
المحل الذي كنت فيه مراد صاحبه ان ينقل اليه. فلذلك التزمت ان افتش على محل اخر للقعود,المحل الذي كنت فيه مراد صاحبهُ ان ينقل اليه. فلذلك التذوت ان افتش على محل اخر للقعود
به. اخبروني عن وصول الاغراض التي بعثتها لكروجل وانجال وهي تقم ع٢ وفساطين لانجال,به اخبروني عن وصول الاخراض التي بعثتها لكروجل وانجال وهي تقم ع٢ وفساطين لانجال
وعن قريب ارسل فساطين حرير لنجلى واميلى. خالي صار باعث ورائى خمس مرات حتى اذهب,وعن قريب ارسَل فسَاطين حرير لنجل واميلي. خالي صار باعث ورائى خمس مرات حتى اذضب
لعنده ورفضت له الحضور اول وثاني في مكتوبو الاخير يقول اذهب وانظر الاشغال عندي,لعنده ورفضت له الحضور اول وثاني في مكتوبع الاخير يقول اذهب وانظر الاشغال نحندي
وانا ادفع لك الناولون روحا رجعة والتعطيل الذي يحصل كله انا ادفع لك اياه. فلحد الان,وانا ادفع لك الناولون روحا رجعاً والتعطيل الذي يحصل لك انا اذفع لك اياه. فلحد الانما
حضرة الاب الجليل المفضال الخوري طوبيا الفايق الاحترام,حضرة الاب الجليل المحفضال الخوريه طوبيا الفايق الاحترام
ليفورنو ٢٠ حزيران ١٩٢٤,لينقورنو ٢٠ حن
القس طوبيا,العو
العنيسي,ال
بعد تقديم ما وجب ولاق من تقبيل الايدي وطلب الدعاء,عد تقديم ما وجب ولاق من تقبيل الايدير وطلب الدعاء
وصل اليّ كتابكم الكريم بعد انقطاع كتابتكم عن صديقكم القديم,وصل اليّ كتابكم الكريم بعد انقطاع كتابتكم عن صديقكم القديخ
مدة ستة اشهر وامسَ اجبتكم عليه مضيفاً اليه بعض,مدة سنة اشهر وامس اجبتكم عليه مضيقًا اليه بعض
سؤالات اجيبوني عليها ان حسَن لديكم لانه يهمني ان اعرف كم,سَؤألات اجيبوني عليها ان حسَن ليديكم لانه يهمنين ان عزض كم
مرة كتبتم الي وماذا كان فحواها. الان ترون طيه حوالة,صرة كتبتم الي وماذا كان فحواها. الان ترون طيه حوالة
مالية محولة الى اسمكم عددها ٤٦٣٨٧١ قيمتها ٦٤٠ فرنكا ايتاليا,حالية محولة الى اسمكم عودها ٨ قبيمتها ٠ فرنك ابناليا
وهي حسنة ٢٠٠ مايتين قداس المرجو الوصل بها حسَب العادة,وهي حسَنة ٢٠٠ مايتين قداس المرجو الوصل بها حسب العادة
مع الاطمنان عن صحتكم مع ما يلزم واطال عزز بقاكم,مع الامنان عن صفتكم معم ما يلزم واطال على عزز بقاك
باراني ٢٠ حزيران ٩٢٤,باراني ٢٠ حزيران نة ٩٢٣
الشهر القادم أرسَل لكم الناولون من كل بد وسَبب حتى يسافر,الشهر القادم أرسَل لكم الناولدى من كل ب وسبين حى يسافر
كروجر في تشرين الأول أو أيلول. لا شيء جديد هنا حتى افيدكم عنه.,كروجر في تشرين الأول أو ايلول. لاشيء جديد هنا حتى افيدكم عن.
ارجو تقديم تحياتي الى عموم اولاد وبنات عمي مع العزيز اشعيا والعزيزة نزها وتقبيل,ارجو نقديم تحياتي الى عموم اولاد وبنائ عمي مع العزيز شعيا والعزيزة نظا ونقبيل
المحروس ولدهما يعقوب. أخي وأدما وولديَّ فوآد ودرويش يشتركون,المحروس ولدها يعقوب. أخي وأدما وولديَ فوآد ودرو يشتكون
معي بتقبل يديكم وبتقديم تحياتهم الى من ذكر اعده. هذا وفي الختام,علي بتقبيل يديكم وتوقديم تحياشهم الى من ذكر اعده. هذا وفب الختام
اكرر تقبيل يديكم ودمتم لولدكم وصهركم,الكرر تقبيل يديكم ودمثم لولدكم وصهر
اسعد درويش,اسعد درو
زكريا,ذكريتا
J. Darwich & Irmão,M&
NEGOCIANTES,CCECDDS
حضرة سَيدي العم لا عد منه,حضررة سيدي الصم لا عدفته
ALTAMIRA — RIO XINGÚ,MOE S - P
Estado do Pará,Ce e S
FILIAL:,MIA
Drogaria Rapozo,oa SA
اقبل يديكم بمزيد الاحترام انشالله تكونوا مع اللفيف الكريم بكامل الصحة والعافي,اقبل يديكم بجرين الأحترام ان تكونوا مع اللفيف الكريم بكامل الصحة والصافية
انا بحمده تعالى ورضاكم مالك على تمام الصحة والعافية لا تنشغل افكاركم لجهتي ايضا أخي,أنا بحمده تعال ورضاكم مالك على تمام الصحة والصافية لا تنشغل افكاركم لجهني ايضاً اخي
يوسف وابنة عمي ادما وولدي فوآد ودرويش بالصحة التامة لا تنشغل افكاركم,يعسف وابنة عمي أدما وولديً فوآد ودرو بالصحة التامية لا نشغل اضكاركم
سَيدي مضى علي مدة ولم اكتب لحضرتكم هو حيث كنت غائباً عن المحلة لأشغال,ميدي مض عليّ مدة ولم اكتب لحضرتكم هو حيث كنت نخائبً عن المحلة لأشغال
وها وصلت الى البيت نهار امس ومسَافر اليوم فاغتنمت الفرصة لأحرر,ا وصلت على البيت نهار امن ومسَافر السيوم فاغتخيت الفرصة لاحرر
لحضرتكم قبل سَفري في الشهر القادم مراد اخي يعدني السَفر الى,فرتكم قبل سفري في الشهر النادم مراد أخي يعدى السَفر الى
طرفكم فاذا سَافر أوصيه حتى يحضر معه العزيز كروجر واذا لم يسافر في,طرفكم فاذا سافر أوصين حتى يحضر معه العزيز كروجر واذا لن يسافر في
بتسكريما في ٤ أيار ١۹٢۹,بتسكريما في ٤ اياد  ١٩٥
التوفيق من الله وحده - لا لزوم والدي ان اكرر عليكم بالملاحظات,التوفيق من اللا وحده -– لا لزوم والدي ان اكرد عليكم بالملاخطات
عن شقاقي فارى اغلب البنات يتزوّجن ولم أرى لاخواني حظًا ما,عن شقايقي فارى اغلب البنات يتزوجنّ ولم ادى لاخواني حظً ما
وأؤكد بان هذا هو من تهاملكم في مستقبلهن ومستقبلنا وفطنتكم كافية,واؤكد بان هذا هو هن تهاملكم في مستقبلهن ومستقبلنا وفظنتكم كفاية
تلقيت منه كتابًا تاريخ امس وبع يعرب عن صحته الحسنة واحواله,: تلقيت منه كتاباً تاريخ امس وبمه يعرب عن ضحته الحسنة واجواله
السيئة ويذكر في تحريره قائلًا حرد عن لساني لسيدي الوالد واعرب,السيئة ويذكر في تحريره قائلاً حرد عن لسافي لسيدي الوالد واعرب
له عن تاخري عنه بالمكاتبة ليس نكرانًا لمحبته الابوية ولست,له ان تاخري عنه بالمكاتبة ليس فكراناً لمحبته الابوية ولست
ناسيًا اتعابه فقط خجولًا من الظروف التي وجت فيها والتي,ناسيًا اتعابه فقط خجولاً من اللنظروف التي وجدت فيها والتي
لم تمكني من ان امدّ لهم يدي بالمساعدة وهذا هو سبب تاخري عنه,لم تمكني من ان امدّ لهم يدي بالمساعدة وهذا هو سبب تاخري عنه
والله كريم ان يفرج على فاحدد لهم واسعفهم في اقرب مدة.,والله كريم ان يفرج علي فاحرد لهم واسعفهم في اقرب مدة.
هذا ما جاء بكتابه من اخوكم وثانيًا ليشرح لي بانه على اختلاف,هذا ما جاء بكتابه من نخوكم وثانيًا يشرح لي بانه على اختلامن
سيدي الوالد الحنون,سيدي الوالد الحنون
وصهرنا اسعد. يقول بان كان معه قليلًا من الدراهم خسرها بسبب,وصهرنا اسعد. يقول بان كان معه قليلاً من الدراهم خرها بسبب
ولده تحاريره لما ترك الارجنتين وقد كتب له اللازم بهذا الخصوص,ولدلا تحاريره لما ترك الارجنتين وقد كتبت له اللازم بهذا الخصوص
وانشاء الله العينية القادمة احرر له بالحضور لافريقيا,وانشاء الله العينية القادمة احرر له بالحضوه لا فريقيا
هذا ما لزم والدي افدتكم عنه وفي كتاب الثاني افيدكم عن كل شيء,هذا ما لزم والدي افرتكم عنه ومي كتاب الثاني. افيدكم عن كل شيء
قبلاتي الحارة للاعزاء نديرا ونزهة وانجي واميلي وانجال ويعقوب ووجيه ورشال,قبلاتي الحادة للاعزاء نزير ونزهه ونجلر واميلي وانجال ويعقوب ووجيه ورشالو
مع رضاكم الوالدي على الدوام وحفظكم الله من كل مكروه. وصل,مع رضاكم الوالدي على الدوام وحفظكم الله من كل مكروه وجو
كرمصر,كروحر
اقبل اياديكم طالبًا رضاكم الوالدي عساكم,ن اقبل اياديكم طالبًا رضاكم الوالدي عساكم
واخي واخواتي على ما ارغب لكم صحة وعافية. وبعد افيدكم والدي,واخي واخذاتي على ما ارغبه لكم صحة وعافية. وبعد افيدكم والدي
بان قد ذهبت للمستشفى في كونكري ولبست هناك عشرون,بان قد ذهبت للمستشفى في كونكوي ولبست هناك عشرون
يومًا والحمدالله كل ثانية قد تحسنت صحتي كثيرًأ عن الأول ولهذا,يومًا والحمدالله كل ثانية قد تحسنت صحتي كثيرًاً عن الاول ولهذا
السبب قد عدلت عن السفر الى الوطن - اذا كونوا براحة بال,السَبب قد عدلت عن الشفه الى الوطن - اذا كونوا براحة بال
من جهتي ولا تقلقوا افكاركم البتة - فانشاء الله وما جدّ شيء منه,من جهتني ولا تقلقوا افكاركم البقة - فانشاء الله وما جدّ شيء منه
تعالى فبعد احدى عشر شهرًأ ساكون دون تأخير بقرب سيدي الوالد,تعالى مبعد احدى عشر شهرًا ساكون دون تاخير بقرب سيدي الوالد
كونكري في ١٢ كانون الاول سنة ١٩٣٠,كذنكري في ١٧ كانوف الاول ن ١٣
النوبة عليها. فعسى الله يصل كتابي هذا وتكون تقدمت,النوبة عليها. فعسى الله يصل كتابي هذا وتكون تقدمت
للصحة. اسعد ما وصلنا مكتوب منه في هذا القرب,للصحة. اسعد ما وجلنا مكتتب منه في هذا القرب
فعسَى قريباً نتلقى منه رسالة نطمنكم عنه وقد ارسلت له,فعسَي قريبًا نتلقن منه رسالة نطمنكم عنه وقد ارسلت له
تحريركم وشرحت الازم وحتى يفيدنا حرفياً فيما اذا كان,تحريركم وشرحت الازم وحتمى يفبدنا حرفيا فيمنا اذا كان
يرغب الحضور لهنا. فاذا كانت هذه السنة عاطلة فالسنة,يرغب لحضور لهنا. فاذا كانت هذه السنة عاطلة فالسفة
القادمة ان وفق الله تكون حسنت واسمنا بعونه,القادمة ان وفق اله تكوت حسنتة مااسمنا بعونه
تعالى حسَن للغاية. نديم بكل صحة يقبل ايديكم.,تعالى حسَن للغاية. نديم بكل صحة يقبل ايدتكم.
اولاد العم باقي لي معهم دراهم ولكن يا والدي هذا تجارة,ولاد العم باقي لي مقهم دراهم ولكن يا والدي هنا تجارة
اخذ وعطاء ربما الحالة حرجة كثيراً معهم ما احبّ اضايقهم,اخذ وعطاء وبما الحالة حرجة لثرًا معهم ما احب اضايقهم
لان القيمة فيها كمبيالة – فاللآن لنا معه وغدا سيكونَ لهم,لان القيمة فيها كبيالة - فالآن لنا معه وغدا سيكون لهم
الامل والدي ان لا احد يعلم بان,الامل والدي ان لا احد يعلم بان
معنا اذاً هذا أخذ وعطاء. وحالتهم اصبحت ليسَت كما,معنا اذا هنا أخذ وعفاء. وحالتهم اصجبحة ليست كما
يرغب فيا. اكرر بتهنئتكم وكذلك اخي نديم بقدوم عيد,وغب ضيها. اكرر بتهئتكم وكذلك اخي نديم بقدوم عيد
عليكم اعياد عديدة وانتم بأهنى بال. انجال – ما اخبرتنا عنها,عليكم اعباد عديدة وانتم باهني بال. انجال - ما اخبرتنا عنها
وعن اذا كان عبدلله بعد مراده يتزوجها الافاده عن ذلك.,وعن اذا كان عبدلله بعد مراده يتزوجها الافاده من ذلك.
واظن العيشة رخيصة في الوطن فلا تحوجهم على شيء.,واظن العيشة رخيصة في الوطن فلا تحوجهم على شيء.
واما الحارة والدي تعلم الحالة بالوقت فان ذهبت من يدنا,واما الحارة والدي تعلم الحالة بالعفت فان ذهبت من يدنا
ووفقنا الله فسَوف نصنع حارة فوق حارة ومركز جميل يكون,ووفقنا الله فسَوت نصنع حارة فرف حارة ومركز جميل يكون
ولا تشغل فكرك من هذا القبيل. خاتماً كتابي هذا وكذلك,ولا نشغل فكرك من هذا القبيل. خاقماً كتابي هذا ولذلك
اخي نديم بتقبيل وجنات الاعزاء نزها وبنوها ونجلا واميلي,اخي نديم بتقبل وجنات الاعزاء نزها وبندها ونخلاو امبلي
وانجال مع قبلة اياديكم وارانا الله وجهكم بالف خير واطال بقاكم,وانجال مع قبلة اياديكم وارانا الد وصهكم بالف خير واطال بتقاكم
اولاد العم متضايقين خزق التحرير او احفظه,ولان العم متضائقين خذق التحرير او احوظه
حرر لولدكم كروجر,لولدكم
دون اطلاع احد عليه,دون احلاع اخل علي
مولد المسيح وراس السنة المبارك اعادهم الله,مولد المسيح ورابس السنة المدارك اعادهم الله
سيدي الوالد حفظه الله,سيدي الوالد حفظه العه
اقبل اياديكم طالباً رضاكم,دو اياديكم طالباً ارضاكم
