ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
train_013847,Valid but hard,,0.1428571428571428,بخصوص عريضة مقدمة من ايفا ملحم الشويري في ١٢ آب سنه ١٩٤١,بخصوص ريضة مقدرية من ايقا ملم الشديري في ١ ب سنه ١٩٤١,../data/muharaf_prepared_resized/train/train_013847.png,2025-11-28T13:18:41,Sana
train_012354,Valid but hard,,0.1428571428571428,عام ١٩٢٥ دخل مدرسة الفرير - الجميزه,عام ١٩٥ دخل مددسة التفرير - المجميز,../data/muharaf_prepared_resized/train/train_012354.png,2025-11-28T13:18:41,Sana
train_004517,Valid but hard,,0.1428571428571428,عن بكاسين في ١٩ شباط سنة ٩٢٤,عن بكاسين في ١٩ كشبلا سنة ٩٤,../data/muharaf_prepared_resized/train/train_004517.png,2025-11-28T13:18:45,Sana
train_013138,Valid but hard,,0.1428571428571428,"مجموح المصارفات /٦٥١٨,٤٥/ل.ل","جموح المصارفات /٦٥,,٥/ل.ل",../data/muharaf_prepared_resized/train/train_013138.png,2025-11-28T13:18:47,Sana
train_004030,Script mismatch (non-Arabic),,0.1428571428571428,EAC-C-9,EAC-C-,../data/muharaf_prepared_resized/train/train_004030.png,2025-11-28T13:18:49,Sana
train_018895,Script mismatch (non-Arabic),,0.1428571428571428,YFS1A-7,YFSA-7,../data/muharaf_prepared_resized/train/train_018895.png,2025-11-28T13:18:51,Sana
train_012306,Script mismatch (non-Arabic),,0.1428571428571428,MK2A-78,MK2A-71,../data/muharaf_prepared_resized/train/train_012306.png,2025-11-28T13:18:57,Sana
train_008611,Valid but hard,,0.1428571428571428,١٧ الى يوسف نادر يوسف,الى يوسف نادر يوسف,../data/muharaf_prepared_resized/train/train_008611.png,2025-11-28T13:19:01,Sana
train_014150,Valid but hard,,0.1428571428571428,ترابة شوال عدد ٢٠ اي طون /٧٣٣٠/ آجرة نقل ترابة من بيروت الى كفرشيما طن,تراية شو ال عد ٢٠ اي طون /٣٠/ آجرة نقل ترابة منز بروت الى كفرشما طنير,../data/muharaf_prepared_resized/train/train_014150.png,2025-11-28T13:19:08,Sana
train_008667,Valid but hard,,0.1428571428571428,٢٣ وخمسة ريالات مجيدى واشهروا عليه السلاح وتهددوه بالقتل,/وخسةريالوت بجيدس واشهروا عليه السلاح وتهددوه بالقتل,../data/muharaf_prepared_resized/train/train_008667.png,2025-11-28T13:19:09,Sana
train_001981,Valid but hard,,0.1428571428571428,بيروت في ٢ ايلول /٩٠٩,بيروت في ٢ ايلول ١٩٥٨,../data/muharaf_prepared_resized/train/train_001981.png,2025-11-28T13:19:11,Sana
train_000232,Valid but hard,,0.1428571428571428,مرسل لكم طيه جدولاً باسماء المكلفين لدفع بدل الطريق عن سنة ١٩٣٦ للقرى المذكورة ادناه,مسرل لكم يه جدولاً باسماء المكلوين لدفع بول الطريق عن سنة ١٩٠ لفرى المكورة انه,../data/muharaf_prepared_resized/train/train_000232.png,2025-11-28T13:19:12,Sana
train_013147,Valid but hard,,0.1428571428571428,٦ - اجراء استدراج عروض لشراء مشمعات وجزمات لعمال النظافة,٦ - الجوراء استدراج عروض لشراء مسَمعات وجزمات لعمل النظيات,../data/muharaf_prepared_resized/train/train_013147.png,2025-11-28T13:19:13,Sana
train_016715,Valid but hard,,0.1428571428571428,لبيع حصة القاصر هو لاجل النفقة الضرورية عليه ولاجله حرر / ٨ اب سنة ٩٢١,لبيع حصة القصر هو لاجل النققة الضرورية عليه ولا جور ١ اب سنة ٩٢١,../data/muharaf_prepared_resized/train/train_016715.png,2025-11-28T13:19:14,Sana
train_016882,Valid but hard,,0.1428571428571428,عنواني : المملكة الاردنية الهاشمية - نابلس ص ب ٨٤,عنواني : ة الاردنية الهاشمية - نابلس ص ب ٤,../data/muharaf_prepared_resized/train/train_016882.png,2025-11-28T13:19:15,Sana
train_007461,Script mismatch (non-Arabic),,0.1428571428571428,"C. POSTAL, 347","C. PSTAL, 47",../data/muharaf_prepared_resized/train/train_007461.png,2025-11-28T13:19:17,Sana
train_003223,Valid but hard,,0.1428571428571428,(١) كانت عزبة في ذلك الزمان.,(١) كانت عره في ذلك الزمان,../data/muharaf_prepared_resized/train/train_003223.png,2025-11-28T13:19:20,Sana
train_012805,Valid but hard,,0.1428571428571428,١- خط من مفرق الدير مبانى أنيس وهبه,١- حط من مفرق الدير سه مباني أنيس وهبه,../data/muharaf_prepared_resized/train/train_012805.png,2025-11-28T13:19:22,Sana
train_012864,Script mismatch (non-Arabic),,0.1428571428571428,1 M 108,1 M 08,../data/muharaf_prepared_resized/train/train_012864.png,2025-11-28T13:19:24,Sana
train_012732,Valid but hard,,0.1428571428571428,محضر جلسة ٢٦/ ٤/ ٢٠٠٠,محضر جلسة ٢٦/ ٢/٢٠٠,../data/muharaf_prepared_resized/train/train_012732.png,2025-11-28T13:19:27,Sana
train_018580,Script mismatch (non-Arabic),,0.1428571428571428,YAL2A-1,YAL2A-12,../data/muharaf_prepared_resized/train/train_018580.png,2025-11-28T13:19:29,Sana
train_011811,Script mismatch (non-Arabic),,0.1428571428571428,MG1-150,MG1-50,../data/muharaf_prepared_resized/train/train_011811.png,2025-11-28T13:19:30,Sana
train_018013,Valid but hard,,0.1428571428571428,عن فانك في ٤ تموز ٩٢٣,عن فانك في ٤ تمواز ١٩٣,../data/muharaf_prepared_resized/train/train_018013.png,2025-11-28T13:19:33,Sana
train_019234,Script mismatch (non-Arabic),,0.1428571428571428,YS - 1D - 070h,YS - 1D - 004,../data/muharaf_prepared_resized/train/train_019234.png,2025-11-28T13:19:36,Sana
train_020031,Valid but hard,,0.1428571428571428,عن مصر ١٢ اكتوبر ١٩١٦,عن مصر ١ كتوبر ١٩١٧,../data/muharaf_prepared_resized/train/train_020031.png,2025-11-28T13:19:40,Sana
train_008434,Valid but hard,,0.1428571428571428,ودعاكم علينا فى ١٤ ك٢ سنه ١٩١٠ ولد سىادىكم,ودعاكم علينا فى ٢ ك٢ سنة ١٩١ ولد سادكم,../data/muharaf_prepared_resized/train/train_008434.png,2025-11-28T13:20:00,Sana
train_000181,Valid but hard,,0.1428571428571428,توجب دفعه من مال الاميرية والطراقات لجهة الماجور المذكور تحريرا/ ٢٦ نسان /٩١٦,بتوجب دفعه ن مال الاميرية والطرقات لجهة الماجور المذكور تحريرا فى ٢ ان ١٩٠١,../data/muharaf_prepared_resized/train/train_000181.png,2025-11-28T13:20:01,Sana
train_014039,Valid but hard,,0.1428571428571428,عدد ٩ سَعادة محافظ جبل لبنان الافخم,عد سَعاده محافظ جبل لبنات الافخم,../data/muharaf_prepared_resized/train/train_014039.png,2025-11-28T13:20:02,Sana
train_007398,Valid but hard,,0.1428571428571428,سان باولو ٩ اذار ١٩٦٣,ان باولو ٩ اذر ١٩٦,../data/muharaf_prepared_resized/train/train_007398.png,2025-11-28T13:20:06,Sana
train_012776,Valid but hard,,0.1428571428571428,٢- مناسبات عشرون مليون ليرة لبنانية,٢ - مناسات عشرون مليون لرة لبنانيه،,../data/muharaf_prepared_resized/train/train_012776.png,2025-11-28T13:20:07,Sana
train_012563,Script mismatch (non-Arabic),,0.1428571428571428,MK2A-81,MK2A-71,../data/muharaf_prepared_resized/train/train_012563.png,2025-11-28T13:20:10,Sana
train_003473,Script mismatch (non-Arabic),,0.1428571428571428,BEK1A-2,BEK1A-5,../data/muharaf_prepared_resized/train/train_003473.png,2025-11-28T13:20:12,Sana
train_010439,Script mismatch (non-Arabic),,0.1428571428571428,عن بعبدا ٩ ايلول ١٩٤٧,عن بعبدا ٩ ايلول نة٩٤١,../data/muharaf_prepared_resized/train/train_010439.png,2025-11-28T13:20:15,Sana
train_005685,Valid but hard,,0.1416666666666666,ان لم تكن تحاريرك مبنية على اساس فاسد. تقول فى تحريرك الاول تاريخ ١٠ ايار أولاً ان محبة الخوري لي هي كونى اقدم له خدامات,ان لم كن تحاريك منة على اس فاسداً. تقدل فى تحريك الاول تاريخ ١٠ ايار اولاً ان قخجة الخورى في هي كون اقدم له خدامات,../data/muharaf_prepared_resized/train/train_005685.png,2025-11-28T13:20:19,Sana
train_015980,Valid but hard,,0.1415929203539823,بالبيع والمبيع والثمن ابراء عاماً مستقلاً وبعد تصادق الطرفين على مندرجات هذا الصك حرر بالتوقيع / ١٠ ايلول سنة ٩٢٨,بالبيع والمبيع والشمن ابراء عاماً مشقلاً وبعد تصادق الطرقين على مند رجات هو الصك حرر بالقواقع ١٠ ال سنة ٩٢١,../data/muharaf_prepared_resized/train/train_015980.png,2025-11-28T13:20:20,Sana
train_016692,Valid but hard,,0.1414141414141414,بالجزوع والاخشاب ممسوح نمرو ١٠٣ حب ٤ مـ يحد جميع ذلك قبلة متروك عن مخايل ابراهيم النجار شرقاً متروك,الجزوع والاخشاب مسوم سنة ١٠ حث مب يجد جميع ذلك قبلة متروك عن مخايل ابراهيم النجار شراً متروك,../data/muharaf_prepared_resized/train/train_016692.png,2025-11-28T13:20:21,Sana
train_014125,Valid but hard,,0.1411764705882353,لبنانية وفاوصلنا منها مبلغ خمسَون ليرة بموجب الايصال عدد ٨ جلد ٢ تاريخ ٢٨ اب سنه ١٩٤٢,لبنانية وقا دخلنا منها مبلغ خمسَون ليرة بمواجب الايصال عد ٨ جلد تاريخ ٢٨ اب سنة ٩٢١,../data/muharaf_prepared_resized/train/train_014125.png,2025-11-28T13:20:22,Sana
train_016263,Valid but hard,,0.141025641025641,لدى المذكره انه بناءً على تمرد المسَتدعين المرقومين عن الحضور الى المحاكمة بالوقت المعين حالة كونهما ابلغتا الطلب رسَمياً فسنداً على المادة الـ ١٤٢ من قانون,لدى المذكارة ان اً على تر المستدين المرمين عن الحور الى المحكمة بالوقت المعين حالة كونهما ابلغا الطلب رسَمياً عسَنداً على المادة الـ١٢ م انو,../data/muharaf_prepared_resized/train/train_016263.png,2025-11-28T13:20:22,Sana
train_014236,Valid but hard,,0.141025641025641,وروى البطرك الدويهي تلك الحروب بالتفصيل سنة  ١٢٦٦ ان الموارنة رافقوا الصليبيين,وروى البطروك الدويهي تلك التحروب بالتفصيل سنة ١٩٢ ان الموانة رافوا الصلين,../data/muharaf_prepared_resized/train/train_014236.png,2025-11-28T13:20:23,Sana
train_002214,Valid but hard,,0.1408450704225352,الىّ فى كتابكم المؤرخ فى 25 حزيران سنة 921 والتى سيبقى أثرها في نفسى ما,التى فى كتابكم المؤرخ في ٢٥ حزيران سنة ٩٣ والتى سبقى أثرها فى نفسى ما,../data/muharaf_prepared_resized/train/train_002214.png,2025-11-28T13:20:24,Sana
train_009837,Valid but hard,,0.1408450704225352,١١ - تم تنفيذ جميع البنود الواردة في الموافقة المدرجة في المستند أعلاه،,- ثم تنعيز جميع المنبود الواردة في الموافقة المدرجة في المستند أميلاه،,../data/muharaf_prepared_resized/train/train_009837.png,2025-11-28T13:20:24,Sana
train_012842,Valid but hard,,0.140625,في يوم الثلاثاء الواقع في ٢٠٠٢/٢/١٩  سنة ٢٠٠٢ عند الساعة السادسة,في يوم الثلاثاء الواقع في ٢/  سنة ٢٠ عند الساعة السادسة,../data/muharaf_prepared_resized/train/train_012842.png,2025-11-28T13:20:26,Sana
train_005442,Valid but hard,,0.140625,قبل سَفره الذي يكون في ٣ تموز وهو يقول لكم ما ينويه... (وهل ينوى,قبل شفره الذي يكون في ٣ تموز وهو بقول مكم مانينويه . (وهل بنوس,../data/muharaf_prepared_resized/train/train_005442.png,2025-11-28T13:20:27,Sana
train_012605,Valid but hard,,0.1403508771929824,منذ ست سنوات لا تزيد في هذا التاريخ من كل سنة عن ٤٠ مترًا,مغذت منواث لا تزريد في هذا التاريخ من كل سنة عن ٤٠ قرًا,../data/muharaf_prepared_resized/train/train_012605.png,2025-11-28T13:20:31,Sana
train_004725,Valid but hard,,0.14,على شقيقها حنا بماية ليرا دهب بتاريخ ٢٢ اب سنة ٩٣٥,على شفيوها حنا باية ليرا هب تاريخ ٢ اب سنة ٩٣,../data/muharaf_prepared_resized/train/train_004725.png,2025-11-28T13:20:32,Sana
train_015039,Valid but hard,,0.14,تابع رحلة سفرنا من بغداد الى شيكاغو ف ١٧ آذار ١٨٩٣,تابع رولة سرنا من بعداد الى شيكاو في ٧ اذار ١٨٩٣,../data/muharaf_prepared_resized/train/train_015039.png,2025-11-28T13:20:33,Sana
train_008629,Valid but hard,,0.1397849462365591,٦ تشليح فردة بقر الى يوسَف نادر يوسف وظهرت وانطلب فكاكها خمسون ريال مجيدى عند اغاواة الدنادشه,٦٥ تشليحم فردة بقر الى يوسف نادر فوسف وظهرت وانطلب فالها فحسون ريال جيدى عند اغاوة الداوش,../data/muharaf_prepared_resized/train/train_008629.png,2025-11-28T13:20:34,Sana
train_006331,Valid but hard,,0.1395348837209302,الجنوب صمد منذ عام ١٩٦٧ - وكان صموده رائعاً,الجنوب صمد مند عام ١٩٦٧ - وكان لموه اقاً,../data/muharaf_prepared_resized/train/train_006331.png,2025-11-28T13:20:37,Sana
train_012955,Valid but hard,,0.1395348837209302,جلسة نهار الأربعاء الواقع في ٩ - ١١ - ١٩٦٦.,جلسة نهاد الأربعاء الواقع في ٩ -١ ١٩٦.,../data/muharaf_prepared_resized/train/train_012955.png,2025-11-28T13:20:37,Sana
train_012344,Valid but hard,,0.1395348837209302,١٩٤٤ كانت فرقته اول فرقة زجلية دخلت الاذاعة,١٩٤ كانت فرقته او فرقة زجية وخالت الافاعة,../data/muharaf_prepared_resized/train/train_012344.png,2025-11-28T13:20:38,Sana
train_015287,Valid but hard,,0.1395348837209302,يوم الاثنين ١٠ نيسان (يوم الخامس والثلاثين),يوم الاثين ن ١ نيسان)(يوم الخامس والثارين),../data/muharaf_prepared_resized/train/train_015287.png,2025-11-28T13:20:39,Sana
train_013927,Valid but hard,,0.1395348837209302,٢٥ ايلول ١٩٤١ وقدره الفان وثمانماية واربعة واربعون كيلو فبيع من الاهالي الفان وسبعماية,٥ ايمو ن ١٩٤ وقدره النان مثانماية واربعة واربعون كيلو نبيع من الاصالي النان وسبعاية,../data/muharaf_prepared_resized/train/train_013927.png,2025-11-28T13:20:41,Sana
train_011187,Valid but hard,,0.1395348837209302,سأله صهرنا عن الحساب فقا له انه دفعه له إياه في ٢۹ تموز ١۹٠٧ بين الساعة عشره واحدى عشر,سأنه صهرا عن الحساب فقال له انه دفعه له اياه في ٢٩ تموز ن ١٩٣٠ بين السَاعة عشره واحد عشر,../data/muharaf_prepared_resized/train/train_011187.png,2025-11-28T13:20:41,Sana
train_012852,Valid but hard,,0.1395348837209302,كفرشيما تشمل العقارات ٧٢٣ - ٧٢٤ - ٧٢٥ - ٧١٦,كفرشيما بتشمل العقارات ٣٣ - ٧٢٤٢- ٢٢٥ - ٧٦,../data/muharaf_prepared_resized/train/train_012852.png,2025-11-28T13:27:42,Sana
train_012720,Valid but hard,,0.1388888888888889,سنة ١٩٩٩ (طلب نائب الرئيس سهيل طعمه),سنة ١٩٩ بنائب الرئيس سهيل طعمه),../data/muharaf_prepared_resized/train/train_012720.png,2025-11-28T13:27:45,Sana
train_013929,Valid but hard,,0.1382978723404255,فتكون قيمة الكمية المستلمة ٦٢٥٦٨ غروش اما الكمية المباعة فبلغت ٦١٥٧٨ غروش فتكون القيمة المكسور,يتكون قيمة الكمية المستلمة ٦٨ غش اما الكمية المباعة فبلغت ٦٨ غر فتكون القيمة المكو,../data/muharaf_prepared_resized/train/train_013929.png,2025-11-28T13:27:48,Sana
train_012795,Valid but hard,,0.1379310344827586,١- تلاوة محضر الجلسة السابقة.,لمستلادة محضر الجلسة السابقة.,../data/muharaf_prepared_resized/train/train_012795.png,2025-11-28T13:27:48,Sana
train_015731,Valid but hard,,0.1379310344827586,بيروت \ ٥ ت١ ٩٢٧ المفتش العام,بيروت ٥ ت ٩٢ المفتش العام,../data/muharaf_prepared_resized/train/train_015731.png,2025-11-28T13:27:51,Sana
train_002549,Valid but hard,,0.1379310344827586,بعد اهدأ التحية والسلام. اخذت كتابكم المؤرخ ٢١ ج٢ ١٣٤٣ وسررت بصحتكم وشكرتكم على ارسالكم,اهداً التحية والسلم. اذت كتابكم المؤخ ٢١ ج ١٣ وسررت بصحتكم وشكرتكم على ارسالكم,../data/muharaf_prepared_resized/train/train_002549.png,2025-11-28T13:27:52,Sana
train_011619,Valid but hard,,0.1379310344827586,المنصوره في ٥ لوليو ٩٢٧ بكفيا,المنصور في٥ لولو ٩٢٧ بكفي,../data/muharaf_prepared_resized/train/train_011619.png,2025-11-28T13:27:56,Sana
train_015095,Valid but hard,,0.1379310344827586,يوم احد في ١٩ اذار. الثالث عشر. سافرنا من ميادين الساعة ١٠,موم الاحد في ١٩ اذار . الثالثة عشر . مسافرنا من ميادين الساعة ١١,../data/muharaf_prepared_resized/train/train_015095.png,2025-11-28T13:27:58,Sana
train_004237,Valid but hard,,0.1375,سَنة لا ادفع سوى ثمن القسَاطل وكلفة تمديدها . ثم زرعت ٢٠٠ شجرة زيتون مطعمة و ٢٠٠,سَنة لا ادفع سوى ثمي التساطل وكلفة تمديدها ثم نزرعت ٠ شجرة زيتون مطعمة و٠,../data/muharaf_prepared_resized/train/train_004237.png,2025-11-28T13:27:59,Sana
train_015233,Valid but hard,,0.1372549019607843,من هنا للاخ بطرس ايضاً ورجعنا للوابور وفي الساعة ١١,من هنا للاح ابطرسن ايضا ورجعا للوابول وفي الساعة ١٢,../data/muharaf_prepared_resized/train/train_015233.png,2025-11-28T13:28:00,Sana
train_009236,Valid but hard,,0.1363636363636363,كان عمرة تقديرا نحو ٣٥ سنة وكان من صف الرديف,ج كان عمره تقديرا نكو ٣٥ سنة وكان من حف الرويف,../data/muharaf_prepared_resized/train/train_009236.png,2025-11-28T13:28:01,Sana
train_000850,Valid but hard,,0.1363636363636363,عبد الرحمن (١٨٢٢-١٨٥٩) بن سليمان (١٧٩٢-١٨٢٢),عبد الرحمن (١٨٢-١٨) بن سليمان (١٧٧-١٨٢),../data/muharaf_prepared_resized/train/train_000850.png,2025-11-28T13:28:02,Sana
train_012137,Valid but hard,,0.1363636363636363,بيروت في ٢ ك١ سنة ١٩٥٤,بيروت في ٢ ك١ سنه ١٩٤١,../data/muharaf_prepared_resized/train/train_012137.png,2025-11-28T13:28:04,Sana
train_021240,Script mismatch (non-Arabic),,0.1363636363636363,POR TELEGRAFO: SAIKALI,POR TEGRAFO: SAKALI,../data/muharaf_prepared_resized/train/train_021240.png,2025-11-28T13:28:06,Sana
train_011485,Segmentation error,,0.1363636363636363,مرخص بموجب علم وخبر رقم ٢٤/اد تاريخ ٩ /١/ ٦٥,مرخصبموجب علم وخبرقم ٢٤/اد تاريخ ٩/ ١/٦٥,../data/muharaf_prepared_resized/train/train_011485.png,2025-11-28T13:28:12,Sana
train_005552,Valid but hard,,0.1363636363636363,كذلك نقلنا للقراءَة السَهله N 2 - في صفحه ١١,كذلك تقلنا للقراءَه السَهله  - في صفحه ١,../data/muharaf_prepared_resized/train/train_005552.png,2025-11-28T13:28:19,Sana
train_021465,Valid but hard,,0.1363636363636363,اولاد البرتو 32 البرتو,اولاد الرتو 3 الدرتو,../data/muharaf_prepared_resized/train/train_021465.png,2025-11-28T13:28:20,Sana
train_012348,Valid but hard,,0.1363636363636363,١٩٤٧ استحصل على رخصة رسمية واصدر مجلة الاديب,١٩٣ استحصل على رخصة رسميرة واصدر مجلة الحروب,../data/muharaf_prepared_resized/train/train_012348.png,2025-11-28T13:28:21,Sana
train_017271,Valid but hard,,0.1363636363636363,"امين : انته ما دخلك . الاغا طلب مني بي ""٥٠٠""","امين : انته ما دخلك، الاغا طلب مني في ""٠",../data/muharaf_prepared_resized/train/train_017271.png,2025-11-28T13:28:31,Sana
train_015669,Valid but hard,,0.1358024691358024,لي الشرف ان ابلغكم ربط صورة عن تعليمات وزارة العدليه بتاريخه ١٣٣٠ المتعلق بالاشيا,لي التشرف ان ابلفكم ربط صدرة عن تعليمات وزارة العد ليه ناريخه ٣٠ المقلق بالاشا,../data/muharaf_prepared_resized/train/train_015669.png,2025-11-28T13:28:32,Sana
train_016745,Valid but hard,,0.135593220338983,قرية ارده والممسَوحة تحت لون ٢٢ مدالى ٤ ومشتملة على ارض سَليخ وزيتون ومختلف يحد كاملها قبلةً ملك الخوري واكيم فضل الله,قرية اده والمسَوحة تحن و٠ مدالى ومشتملة على ارضى سَلخ وذتون ويختلف يحد كاملها قبلةً ملك الخوري واكيم فضصل الله,../data/muharaf_prepared_resized/train/train_016745.png,2025-11-28T13:28:33,Sana
train_013082,Valid but hard,,0.135593220338983,بحملة تعشيب في البلدة . . كما جرى حجز اعتماد قدره ١٤٠٠٠/ل.ل,لجملة تعشيب في البلدة . كما جرى محز اعتماد قدره ١٠٠/ل.ل,../data/muharaf_prepared_resized/train/train_013082.png,2025-11-28T13:28:34,Sana
train_005577,Valid but hard,,0.1351351351351351,الصبر وطال عزيز بقاكم  ٢ حزيران / ٩٣٥,الصبر وطال عزيز بقاكم ٢ حزيران سنة ٩٢٥,../data/muharaf_prepared_resized/train/train_005577.png,2025-11-28T13:28:35,Sana
train_015244,Valid but hard,,0.1346153846153846,حتى الساعة ١٢ بحوالي نصف ساعة بعد المغرب قلع من يافا,حتى الساع ٢ بعمايل نصف ساعة بعد المغرب قل من يافا,../data/muharaf_prepared_resized/train/train_015244.png,2025-11-28T13:28:36,Sana
train_009585,Valid but hard,,0.134020618556701,"في الثامن من ايلول. طولها ٨ امتار عرضُها ٥ امتار علوها ٤ امتار ولا يوجد بها سند تمليك . /٧"" كنيسة","في العن من ايلول. طولا ١ امتار عرضها امتار علوها ي امتار ولا يوجد بها سند تليك /"" كنيسة",../data/muharaf_prepared_resized/train/train_009585.png,2025-11-28T13:28:38,Sana
train_019623,Valid but hard,,0.1333333333333333,فالمجمع اللبناني كان دستور الاستقلال الطائفي، كما كان بروتكول ١٨٦١، ولاحبار,الجع اللباني كان وستور الاستقلال الطائفي، كما كان برتول ١٨، ولاجبار,../data/muharaf_prepared_resized/train/train_019623.png,2025-11-28T13:28:48,Sana
train_003444,Valid but hard,,0.1333333333333333,عن المعاملتين ٩ حزيران سنة ٩٣٠,عن المعاملته ٩ حزيران سنة ١٩٣١,../data/muharaf_prepared_resized/train/train_003444.png,2025-11-28T13:28:55,Sana
train_013149,Valid but hard,,0.1333333333333333,٧- الموافقة على صرف مبلغ /٧٠٠/ ل.ل لمديرية الدفاع لأجل تجهيز,٧ - الموافقة على صرو يمبلغ /٠٠/ل.ل لمديرية الدناع لأجل بمهيز,../data/muharaf_prepared_resized/train/train_013149.png,2025-11-28T13:28:56,Sana
train_005550,Valid but hard,,0.1333333333333333,بقاءَها. اما الفصل الثالث (III) فقد نقل بعدها,بقاءَها. اّا الفصل الثالث (I) فقد تفل بعدهنا,../data/muharaf_prepared_resized/train/train_005550.png,2025-11-28T13:28:57,Sana
train_015620,Valid but hard,,0.1333333333333333,٧٣ ثلاثة وسبعين,٧ لاثة وسبعين,../data/muharaf_prepared_resized/train/train_015620.png,2025-11-28T13:28:59,Sana
train_013118,Valid but hard,,0.1333333333333333,"علوان وشلهوب معلوف تحصيلاً لمبلغ /947,70/ل.ل.",علوان وشلهوب معلوف لحصيلاً لمبلغ /7/ل.ل.,../data/muharaf_prepared_resized/train/train_013118.png,2025-11-28T13:29:00,Sana
train_015064,Valid but hard,,0.1333333333333333,خان ولا دكان فقط خرايب وبساتين ووصلنا ساعة ١١,خان ولادكان فقط ضريب وبسانين ووصولنا ساعة ١,../data/muharaf_prepared_resized/train/train_015064.png,2025-11-28T13:29:01,Sana
train_012661,Valid but hard,,0.1333333333333333,محضر جلسة رقم ١,محضر جلسة رقم:,../data/muharaf_prepared_resized/train/train_012661.png,2025-11-28T13:29:02,Sana
train_014049,Valid but hard,,0.1333333333333333,في ٢٤ ايار ١٩٤٢,في ٢٤ ايار س ١٩٤٢,../data/muharaf_prepared_resized/train/train_014049.png,2025-11-28T13:29:08,Sana
train_008660,Valid but hard,,0.1326530612244898,١٠ هجوم عصابة من الاشقيا على احدى حاراة القبيات الساعه الرابعه ليلاً بوجود قنصل دولة فرنسا الفخيمة,هوم عصابة من الاشقيا على احدى حاراة القبيات الساعة الرابعه ليلاً يوجد فضصل دولة غرسنا الفخية,../data/muharaf_prepared_resized/train/train_008660.png,2025-11-28T13:29:09,Sana
train_009330,Valid but hard,,0.1326530612244898,قيمتها ١٢٥٠ غرش حجر والقيمة باقيه ضمن الشاري إبراهىم عيسي المذكور لا يسلمها الا بموجب امركم الكريم,وعني قيمتها ٢٥٠ غرش حجر والقيمة بافيه ضمن الشاري ابراهيم عيل المذكور لا يسلما الا يموجب امركم الكريم,../data/muharaf_prepared_resized/train/train_009330.png,2025-11-28T13:29:10,Sana
train_007197,Valid but hard,,0.1325301204819277,وحلوي الصدف لما بتجعلنا                                      kجنينة الملقا ونضارتها,وحلوي الصدف لما بتجعلنا                                         نلن الا ارتها,../data/muharaf_prepared_resized/train/train_007197.png,2025-11-28T13:29:11,Sana
train_008659,Valid but hard,,0.1325301204819277,٩ مخول طنوس مخايل الترس هو باطراف القريه ونهبوا وعطلو كلما بهِ منسوب للمحررين اعلاه,مخول طنوس مخايل الذى هو باطراق القريه ونهبوا وعطلوا كلما بهِ مسوب للحرين لعلاه,../data/muharaf_prepared_resized/train/train_008659.png,2025-11-28T13:29:11,Sana
train_016212,Valid but hard,,0.1324503311258278,لدى المذاكرة بما ان المعترض المذكور تبلغ الطلب بطريقة رسَمية ولم يحضر بالوقت المعين فقد قر القرار بالاتفاق برد اعتراضه سَنداً على المادة ال١٥٩ من قانون,عرى المذاكره بما ان المعرض الذكور تبلغ الطلب بطريق سَمة ولم يحضر بالوقت المعين فقدر القرار بالاتقوق برد اغراه سَنداً على المادة الـ١ من قون,../data/muharaf_prepared_resized/train/train_016212.png,2025-11-28T13:29:12,Sana
train_018097,Valid but hard,,0.1320754716981132,وهي حسنة ٢٠٠ مايتين قداس المرجو الوصل بها حسَب العادة,وهي حسَنة ٢٠٠ ما يتين قداس المرجع الوصل بمها حسَب القسية,../data/muharaf_prepared_resized/train/train_018097.png,2025-11-28T13:29:13,Sana
train_011582,Valid but hard,,0.1320754716981132,في اجزخانه سنه واحده (pratique)  وبعده اقدم الى مدرسة,فن اجزخانه سنه واحده (tqe) وبعده اقدم الى مدرسة,../data/muharaf_prepared_resized/train/train_011582.png,2025-11-28T13:29:14,Sana
train_015692,Valid but hard,,0.1318681318681318,لو قلنا انه يستوفى اجرة عدل ١٠ غروش تركية اذا كانت قيمة ان السند من الفين الى عشرة الاف غرش,لوقلنا انه يستد فى اجرة عدل ١٠ غرش تركية اذا كات قيمة السند المجل من القين الى عشرة الاف غرش,../data/muharaf_prepared_resized/train/train_015692.png,2025-11-28T13:29:15,Sana
train_012874,Valid but hard,,0.131578947368421,حلسة نهار الجمعة الواقع في ٩- ٩- ١٩٦٦.,جلسة نهار الجمعة الواقع في ٩ - ٩ - ١٩٦,../data/muharaf_prepared_resized/train/train_012874.png,2025-11-28T13:29:16,Sana
train_012012,Valid but hard,,0.1311475409836065,٦ ونكون اخيرا قد اوجدنا مجالا لتشجيع اصحاب المشاريع على تحقيق,ذكن اخير اد اوجدنا مجالا لتشجيع اصحاب المشاريع على حقيق,../data/muharaf_prepared_resized/train/train_012012.png,2025-11-28T13:29:17,Sana
train_003967,Valid but hard,,0.1311475409836065,١- . اسم والد الفقيد وجده، وأصل أسرته وسبب تسميتها (ابو شبكه),١-. اسم والد الفقيد وجده، أصل أسرتة وسبيب سميها (أبو شبكه,../data/muharaf_prepared_resized/train/train_003967.png,2025-11-28T13:29:17,Sana
