ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
PHTI-SI-F-0103-11,Wrong transcription,,0.4852941176470588,بس په ما خو ددې پورته اسمان نمر دےبس په ما خو ددې پورته اسمان نمر دے,بس په ما خو ددې پورته اسمان نمر دبه,../data/phti_valid_prepared/train/PHTI-SI-F-0103-11.png,2025-12-25T16:00:23,Sana
PHTI-SP-M-0049-19,Wrong transcription,,0.484375,کاڼي دي لعلونه په رښتيا د دې وطنکاڼي دي لعلونه په رښتيا د دې وطن,کاڼي دي لعلو نه په رښتيا د دې وطن,../data/phti_valid_prepared/train/PHTI-SP-M-0049-19.png,2025-12-25T16:00:25,Sana
PHTI-SI-F-0234-8,Wrong transcription,,0.4827586206896552,ځان په دې فلسفه پوهه کړه پارهځان په دې فلسفه پوهه کړه پاره,ځان په دې فلسفه پوههه کړه پاره,../data/phti_valid_prepared/train/PHTI-SI-F-0234-8.png,2025-12-25T16:00:26,Sana
PHTI-SI-F-0175-9,Wrong transcription,,0.4827586206896552,د اسمان سره څه اوکړمه دريابهؔد اسمان سره څه اوکړمه دريابهؔ,د اسمان سره څه اوکړه دريابهؔ د,../data/phti_valid_prepared/train/PHTI-SI-F-0175-9.png,2025-12-25T16:00:28,Sana
PHTI-SI-F-0170-10,Wrong transcription,,0.4814814814814814,د ارمانونو په کنډر باندې دېد ارمانونو په کنډر باندې دې,د ارمانونو په کنډر باندې دي ا,../data/phti_valid_prepared/train/PHTI-SI-F-0170-10.png,2025-12-25T16:00:30,Sana
PHTI-SP-M-0043-17,Wrong transcription,,0.4807692307692308,چې بله لار بې د قرآن غواړيچې بله لار بې د قرآن غواړي,چې بله لار بې د قراآن غواړي,../data/phti_valid_prepared/train/PHTI-SP-M-0043-17.png,2025-12-25T16:00:33,Sana
PHTI-SI-F-0270-10,Wrong transcription,,0.4807692307692308,دا مونږ چا په بدو سترګو يودا مونږ چا په بدو سترګو يو,دا مونږه چا په بدو سترګو يو,../data/phti_valid_prepared/train/PHTI-SI-F-0270-10.png,2025-12-25T16:00:57,Sana
PHTI-FT-M-0420-12,Wrong transcription,,0.48,ځکه چې دا د طائرصېب منظومځکه چې دا د طائرصېب منظوم,ځکه چې دا د طائر صېب منظوم,../data/phti_valid_prepared/train/PHTI-FT-M-0420-12.png,2025-12-25T16:00:59,Sana
PHTI-JT-F-0077-4,Wrong transcription,,0.4794520547945205,شوې ده، يا روانه ده كېږی. كۀ د هغې د زړي لټون راواخلې نو سر به يې د يونان,شوې ده يا دوانه ده كيږي کۀ نوسر به يې ديونان د,../data/phti_valid_prepared/train/PHTI-JT-F-0077-4.png,2025-12-25T16:01:01,Sana
PHTI-MP-F-0016-17,Wrong transcription,,0.4791666666666667,زۀ يم هغې سړي ورته ووئيل چې ستا متعلق د تفتيش نه,زه يم هغې سړي متعلق لفتش نه,../data/phti_valid_prepared/train/PHTI-MP-F-0016-17.png,2025-12-25T16:01:03,Sana
PHTI-SI-F-0120-8,Wrong transcription,,0.4772727272727273,د محبت د انتها په لارهد محبت د انتها په لاره,د محبت د انتها په اداره,../data/phti_valid_prepared/train/PHTI-SI-F-0120-8.png,2025-12-25T16:01:13,Sana
PHTI-PT-M-0035-6,Wrong transcription,,0.4736842105263157,څوک چې بچي د پښتنـــــــــــــــو ژړوي,څوک چه بچې د پښتنو ژړ وي,../data/phti_valid_prepared/train/PHTI-PT-M-0035-6.png,2025-12-25T16:01:15,Sana
PHTI-FT-M-0136-9,Wrong transcription,,0.4729729729729729,ديباچې سره د اکېډمۍ له خوا په جدونديباچې سره د اکېډمۍ له خوا په جدون  پريس,ديبا چې سره د اکېډمۍ له خوا په جدون پرليس,../data/phti_valid_prepared/train/PHTI-FT-M-0136-9.png,2025-12-25T16:01:17,Sana
PHTI-SP-M-0076-22,Wrong transcription,,0.4642857142857143,يا مې زمرے ټېپو سلطان اوګوره,د دې وطن نور لان اوګوره,../data/phti_valid_prepared/train/PHTI-SP-M-0076-22.png,2025-12-25T16:01:50,Sana
PHTI-FT-M-0428-6,Wrong transcription,,0.4318181818181818,هم ده ــ تاريخ هم دے ـ سفرنامه هم ده ــ ادبي,هم ده ادبي جائره او تبره هم سفرنامه هم ده. ادبي,../data/phti_valid_prepared/train/PHTI-FT-M-0428-6.png,2025-12-25T16:03:19,Sana
