GroundTruth,Prediction
تَمْبَرِࢽْتَ غَرٜيٰمࣸ کࣸوکاَ   إِࢽْدَرَاࢽِبَاإِࢽْدَکَاکَا,تَمْبَرِࢽْتَ غَرٜيٰمࣸ کࣸوکَا  إِࢽْدَرَاࢽِبِ إِࢽْدَکَاکَا
بَاکࣸوْاْمَىْ ڢَاسَ رࣸورࣸوَابَا,بَاکࣸوْاْمَىْ ڢَاسَ رࣸورࣸوَابَا
دَسࣸکٜيٰ حَطٜيٰ غَاشِ بَيْهَطٜيٰبَا,دَسࣸکٜيٰ حَطٜيٰ غَاشِ بَيْهَطٜيٰبَا
سَࢽّࣸ مَى صِڢَّا ثِکَکى  مَاغَࢽِࢽْکَ ࢽَشَاࢽَوَرْکٜىٰ,سَࢽّࣸ مَيْ صِڢَّاثِکَکّٜى  مَاغَࢽِࢽْکَ ࢽَشَاࢽَوَرْکٜي
تَمْبَيَاࢽَطَيَࢽْتَ اَللَّهْ    أَࢽْکَ شࣸوطٜيٰ سَيْ ࢽَصَلَّهْ,تَمْبَيَاࢽَطَيَࢽْتَ اَللَّهْ   أَࢽْکَ شࣸوطٜيٰ سَيْ ࢽَصَلَّهْ
وَࢽْسࣸ کࣸوْاتَمْکَرْ دَوَاکِ   ذَاسࣸ شࣸوطٜيٰ کࣸواْ يَجَاکِ,وَࢽْسࣸ کࣸوْاْتَمْکَرْدَوَاکِ ذَاسࣸ شࣸوطٜيٰ کࣸواْيَجَاکِ
أَيْ تࣸࢽْ بَعَجٜيٰ غَکَوْثَرَابَا,أَيْ تࣸࢽْ بَعَجٜيٰ غَکَوْثَرَابَا
بَتࣸࢽْ دَࢽَاجِ وࣸرِࢽْ مَالَمْ تࣸکࣸرْ    شَيْخࣸ ࢽَدَبِي مࣸتࣸم مَّيْ حَتَّرَىٰ,بَتࣸࢽْ دَࢽَاجِ وࣸرِࢽْ حَالَمْ تࣸکࣸرْ  شَيْخࣸ ࢽَدَبِي مࣸتࣸم مَّيْ حَتَرَىٰ
سَامَجࣸوسࣸ ࢽَهࣸطماࢽٜيٰ   کࣸوْوَࢽٜيٰࢽْسࣸ وࣸرِࢽْذَمَاࢽٜيٰ,سَامَجࣸوسࣸ ࢽَهࣸطَمَاࢽٜيٰ کࣸوْوَࢽٰٜࢽْسࣸ وࣸرِࢽْذَمَاࢽٜيٰ
ْْشراوضيرا اٰميࢽ بحڧِّ خير العالميࢽ,شراوضيرا  أميࢽ بحڧِّ خيرالعالميࢽ
سَىْ مࣸحَمَّدࣸدࣸࢽْ کَمَالَى    تَىْ دَذَابَبّٜىٰࢽْ أدَالَى,سَىْ مࣸحَمَّدࣸدࣸࢽْ کَمَالَى تَىْ دَذَابَبّٜىٰࢽْ أَدَالَى
وَسࣸ کࣸواْ سࣸمَتى أَتَڢْکِى  وَسࣸ کࣸواْسَࢽَدِࢽْسࣸ طَاکِى,وَسࣸ کࣸواْسࣸمَثٜيٰ أَتَڢْکِي  وَسࣸ کࣸواْسَࢽَدِࢽْسࣸ طَاکِي
٤٣  غَامࣸ غࣸࢽْ جِيکَࢽْکَ شَيْخࣸ  دࣸوْࢽْ إِسَࢽْ کَاکَࢽْکَ ࢽࣸوْحࣸ,٤٤غَامࣸ غࣸࢽْ جِيکَࢽْکَ شَيْخࣸ  دࣸوࢽْ إِسَرْ کَاکَࢽْکَ ࢽࣸوحࣸ
مࣸتࣸمْ ثوتاࢽٜي مَرَغَاࢽِي  بَاعَ غࣸوْࢽِࢽْتاغَرٜيشِ,مࣸتࣸمْ ثࣸوتَاࢽٜيٰ مَرَرْمَاغَࢽِي   بَاعَ غࣸوࢽِࢽْتَاغَرٜيٰشِ
وَثٜيٰ مَالميْ سࣸکَاتَارَاتَا,وَثٜيٰ مَالَمَيْ سࣸکَاتَارَاتَا
دࣸکْ أَبِࢽْدَمࣸتࣸمْ يَرِسْکَا  شِي مَأَوْࢽِي ذَاشِ طَوْکَا,دࣸکْ أَبِࢽْدَمࣸتࣸمْ يَرِسْکَا  شِي مَأَوْࢽِي ذَاشِ طَوْکَا
وَࢽْسࣸ ࢽاتاشِ ڟِرَارَا    تࣸࢽْ کࣸشٜىٰواذَاع ڢَارَا,وَࢽْسࣸ ࢽَاتَاشِ ڟِرَارَا  تࣸࢽْ کࣸشٜيٰوَاذَاعَ ڢَارَا
حَرْڧَذَڢْ حَرْغَرْدࣻمَࢽْثِي   سَارِيَاءࣸ دَثِࢽْ مࣸتࣸࢽْثِي,حَرْڧَذَڢْ حَرْغَرْدَمَࢽْثِي سَارِيَادࣸدَثِࢽْ مࣸتࣸࢽْثِي
دࣸکْ مࣸتࣸمْ کٜىٰࢽَࢽْ شِکٜىٰجِي    غَاوࣸتَاتَاجٜىٰڢَ حࣸرْجِي,دࣸکْ مࣸتࣸمْ کٜيٰࢽَࢽْ شِکٜيٰجِي غَاوࣸتَاتَاجٜيٰڢَ حࣸرْجِي
تَاࢽَجِࢽْسࣸ سࣸسّامِ أَيْکِ     سَࢽّࣸ سَࢽّࣸ سࣸکَيْغَ مࣸلْکِ,تَاࢽَجِࢽْسࣸ سࣸسَامِ أَيْکِ  سَࢽّࣸ سَࢽّࣸ سࣸکَيْغَ مࣸلْکِ
سَىْ أثٜى جِبْرِيلࣸ جٜىٰکَ    غࣸࢽْ مَڢِيڢيثِࢽْ مَأَيکَ,سَىْ أَثٜىٰ جِبْرِيلࣸ جٜىٰکَ غࣸࢽْ مَڢِيڢِيثِࢽْ مَأَيْکَ
سَادَمَىْ لࣸغࣸدٜىٰ دَغࣸوطَا    حَرْمذَاجٜىٰ مَاسࣸ بࣸوطَا,سَادَمَىْ لࣸغࣸدٜيٰ دَغࣸوطَا  حَرْمَذَاجٜيٰ مَاسࣸ بࣸوطَا
دَيْ مࣸࢽَاکَلْمَرْ شَهَادَ  مࣸوڢَ شَيْطَࢽْ ࢽٜيٰ يَݒَدَّ,دَيْ مࣸࢽَاکَلْمَرْشَهَادَ  مࣸوڢَ شَيْطَࢽْ ࢽٜيٰ يَبَدَّ
کَىْ مࣸتَاࢽٜىٰ مَاسࣸ رࣸوبَا    سࣸوڢَ رِيْشࣸ يَکَىْ تَطِيْبَا,کَيْ مࣸتَاࢽٜيٰ مَاسࣸ رࣸوبَا سࣸووَرِيشࣸ يَکَࢽْ تَطِيبَا
وَࢽْسࣸ کَوْاْشِڟَيَاأڧِرجِي    غَاشِ رَاࢽَاتَايى غرْجِي,وَࢽْسࣸ کࣸوْاْشِڟَيَاأَڧِرْجِي  غَاشِ رَاࢽَاتَايِي غَرْجِي
بَسࣸ غَسْکَتَ ࢽَامࣸ اَلࢽَّبِي بَا,بَسࣸ غَسْکَتَ ࢽَامࣸ اَلࢽَّبِي بَا
دࣸومِࢽْ دَيْ رَࢽْسࣸ بَيْ ࢽَڟَابَا,دࣸوْمِࢽْ دَيْ رَࢽْسࣸ بَيْ ࢽَڟَابَا
جَمَعَابَسࣸ سَࢽْ وࣸرِࢽْ ذࣸوابَا,جَمَعَابَسࣸ سَࢽْ وࣸرِࢽْ ذࣸوَابَا
سࣸکَ سَࢽْ بَاذَاسࣸ دَوَّمَابَا,سࣸکَ سَࢽْ بَاذَاسࣸ دَوَّمَابَا
بَىْ بَرْمࣸ مࣸسَامِ سَادࣸوَابَا,بَيْ بَرْمࣸ مࣸسَامِ سَادࣸوَابَا
يَاثِلَاتَ دَڧࣸࢽْ سَࢽِࢽْ مَحَرْبَا,يَاثِکَاتَ دَڧࣸࢽْ سَࢽِࢽْ مَحَرْبَا
لَارَبَاوَامَاسࣸ عِڢَّهْ    سࣸࢽْ وࣸثٜىٰ وَاکٜىٰ دَڧࣸوْاڢَا,لَارَبَاوَامَاسࣸ عِڢَّهْ سࣸࢽْ وࣸثٜيٰ وَاکٜيٰ دَڧࣸواْڢَا
شِي سَࢽِي کَࢽْ مَيْدَبَاوَا    طَامَڢِي غِرْمَࢽْ مࣸرࣸوَ,شِشِي مَࢽِي کَࢽْ مَࢽْدَبَاوَا طَامَڢِي غِرْمَࢽْ مࣸرࣸوَا
اللهم صلى على محمدوسلم,اللام صله على محجروسلم
بسم الله الرحمࢽ الرحيم صلى الله على سيدنا محمد وءاله و صحبه و سلم تسليما,ڢسم الله الر مࢽ لاکبم خلى لله على سيدنا محد وءالد وصحبه وسلى تيا
صَلَّى ࡻللََّهࣸ عَلَيهِ وَسَلَّمَ جَمْ عٜکِسِيٜى وࣽنِى عٜمَکّࣽ,صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيٜر وࣽنِى عٜمَکّࣽ
صَلَّح ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيٜࢽ وࣽنِى عٜمَکّࣽ,صَلَّحِ ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيٜى وࣽنِى عٜمَکّࣽ
صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيى وࣽنِى عٜمَکّࣽ,صَلَّى ࡻَللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيى وࣽنِى عٜمَکّࣽ
صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمْ جَمْ عٜکِسِيٜىٰ وࣽنِى عٜمَکّࣽ,صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمْ جَمْ عٜکِسِيࢽٰ وࣽنِى عٜمَکّࣽ
عࣽمَاکِ صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيٜىٰ,عࣽمَاکِ صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِييٜىٰ
مࣽرࣽ جَامِ کࣽجَٜٜٜٜامَتَطࣸࢽْ عࣽنَجِى تࣸتّٜࢽْ عَرِتلْدٜ دَرَادٜدَرَلْ,مࣽࢽࣽ جَامِ کࣽجٜاٜمَتَطࣸࢽْ عࣽنَجِىتࣸتّٜࢽْ عَرِتَلْدٜدَرَادٜدَرَلْ
يَا طَࢽْ عࣸوَاࢽَا إࢽْدَ حَالِࢽْ تَيْمَکࣸواْ  دَکࣸطِي دَڧَرْڧِي دࣸوکَتَيمَکِ طَࢽْ عࣸوَا,يَاطَࢽْ عࣸوَاࢽَا إِࢽْدَحَالِࢽْ تَيْمَکࣸو  دَکࣸطِي دَڧَرْڧِي دࣸوکَتَيْمَکِ طَࢽْ عࣸوَا
يَاطَࢽْ عࣸوَا ࢽَا إࢽْدَ حَالِࢽْ تَيْکࣸو دَغِدَ دَغࣸوࢽَا دࣸوکَتَيْمَکَ طَࢽْ عࣸوَاا,يَاطَࢽْ عࣸوَاࢽَا إِࢽْدَحَالِࢽْ تَيْمَکࣸو  دَغِدَادَغࣸوࢽَادࣸوکَتَيْمَکِ طَࢽْ عࣸوَا
يَاطَࢽْ عࣸوَا ࢽَا إِࢽْدَ حَالِࢽْ تَࣸيْمَکࣸو صَدَڧَا دَکٜيوْتَادࣸوکَتَيمَکِ طَࢽْ عࣸوَا,يَاطَࢽْ عࣸوَاࢽَا إِࢽْدَحَالِࢽْ تَيْمَکࣸو صَدَڧَادَکِيوْتَادࣸوکَتَيْمَکِ طَࢽْ عࣸوَا
يَاطَࢽْ عࣸوَاࢽَا إِࢽْدَ حَالِي تَيْمَکو  حَࢽْيَر ذࣸوَا حَجِ مَا کَتَيْمَکِ طَࢽْ عࣸوَا,يَاطَࢽْ عࣸوَࢽَا إِࢽْدَحَالِࢽْ تَيْمَکࣸو  حَࢽْيَرْذࣸوَاحَجِ مَاکَتَيْمَکِ طَࢽْ عࣸوَا
يَاطَࢽْعࣸوَاࢽَا إِࢽْدَ حّالِࢽْ تَيْمَکࣸو أمْرِي دَࢽَهيِ دࣸوکَتَيْمَکَ طَࢽْ عࣸوَا,يَادَࢽْ عَوَاࢽَا إِࢽْدَ حَالِࢽْ تَيْمَکࣸو  أَمْرِي دَࢽَمَيِ  دࣸوکَتَيْمَدِ طَࢽْ عࣸوَا
يَا طَࢽْ عࣸوَا إࢽْدَ حَالِࢽْ تَيْمَکࣸو  سࣸتࣸرَأبَࢽْثِي دࣸو کَتَيْمْکَ طَࢽْ عࣸوَا,يَاطَࢽْ عࣸوَاࢽَا  إِࢽْدَحَالِࢽْ تَيْمَکࣸو سࣸتࣸرَا أَبࣸࢽْثِي دࣸوکَتَيْمَکِ طَࢽْ عࣸوَا
يَاطَࢽْ عࣸوَࢽَا إࢽْدَ حَالِࢽْ تَيْمَکࣸو  دَغِࢽِي دَدَࢽْڧَادࣸو کَتَيْمَکِ طَࢽْ عࣸوَا,يَاطَࢽْ عࣸوَاࢽَا إِࢽْدَحَالِࢽْ تَيْمَکࣸو دَغِࢽِي دَدَࢽْڧَادࣸو کَتَيْمَکِ طَࢽْ عࣸوَا
لسَبَبِ حکࣸمِ الدّࣸࢽْيَا,تِلِسَبَبِ هِکَم لِدّࣸࢽْيَاءِ
ڢَصْلࣸࣸ مَالَمِيࢽَا مَالَمْ طَࢽْ عِيَا,ڢَصْلࣸ مَالَمِيࢽَامَالَمْ طَࢽْ عِبَا
ڢَصْلࣸࣸ ڢِي ڧَولِ مَالَمْ بَاوَابَزَࢽَڢَرٜيٰ,ڢَصْلࣸ ڢِي ڧَوْلِ مَالَمْ بَاوَابَزْࢽْڢَرٜيٰ
بِسْمِ اِللَّهِ اِلرَّحْمٰࢽِ اِلرَّحِيمِ   صَلَّى اَللَّهࣸ عَلَى اِلࢽَّبِي اِلْکَرِيمِ,بِسْمِ اللَّهِ اِلرَّحْمَٰࢽِ اِلرَّحِيمِ   صَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ اِلْکَرِيمِ
بَابࣸ أَيْکِي دَيْدَيْ سَيْ ࢽَتِرْ   سَيْ ࢽَعَشَاشِيࢽٜيٰ ذَيْ يَوَا,بَابࣸ أَيْکِي دَيْدَيْ سَيْ ࢽَتِرْ  سَيْ ࢽَعَشَاشِيࢽٜيٰ ذَيْ يَوَا
مࣸوَلَّڢࣸ هَذَاالکِتَابࣸ الْحَاجِِ,مࣸوَلَّڢࣸ هَٰذَاالْکِتَابࣸ اَلْحَاجِ
مَالَمْ عَلِيّࣸ ࢽَمَࢽْغِ زَرِيَ,مَالَمْ عَلِيّࣸ ࢽَمَࢽْغِ زَارِيَ
شَأَࢽِࢽْسࣸ بَذَىْ مࣸوَاڢَڧَابَا,شَأَࢽِࢽْسࣸ بَذَيْ مࣸوَاڢَڧَابَا
سَىْ کَرَࢽْ بِکِ شِى کَڧَارَا     سَيْڢَ جَࢽْ بَلْبَلْ دَڟَارَا,سَيْ کَرَࢽْ بِکِ شِي کَڧَارَا  سَيْڢَ جَࢽْ بَلْبَلْ دَڟَارَا
تَمْکَرْبَاتَارَࢳَࢽْ أدَمْ بَا,تَمْکَرْبَأَتَارَعَࢽْ أَدَمْ بَا
دَغَرِࢽْ سَىْ مَاسࣸ إيْکࣸواْ    يَࢽذࣸبَاکࣸواْمَاسࣸ تَرْکࣸواْ,دَغَرِࢽْ سَىْ مَاسࣸ إِࢽْکࣸواْ  يَࢽْذَبَاکࣸواْمَاسࣸ تَرْکࣸواْ
سَيْڢَ رِيمَايٜىٰ دَݒکّࣸواْ    تࣸوبَ مَىْ سࣸࢽْ ࢽࣸوࢽَ ڢِيکࣸواْ,سَيْڢَ رِيمَايٜيٰ دَبَکّࣸواْ  تࣸوبَ مَيْ سࣸࢽْ ࢽࣸوࢽَ ڢِيکࣸواْ
دَࢽْدَلِࢽْسࣸ ࢽَثِࢽْ أَبِࢽْثِ    بَاَبࣸ کࣸواْوَسَىْ کࣸمࣸرْثِ,دَࢽْدَلِࢽْسࣸ ࢽَثِࢽْ أَبِࢽْثِ بَابࣸ کࣸواْوَسَيْ کࣸمࣸرْثِ
طَاکࣸࢽَࢽْسࣸ دِلَاکَبَرْثِ    دَاتَࢽَادَرِڧࣸوࢽْ أمِࢽْثِ,طَاکࣸࢽَࢽْسࣸ دِلَاکَبَرْثِ   دَاتَࢽَادَرِڧࣸࢽْ أَمِࢽْثِ
يَامَثٜىٰ هَرْطَࢽْسَ يࣸࢽْڢَ    تࣸࢽْدَىْ مَࢽْيَࢽْ خَلِيْڢَهْ,يَامَثٜيٰ هَرْطَࢽْسَ يࣸࢽْڢَ  تࣸࢽْدَيْ مَࢽْيَࢽْ خَلِيڢَهْ
طَࢽْ أࣸوَارِڧَيِ دَلࣸورَا    بَاعَ ثِيمَتَ کَوْدَبَارَا,طَࢽْ أࣸوَارِڧَيِ دَلࣸورَا بَاعَ ثِيمَتَ کَوْدَبَارَا
سَاکࣸرࣸوْرࣸوَݒَاتَ هِيرَا    کࣸواْغِدَࢽْ غَڢِيَادَݒىٰ رَا,سَاکࣸرࣸوْرࣸوَبَاتَ هِيرَا کࣸواْغِدَࢽْ غَڢِيَادَݒٜيٰ رَا
دَأࣸبَࢽْسَ بَذَىْ بَڧِࢽْ ثِکِيْبَا,دَأࣸبَࢽْسَ بَذَيْ بَڧِࢽْ ثِکِيبَا
بِسمِ اللهِ الرَّحْمࢽِٰ الرَّحِيْمِ.  وَصَلَّى اللهࣸ عَلَى الࢽَّبِىِّ الْکَرِِيمِ,بِسْمِ اِللَّهِ اِلرَّحْمَٰࢽِ الرَّحِيمِ وَصَلَّى اللَّهࣸ عَلَى الࢽَّبِيِّ اِلْکَّرِيمِ
وَصَلىٰءَالِهِ وَصَحْبِهِ وَسَلَّمَ,وَذَذَىٰ ءَالِهِ وَصَحْبِهِ وَسَلَّمَ
وَاڧَرْ إࢽْڢِرَاجِ تَعࣸکࣸ,وَاڧَرْإِࢽْڢِرَاجِ تَعࣸکࣸ
وَڢَّڧَࢽَا اللَّهࣸ إِلىَ مَايࣸحِبّࣸ ءامِيࢽ,وَڢْڧَࢽَااللّهࣸ إِلَىٰ مَايࣸحِبّࣸ ءَاطِࢽْ
بِإِذْࢽِ مࣸوَلِّڢࣸ هَذَاالکِتَابࣸ,بِإِذْࢽِ مࣸوَلِّڢࣸ لَذَاالْکِتَابࣸ
اَلحَاجِ مَالمْ عَلِيّࣸ ࢽَمَࢽغِ,اَلحَاجِ مَالَمْ عَلِيّࣸ ࢽَمَࢽغِ
وَاڧَرْ إࢽْڢِرَاجِ تَعࣸکࣸ,وَاڧَرْ إِࢽْڢِرَاجِ تَعࣸکࣸ
وَاڧَرْ ڟَيْدَ سࣸࢽَّا,وَاڧَرْڟَيْدَسࣸࢽَّا
بِإِذْࢽِ مࣸوَلِّڢࣸ هَذَاالکِتَابࣸ,بِإِذْࢽِ مࣸوَلِّڢࣸ هَذَاالْکِتَابࣸ
عَلَىٰ رَسࣸولࣸ الله,عَلَىٰ رَسࣸولࣸ الهِ>
بِسمِ اللهِ الرَّحمَࢽ الرَّحِيمِ  وَصَلَّى اللَّهࣸ عَلَى الࢽَّبِيِّ الْکَرِيمِ,بِسْمِاللَّهِ اِلرَّحمَࢽ رحِيهِ وَصَلَّى اللَّهࣸ عَلَى الࢽَّبِيِّ اِلْکَرِيمِ
وَعَلىءَالِهِ وَصحْبِهِ وسَلَّمَ,وَعَلَىٰ ءَالِهِ وَصَحْبِهِ وَسَلَّمَ؞
وَاڧَرْ إِࢽْڢِرَاجِ  تَتَرَ,وَاڧَرْ إِࢽْڢِرَاجِ تَتَرَ
وَاڧَرْ بِࢽْ إِيَايٜيٰ,وَاڧَرْبِࢽْ إِيَايٜيٰ
إِلىٰ مَايࣸحِبّࣸ ءّامِيࢽ,إِلَىٰ مَايࣸحِبّࣸ ءَامِيࢽْ
بِإِذْࢽِ مࣸوَلِّڢࣸ هَذَا,بِإِذْࢽِ مࣸوَلِّڢࣸ هَذَا
مَالَمْ عَلِيّࣸ ࢽَمَࢽْغِ,مَالَمْ عَلِيّࣸ ࢽَمَࢽْغِ
ࢽَࢽْڢَ أَيِ ڟَيࣸوَرْ حࣸکࣸمثِي  أَيْ جَزَا١ کَࢽْ أّدَلْثِي,ࢽَࢽْڢَ أَيِ ڟَيࣸوَرْحࣸکࣸمْثِي   أَيْ جَزَاءِ کَࢽْ أَدَلْثِي
جَلَّ سَرْکِ مَيْ کَرْمْثِي   ذَيْ حِࣸکࣸࢽْتَ مَڧِي ذࣸمࣸࢽ؞ثِي,جَلَّ سَرْکِ مَيْ کَرَمْثِي   ذَيْ هࣸکࣸࢽْتَ مَڧِي ذࣸمࣸࢽْثِي
مࣸومَࢽَيْ سࣸࢽْ مِيڧَ تَڢْکِ    کَوْثَرَأَڢَرِࢽ تَڢَرْکِ,مَومِࢽَيْ سࣸࢽْ مِيڧَ تَڢْکِ کَوْثَرَأَڢَرِࢽْ تَڢَرْکِ
کَاڢِرَيْ سࣸࢽْ دࣸوشِ طَاکِ  هَلَّکَا أَبَڧِࢽْ تَڢَرْکِ,کَاڢِرَيْ سࣸࢽْ دࣸوشِ طَاکِ  حَلَّکَاأَبَڧِࢽْ تَڢَرْکِ
مَالَمِيࢽَا ࢽࣸوح يَاثٜيٰ   کࣸواْدَاَللَّهْ يَيْ وࣸتَاثٜيٰ,مَاتَمِيْࢽَاࢽࣸوحࣸ يَاثٜيٰ کࣸواْدَاللَّهْ يَيْوࣸتَاثٜيٰ
بَامَيْ کَياوࣸࢽْ حَڧࣸوڧࣸوَابَا,بَاسَيْ کَيَارࣸࢽْ حَشࣸوڧࣸوَابَا
وَࢽْسࣸ تࣸࢽْ بَکَ بࣸوطٜيٰ ڧࣸوڢَا   ࢽٜيٰبَ ذَاسࣸ تَڢࣸواْأَجَمْعَا,وَࢽْسࣸ تࣸࢽْ بَکَ بࣸوطٜيٰ ڧࣸوڢَا  ࢽٜيٰبَ ذَاسࣸ تَڢࣸواْأَجَمْڢَا
إِࢽْ کَطَوْتࣸرْمِي کَبَاشِي   سَيْيَ مِيڧَ يَسَيْدَسَاشِي,إِࢽْ کَطَوْتࣸرْمِي کَبَاشِي سَيْيَ مِيڧَ يَسَيْدَسَاشِي
وَࢽْسࣸ کࣸواْسࣸتَڢࣸواْغَرٜيٰکَ   وَࢽٜيٰ غَاجَاذَاعَبَاکَ,وَࢽْسࣸ کࣸواْسࣸتَڢࣸواْغَرٜيٰکَ وَاࢽٜيٰ غَاجَاذَاعَبَاکَ
سَيْمَڧِي صَلَّاغَلࣸواْࢽࣸواْ   سَيْ مَثِ رَشوَادَسَࢽْتࣸواْ,سَيْ مَڧِي صَلَّاغَلࣸواْࢽࣸواْ  سَيْ مَثِ رَشَوَادَسَࢽْتࣸواْ
سࣸووتَرْڢَ رࣸڢٜي بَکَيْ ࢽٜيٰ   مَاسࣸ کࣸواْذَاڢِࢽْ إِسَاࢽٜيٰ,سࣸووࣸتَرْڢَرࣸڢٜي بَکَيْ ࢽٜيٰ مَاسࣸ کࣸواْذَاڢِࢽْ إِسَاࢽٜيٰ
شِي هَلِي مَيْسَاشِغَرْتَا    مَاطِغࣸواْ ذِࢽَ لࣸوطࣸ سَاتَا,شِي حَلِي مَيْسَاشِغَرْتَا مَاطِغࣸواْذِࢽَ لࣸوطࣸ سَاتَا
بَسࣸ سَࢽْ حَڧِّࢽْ أࣸبَࢽْ غِجِيبَا,بَسࣸ سَࢽْ حَڧࣸࢽْ أࣸبَࢽْ غِجِيبَا
يَٜࢽْ شِغَاطَکَ حَرْتِکَاࢽٜيٰ    دࣸکْ سࣸبࣸوطٜيٰ سَارِڧَيْࢽٜيٰ,يَࢽْ شِغَاطَکَ حَرْتࣸکَاࢽٜيٰ دࣸکْ سࣸبࣸوطٜيٰ سَارِڧَيْࢽٜيٰ
ذَاأذࣸودَوَطَࢽْسࣸ مَاتَا   وَࢽْدَکٜيٰمَ مَذَࢽْسࣸ ثࣸوتَا,ذَاأَذࣸودَوَطَࢽْسࣸ مَاتَا وَࢽْدَکٜيٰمَ مَذَࢽْسࣸ ثࣸوتَا
کࣸواْوَثٜيٰ غَاشِ ࢽَکَࢽْتَا   شِي أّکَࢽْ کَامࣸواْ أَجَاتَا,کࣸوْاْوَثٜيٰ غَاشِ ࢽَکَࢽْتَا شِي أَکَࢽْ کَامࣸواْأَجَاتَا
ذࣸوثِيَرْسࣸ تَࢽَادَشَکَّرْ     يَٜࢽْ أࣸوَࢽْسࣸ بَذَاسࣸ طَوْکَرْ,ذࣸوثِيَرْسࣸ تَࢽَادَشَکَّرْ  يَٜࢽْ أࣸوَࢽْسࣸ بَذَاسࣸ طَوْکَرْ
سࣸومَذَاجٜيٰ سࣸࢽْکَ سَاݒَا    بَاأَبِࢽْ وَعَظِي سࣸکَرْبَا,سࣸومَذَاجٜيٰ سࣸࢽْکَ سَاݒَا بَاأَيِࢽْ رَعَظِي سࣸکَرْݒَا
حَرْسࣸثٜيٰ وࣸتَ سࣸࢽْکَ ذَاݒَا    دࣸࢽْ مِجِ بَاذَاسࣸرَاݒَا,حَرْسࣸثٜيٰ وࣸتَ سࣸࢽْکَ ذَايَا  دࣸࢽْ مِجِ بَاذَاسࣸرَاݒَا
حَرْسࣸثٜيٰ أَوْرِٜࢽْکَࢽٜيٰ دَيْ   ࢽِيْدَيِࢽْ دَبَرِࢽْسَ دَيْدَيْ,حَرْسࣸثٜيٰ أَوْرِࢽْکَࢽٜيٰ دَيْ  ࢽِيْدَيِࢽْ دَبَرِࢽْسَ دَيْدَيْ
بَسࣸ سَامِ رَبࣸواْ الَاخِرَابَا,بَسࣸ سَامِ رَبࣸواْاَلَاخِرَابَا
سࣸوڢَ يَٜي وࣸتَ کَاڢِرَيْࢽٜيٰ   مَاسࣸ بِࢽْسࣸ مࣸࢽَاڢِکَيْࢽٜيٰ,سࣸوڢَ يَٜࢽْ وࣸتَ کَاڢِرَيْࢽٜيٰ  مَاسࣸ بِࢽْسࣸ مࣸࢽَاڢِکَيْࢽٜيٰ
کࣸواْوࣸتَرْسࣸ دَبَࢽْ دَبَࢽْࢽٜيٰ     دࣸکْ ثِکِࢽْسࣸ بَڧِࢽْ ڧِرِࢽْࢽٜيٰ,کࣸواْوࣸتَرْسࣸ دَبَࢽْ دَبَࢽْࢽٜيٰ دࣸکْ ثِکِࢽْسࣸ بَڧِࢽْ ڧِرِࢽْࢽٜيٰ
بَسࣸ سَࢽْ عَڢࣸوْرْ أࣸبَࢽْ غِجِيبَا,بَسࣸ سَࢽْ اعَڢࣸوَࢽْ أࣸبَࢽْ غِجِيبَا
غَامَثِذَيْ غَاکࣸࢽَامَا  سࣸࢽْ حَطَامَسࣸ مَيْظَلاَمَا,غَامَثِذَيْ غَاکࣸࢽَامَا  سࣸࢽْ حَطَامَسࣸ مَيْظَلَامَا
غَاشِ حࣸسْکَاتَايِي مَسْڧِي   غَاتَلَوْثِ غَاسࣸ بَاڧِي,غَاشِ حࣸسْکَاتَايِي مَسْڧِي  غَاتَلَوْثِ غَاسࣸ بَاڧِي
بَسࣸ سَࢽْ کࣸوْوَااَلَاخِرَابَا,بَسࣸ سَࢽْ کࣸوْوَااَلَاخِرَابَا
بَسࣸ سَࢽْدَ تࣸدࣸودَغَࢽْغَرٜيٰبَا,بَسࣸ سَࢽْدَتࣸدࣸودَغَࢽْغَرٜيٰبَا
سَيْ أَثِيسࣸ أَکَࢽْ عَذَابَا   غَامَڧَࢽْڧَمْثِࢽْ عࣸڧࣸوبَا,سَيْ أَثِيسࣸ أَکَࢽْ عَذَابَا  غَاعَڧَࢽْڧَࢽْثِࢽْ عࣸڧࣸوبَا
کࣸواْکِراࢽٜيٰ بَاشِي أَمْسَا  وَاغَرٜيٰسࣸ ڢَهَرْسࣸڧࣸواْسَا,کࣸواْکِرَاࢽٜيٰ بَاشِي أَمْسَا وَاغَرٜيٰسࣸ ڢَهَرْسࣸڧࣸواْسَا
