ImageID,Label,Notes,GroundTruth,Prediction,ImagePath,Timestamp,CER,WER
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_003,Valid but hard,,ࢽورالزَّمَاࢽ عࣸثْمَاࢽ بࢽِ ڢࣸودࣸوتَغَمَّدَهࣸ اللهࣸ,ࢽࣸورࣸاِلزَّمَاࢽِ عࣸثْمَاࢽَ بِࢽْ ڢࣸودࣸي تَغَمَّدَهࣸ اَللّه,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_003.png,2025-11-19T21:27:41,0.2653061224489796,1.4
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_004,Valid but hard,,بِرَحْمَتِهِ. ٤ اَمِيࢽ,بِرَحْمَتِه ء أَمِيࢽْ,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_004.png,2025-11-19T21:42:43,0.1818181818181818,0.75
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_011,Valid but hard,,صَلاةࣸࢽَاَللهࣸ شِدَوَّمَ هَکَذَا سَلَامࣻ غَرَى ش يَعَّى کࣸووَامࣸحَمَّدا,صَلاَةࣸ ࢽَاَللَّهࣸ شِدَوَّمَ مَکَذَا سَلَامࣸ غَرَيْ شِ يَڢِّ کࣸووَامࣸحَمَّدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_011.png,2025-11-19T22:39:38,0.2602739726027397,1.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_012,Wrong transcription,کَذَاکَدَاَلَّيْࢽَىْ دَصَحْبࣸ دَتَبِعِ دَتَابِعِ تَابِع دࣸکْ غَتࣸرْبَرْمُحَمَّدَا partial,کَذَاکَدَاَلَّيْࢽَىْ دَصَحْبࣸ دَتَبِعِ دَتَابِعِ تَابِع,کَذَاکَ دَاَلَّيْࢽَيْ دَصَحْبࣸ دَتَابِعِ دَتَابِعِ تَابِعِ دࣸکْ غَتࣸرْبَرْحَمَّدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_2_line_012.png,2025-12-19T12:08:51,0.543859649122807,1.4
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_3_line_001,Valid but hard,no vowels in GT (+ wrong transcription),مکوت ڢصلاواجبيتاغرىم دک ذماات اکردک عبادغامحمدا,مࣸکٰٜوْتَ ڢَصَلَّوَاجِبِيتَاغَرٜيٰمࣸ دࣸکْ ذَمَاإِتَ أَکَّࢽْ دࣸکْ عِبَادَاغَأحَمَدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_3_line_001.png,2025-12-18T16:32:20,0.8163265306122449,1.3333333333333333
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_3_line_017,Script mismatch (non-Arabic),,3,,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_3_line_017.png,2025-12-20T10:58:43,1.0,1.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_4_line_016,Valid but hard,,دميزࢽى,دمي زࢽى,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_4_line_016.png,2025-11-19T23:02:52,0.1666666666666666,1.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_4_line_017,Script mismatch (non-Arabic),,4,,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_4_line_017.png,2025-12-20T10:58:45,1.0,1.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_5_line_003,Valid but hard,,حَلࣸسَّࢽْسࣸ حَرْغَغَبَادَطَايٰتوغاَحْمَدَاسࣸࢽْڢَ بَيَّࢽَ ذَمَاباسࣸ سَامࣸࢽْ سࣸوڢَ ثٜيٰتو غَاَحْمَدَا,حَلࣸسَّࢽْسࣸ حَرْغَغَبَادَطَاسࣸࢽْڢَ بَيَّࢽَي ذَمَابَاسࣸ سَامࣸࢽْ سࣸوڢَ ثٜيٰتࣸو غَأَحْمَدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_5_line_003.png,2025-11-19T22:41:43,0.19,0.625
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_5_line_013,Wrong transcription,سࣸثٜيٰ يَوْکࣸذࣸوغخَلِيلࣸ سَرْکِࢽْمࣸ يَيْ ڢࣸشِيٰ خَلِيلࣸ شِثٜيٰ يَوْسَيْ ڢِيَيّٜيٰ مࣸحَمَّدَا partial,سࣸثٜيٰ يَوْکࣸذࣸوغخَلِيلࣸ سَرْکِࢽْمࣸ يَيْ ڢࣸشِيٰ يَوْسَيْ ڢِيَيّٜيٰ مࣸحَمَّدَا,سࣸثٜيٰ يَوْکࣸذࣸوغَخَلِيلࣸ سَرْکِࢽْمࣸ يَيْ ڢࣸشِي خَلِيلࣸ شِثٜيٰ يَوْسَيْ ڢِيَيّٜيٰ مࣸحَمَّدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_5_line_013.png,2025-12-19T12:35:08,0.2077922077922078,0.5
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_6_line_015,Wrong transcription,غَتࣸوذࣸوࢽَبِوصَلاَّ ڢَࢽَࢽْ أَکَتَࢽْبَيَا ࢽَعࣸکّࣸ ڢَزَکَّا کَيْ مࣸمࣸذَمْبِࢽْ مࣸحَمَّدَا partial,غَتࣸوذࣸوࢽَبِوصَلاَّ ڢَࢽَࢽْ أَکَتَࢽْبَيَا ࢽَعࣸکّࣸ ڢَزَکَّا کَيْ مࣸ,غَتࣸوذࣸوࢽَبِوصَلَّا ڢَࢽَࢽْ أَکَتَࢽْبَيَا ࢽَعࣸکّࣸ ڢَزَکَّاکَيْ مࣸذَمْبِࢽْ مࣸحَمَّدَا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_6_line_015.png,2025-12-19T12:12:41,0.3823529411764705,0.7142857142857143
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_6_line_019,Script mismatch (non-Arabic),,6,,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_6_line_019.png,2025-12-20T10:58:50,0.0,0.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_7_line_017,Script mismatch (non-Arabic),,7,,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_7_line_017.png,2025-12-20T10:58:50,0.0,0.0
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_8_line_006,Valid but hard,,دباب مࣸتࣸوا تتب مࢽا ذمࢽي سرمدا تتب کو ثکࢽ شاوادساروادکا ثکِ,دباب متواتتب مࢽاذمࢽي سرمددا تتب کوثکࢽ شاوادساروادکا,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_8_line_006.png,2025-11-19T22:59:54,0.1639344262295081,0.6363636363636364
Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_9_line_017,Script mismatch (non-Arabic),,9,,../data/ajami-prepared-no-partial-leak/train/Nana_Asmāʾu_The_Authentic_Path_Nana_Asmāʾu_Godaben_Gaskiya.pdf_page_9_line_017.png,2025-12-20T10:58:51,0.0,0.0
On_Divine_Punishment_2_Kuuɗe_Lette_2.pdf_page_1_line_008,Valid but hard,,مࣽرࣽڢَامِ عࣽطࣸىْ تَىْ بِکّࣸ مࣸعࣸࢽ سَبࣸ جٜکّࣸ کࣽجࣽکّٜي جنرٜءَرَࢽْ,مࣽرࣽڢَامِ عࣽطࣽࢽْ تَࢽْ بِکّࣽ مࣸعࣸࢽ سَبࣸ جِکّࣽࣸ کࣽجࣽکّٜ جَنْررَرَࢽْ,../data/ajami-prepared-no-partial-leak/train/On_Divine_Punishment_2_Kuuɗe_Lette_2.pdf_page_1_line_008.png,2025-11-19T22:53:32,0.296875,0.8888888888888888
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_001,Valid but hard,,٣٥ ڧَايَوَࢽْ ࢽَڟࣸوَا دَمڢَّا غَاشِ کَيکَّياوَاغَصِڧَّا,٣ غَايَدَࢽْ ࢽَڟَوَادَمِڢَّا غَاشِ يکَّياوَاغِصِڢَّا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_001.png,2025-11-19T22:38:45,0.2321428571428571,0.8333333333333334
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_003,Valid but hard,,حَرْ شَࢽْسَ بَشِى غࣸرَاغࣸرَابَا,مَرْشٰٜࢽْسَ بَشِي غࣸرَاغࣸرَابَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_003.png,2025-11-19T23:03:47,0.0967741935483871,0.5
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_004,Valid but hard,,٣٦ مَادࣸغࣸࢽْ مَکَهْ دَاکَثىي ذَاࢽِ کىوَا تَاإِࢽتى,٣٣ مَادࣸغࣸࢽْ مَکَهْ دَاکَثٜىࢽِ ذَاࢽِ کٜىٰوَاتَاإشٜىࢽِ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_004.png,2025-11-18T10:11:34,0.22,0.5714285714285714
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_007,Valid but hard,,٣٧ يَامَجِيْ دࣸو ڧࣸࢽْ غَزَجّى رَبَّࢽَا تَاثىِࢽ إِࢽْجى,٣٣ يَامَجِى رࣸوڧࣸࢽْ غَزَجّٜىٰ رَبَّࢽَاتَاشٜىࢽِ إِࢽْجى,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_007.png,2025-11-19T21:42:57,0.1851851851851851,0.875
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_011,Valid but hard,,إِࢽْ ڢَطَامَسَ يَࢽْ جࣸکَاتَ کى غَي سَ دَتَاڟَ,إِࢽْ ڢَطَامَسَ يَرْبࣸکَاتَا کٜىٰ غَيِي شِ دَتَاڟَبَ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_011.png,2025-11-19T21:21:10,0.3260869565217391,0.75
The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_016,Script mismatch (non-Arabic),,8,,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_10_line_016.png,2025-12-20T10:58:52,1.0,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_001,Valid but hard,,يَا مَڟِيرَا يَامَدَاڢَا يَامَحَبِى تَوْسْࢽْ مَهَيڢَا,٤ يَامَڟِيرَايَامَدَاڢَا يَامَبِي تَوْسَࢽْ مَمَيْڢَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_001.png,2025-11-19T22:35:33,0.1785714285714285,0.8333333333333334
The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_003,Valid but hard,,دَتَکى هَࢽّࣸࢽَکَ بَارࣸڢىوَ,دَتَکٜى هَࢽّࣸࢽْکَ بَارࣸڢٜيٰوَ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_003.png,2025-11-19T22:30:22,0.1538461538461538,0.6666666666666666
The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_005,Valid but hard,,يَࢽْ ڧَࢽَا ࢽَاهَرْسࣸشِرْيࣸو رࣸࢽْڧࣸمَىمࣸ کَثى عَلِيْمࣸ,يَࢽْ ڧَࢽَاࢽَاهَرْسࣸشِرْيࣸو رࣸࢽْغࣸمٜىٰمࣸ کَثٜىٰ عَلِيّࣸو,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_005.png,2025-11-19T22:59:10,0.1111111111111111,0.6666666666666666
The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_017,Script mismatch (non-Arabic),,9,,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_11_line_017.png,2025-12-20T10:58:53,0.0,0.0
The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_002,Valid but hard,,ألࢽَّبِࢽْمࣸ يَذࣸودَ سࣸࢽَّـا دࣸوࢽِيَا هَسْکى يَذࣸوࢽَا,اَلࢽَّبِࢽْمࣸ يَذࣸودَسࣸࢽَّا ذࣸوࢽِيَا سَسْکٜىٰ يَذَرْࢽَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_002.png,2025-11-19T22:08:02,0.1666666666666666,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_003,Valid but hard,,هَرغࣸس ݒى بَمࣸىْ ذَمَࢽ دࣸهࣸوْبَا,هَرْغࣸربٜى بَمࣸࢽْ ذَمَࢽْ دࣸسࣸوبَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_003.png,2025-11-19T21:26:49,0.21875,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_007,Valid but hard,,٤٧ رَبَّࢽَا يَکِرَاکَ کَاجى إࢽْدَ يَاوَى وَࢽَدَيَاجى,٢ رَبَّࢽَا يَکِرَاکَ کَاجٜىٰ إࢽْدَيَاوَࢽِ وَࢽْدَيَابٜىٰ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_007.png,2025-11-19T22:07:53,0.1509433962264151,0.7142857142857143
The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_013,Valid but hard,,٤٩ يَاکࣸسَࢽْثِ غَدࣸوࢽْ سَرَوتَ جࢽ کِرَࢽسَ شِࢽَابَوَيْيَّا,٤٤ يَا کࣸسَࢽْثِ غَدࣸوࢽْ سَرَوْتَ جَࢽْ کِرَࢽْسَ شَࢽَابَوَيْتَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_12_line_013.png,2025-11-19T20:08:16,0.1551724137931034,0.7142857142857143
The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_004,Valid but hard,,٥١ سَيْدَ کَى تَحِيَا غَأَللَّه أَࢽْکَثى بَابى ڢِتِلَّه,٤٤ سَيْدَکَࢽْ تَحِيَاغَأَللهْ أَࢽْکَثٜىٰ لَابٜى ڢِتِلَّه,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_004.png,2025-11-19T21:29:22,0.2142857142857142,0.875
The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_006,Valid but hard,,يَجِ کَلْمَابَا تَطَࢽْ أَدَمَّبَا,يَجِ کَلْمَابَاتَصطَطࢽْ أدَمْبَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_006.png,2025-11-20T08:53:22,0.1515151515151515,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_014,Valid but hard,,مࣸصْطَڢَى ࢽى شࣸوغَبَࢽسࣸ کࣸواْدَ يَزَّکَ ڧَارِشَࢽْسࣸ,مࣸصْطَڢَى ࢽٜىٰ شࣸوغَبَࢽْسࣸ کࣸوْاْأَيَزَّکَ ڧَارَشِࢽْسࣸ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_014.png,2025-11-19T23:12:39,0.173076923076923,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_017,Script mismatch (non-Arabic),,11,,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_13_line_017.png,2025-12-20T10:58:55,0.5,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_005,Valid but hard,,وَࢽْدَ کبى ڟَامࣸوا ڟَّڟى يَارِڧىمࣸدَسࣸوْاکَرَࢽْڟى,وَࢽْدَکٜىٰ ڟَامࣸواࣸڟَّڟٜيٰ يَارِڧٜيٰمࣸ دَسࣸواکَرَࢽْڟٜى,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_005.png,2025-11-19T21:21:13,0.28,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_006,Valid but hard,,رَࢽْ غࣸوىى بَمࣸى بَڧِࢽ ثِکِيْبَا,رَࢽْ غࣸوبٜيٰ بَمࣸي بَڧِࢽْ ثِکِيبَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_006.png,2025-11-18T10:44:45,0.21875,0.8
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_007,Valid but hard,,٥٧ کَيࢽ طَبِيعَاࢽَاغَىرــشِ وَࢽْدَأَࢽکَجِ سَيْکَ سࣸوْشِ,٣ کَيْࢽْ طَبِيعَاࢽَاغَرٜىٰشِ وَࢽْدَ أَࢽْ کَجِ سَيْکَ سࣸواْشِ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_007.png,2025-11-19T21:59:04,0.1607142857142857,0.8333333333333334
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_010,Valid but hard,,٥٨ بَاشِ ذࣸوبى إࢽْ يَبَاکَ بَاشِ جِࢽْ ڧَيَا شِى أَبِࢽْکَ,٣ بَاشِ ذࣸوبٜى إِࢽْ بَبَاکَ بَاشِ بِࢽْ ڧَياشِࢽ أبِࢽْکَ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_010.png,2025-11-19T22:45:56,0.1578947368421052,0.6
The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_015,Valid but hard,,تࣸࢽْ بَا مَکَطَادَ عَࢽْ دَ بࣸوْأَبَا,تࣸࢽْ بَامَکَکَادَࢳَࢽْ دَبࣸوْاْبَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_14_line_015.png,2025-12-19T12:35:30,0.1944444444444444,0.8333333333333334
The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_004,Valid but hard,,٦١ سَࢽّࣸ مَىْ ڢࣸسْکَا سَکَکٰٜى وَࢽْدَيَاڢِ وَتَاغَهَسْکٜىٰ,٢٢ سَࢽّࣸ مَى ڢࣸسْکَامَکَکى وَࢽْدَ يَادِ وَࢽَا غَهَسْکى,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_004.png,2025-11-18T10:44:32,0.0847457627118644,0.5714285714285714
The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_010,Valid but hard,,٦٣ يَاإِلَهِ العَالَمِيْࢽَ تَيْمَکىمࣸ مࣸجى مَدِيْࢽَا,٣٤ يَاِلهِ اللَالَمِيࢽَ تَيْدَکٜىٰمࣸ مࣸجٜى مَدِيࢽَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_010.png,2025-11-19T22:07:57,0.1698113207547169,0.8333333333333334
The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_013,Valid but hard,,٦٤ وَࢽْغَ تَالِيڢِى دَکࣸࢽࣸجِ وَاڧَࢽ وَاڧىࢽ مَاسࣸ ثَاجِ,٤٤ وَࢽْغَ تَالِيڢِي دَکࣸࢽْجِ وَاڧٜي وَاڧٜࢽࢽْ مَاسࣸ ثَابِ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_15_line_013.png,2025-11-19T23:01:44,0.1636363636363636,0.75
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_001,Valid but hard,,٦٥ يَوَو وَاڧَاتَا تڧَيْتَا کࣸلَّتَا سِتَّوࢽَ بَيَّࢽَا,٤٥ يَوڢِ وَاڧَاتَاتَڧَيْتَا کࣸلَّتَاِتّࣸوࢽَ بَيِْࢽَا,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_001.png,2025-11-19T22:38:50,0.2,0.8571428571428571
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_004,Wrong transcription,vowels in GT,الحَمْدࣸ لِلَّهِ رَبِّ العَالَمِيࢽ,الحمدلله رب العالميࢽ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_004.png,2025-12-18T16:07:17,0.4411764705882353,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_005,Wrong transcription,vowels in GT,تَمَّتْ بِحَمْدِ اللَّهِ,تمت بحمد اللهه,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_005.png,2025-12-19T12:10:59,0.5,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_006,Wrong transcription,vowels in GT,وَالصَّلاةࣸ والسَّلاَمࣸ,والصلاةوالسلام,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_006.png,2025-12-18T16:07:54,0.3478260869565217,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_007,Wrong transcription,vowels added in GT,عَلَى رَسࣸولِ اللَّهِ,على رسول الله,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_007.png,2025-12-19T11:33:24,0.4285714285714285,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_008,Wrong transcription,vowels added in GT,بِڧَلَم إبْرَاهِيمࣸ,بڧلم إبراهيم,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_16_line_008.png,2025-12-19T11:33:51,0.2631578947368421,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_003,Valid but hard,,الࢽَّاشِرࣸ أحَمَدࣸ التِجَاࢽِي حَڢِظَهࣸ اللَّهࣸ,اَالࢽَّاشِرࣸ أَحْمَدࣸالَدِسِي دَڢِلظَمهَللّهࣸ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_003.png,2025-11-19T20:41:12,0.2765957446808511,0.8
The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_004,Valid but hard,,وَڢَّڧَࢽَااللَّهࣸ إِلَى مَايࣸحِبّࣸ ءَامِيࢽْ,وَڢَّڧَذَاللهࣸ اِلࣸ ࣸ مَايࣸحِبَّ دَيِيامَ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_004.png,2025-11-19T20:44:48,0.3023255813953488,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_006,Valid but hard,,الحَاجِ مَالَمْ عَلِيّࣸ ࢽَمَࢽَغِ,اَلحَلَجِ سَالَمْ عَلِيّࣸ ࢽَمَࢽْغِ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_1_line_006.png,2025-11-19T23:12:58,0.21875,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_003,Valid but hard,,اَلࢽَاشِر اَحْمَد التِجَّاࢽِي حَڢِڟَه اللَّه,اَلࢽَّاشِرࣸأَلْمَ دࣸ إࢽْتِجَاࢽِي حَڢِظَهࣸ اِللَّهࣸ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_003.png,2025-11-19T21:36:33,0.2045454545454545,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_004,Wrong transcription,partial,وَڢَّڧَهࣸ اللَّهࣸ اِلَى مَا يࣸحِبࣸ ءا,وَڢَّڧْࢽَااللهࣸ إلَىٰ مَا يࣸحِبّࣸ. اميࢽْ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_004.png,2025-12-18T16:34:56,0.2972972972972973,1.0
The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_005,Valid but hard,,بِإِزْࢽِ مࣸوَلِّڢࣸ هَزَا الْکِتَابࣸ,بِإِذْࢽِ مࣸوَلِّڢࣸ ِلذَاالکتَابࣸ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_005.png,2025-11-19T22:15:15,0.0857142857142857,0.75
The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_007,Valid but hard,,زَارِيَ,زَرْرِيَ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_2_line_007.png,2025-11-19T21:17:45,0.0,0.0
The_Glorious_Majidu_Infiraji_1.pdf_page_3_line_001,Valid but hard,,بِسْمِ اللَّهِ الرَّحْمَاࢽِ الرَّحِيم وَصَلَّى اللَّهࣸ الࢽَّبِي الْمَکرِيمِ,بِسْمِ اِللَّهِ اِلرَّحْمَࢽِ الرَّحِيمِ وَصَلَى اللَهࣸ عَلَى الࢽَّبِيِّ اِلمَ کَرِِيمِ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_3_line_001.png,2025-11-18T10:42:33,0.1818181818181818,0.625
The_Glorious_Majidu_Infiraji_1.pdf_page_3_line_009,Valid but hard,,٣ غَيْسࣸوَا تَاکࣸواْتَدبثى غࣸࢽْ مَأَيْکِࢽْ ࢽَࢽْ أَࢽْبَثِى,٢ غَيْسࣸوَاتَاکࣸوْاتَدَاثٜى غࣸࢽْ مَأيْکِࢽْ ࢽَࢽْ دَأَࢽْثٜىٰ,../data/ajami-prepared-no-partial-leak/train/The_Glorious_Majidu_Infiraji_1.pdf_page_3_line_009.png,2025-11-18T10:42:41,0.2203389830508474,0.5714285714285714
