GroundTruth,Prediction
ࢽٜيٰ ڢَطِࢽْ کࣸوࢽࣸوتࣸرَابَا    يَاغَمٜيٰسࣸ يَذَمْ عࣸڧࣸوبَا,ࢽٜيٰ ڢَطِࢽْ کࣸوࢽࣸوتࣸرَابَا  يَاغَمٜيٰسࣸ يَذَمْ عࣸڧࣸوبَا
بَيْ رِوْکِ ثِکِي دَࢳَࢽْ أَدَمْبَا,بَيْ رِسْکِ ثِکِي دَࢳَࢽْ أَدَمْبَا
وَࢽْسࣸ ثِيبِ يَکٜيٰ ڟَيَاوَا   وَࢽْسࣸ کࣸوْاْࢽَادࣸلْمِيࣸوْاْوَا,وَࢽْسࣸ ثِيبِ يَکٜيٰ ڟَيَاوَا  وَࢽْسࣸ کࣸوْاْࢽَادࣸلْمِيࣸوْاْوَا
بَسࣸ سَࢽْ مَࢽࣸڢَا غَهَلَّکَابَا,بَسࣸ سَࢽْ مَࢽࣸڢَاغَهَلَّکَابَا
تَرْڟَڟِࢽْ ࢽَࢽْ ࢽَادَغِرْمَا    يَاوِدَال ذࣸوَاکتَرْمَا,تَرْڟَڟِࢽْ ࢽَࢽْ ࢽَادَغِرْمَا  يَاڢِ دَالَ ذࣸوَاکَتَرْمَا
دࣸکْ يَکَيْسࣸ يَࢽَاتَ شِيشࣸ    دَسࣸووࣸتَ مَاسࣸ غِشّࣸ,دࣸکْ يَکَيْسࣸ يَࢽَاتَ شِيشِ  دَسࣸووࣸتَ مَاسࣸ غِشِ
وَاڧَرْ إِࢽْڢِرَاجِ تَشِدَّ,وَاڧَرْإِࢽْڢِرَاجِ تَشِدَّ
اَلࢽَّاشِرࣸأَحْمَدࣸ اَلتࣸجَاࢽِي حَڢِظَهࣸ اَللَّهࣸ وَڢَّڧَࢽَااَللَّهࣸ,اَلࢽَّاشِرࣸأَحْمَدࣸالتِّجَاࢽِي حَڢِظَهࣸ اَللَّهࣸ وَڢَّڧْࢽَااَللَّهࣸ
إِلَىٰ مَايࣸحِبّࣸ ءامِيࢽ بِإِذْࢽِ,إِلَىٰ مَايࣸحِبّࣸ ءَامِيࢽ بإِذْࢽ
اَلْحَاجِ مَالَمْ علِيّࣸ,اَلْحَاجِ مَالَمْ عَلِيّࣸ
رࣸوڧِ جَلَّامَمَلَّکِࢽْمࣸ    يَيْ حِسَابِي ࢽَࢽْ غَرٜىٰمࣸ,رࣸويِ جَلَّامَمَلَّکِࢽْمࣸ  يَيْ حِسَابِي ࢽَࢽْ غَرٰٜمࣸ
يَثٜىٰ مَىْ ࢽِي بَذَࢽْ إِيَابَا,يَثٜيٰ مَيْ ࢽِي بَذَࢽْ إِيَابَا
سَىْ کࣸجٜىٰ غࣸࢽْ ࢽࣸوحࣸ کࣸوشِي   ذَىْ إِيَّامࣸوࣸثٜىٰ غَرٜىٰشِ,سَيْ کࣸجٜيٰ غࣸࢽْ ࢽࣸوجࣸ کࣸوشِي  ذَيْ إِيَامࣸوࣸثٜيٰ غَرٜىٰشِ
يَثٜىٰ مَىْ أَىْ بَذَࢽْ إِيَابَا,يَثٜيٰ مَيْ أَيْ بَذَࢽْ إِيَابَا
سَىْ يَثٜىٰ کࣸوࣸثٜى غَمࣸوسىٰ      شِي أکَࢽْس اࢽسايَجٜىٰ غَعِيْسَىٰ,سَيْ يَثٜيٰ کࣸوࣸثٜيٰ غَمࣸوسَىٰ  شِي أَکَࢽْسَ يَجٜيٰ غَعِيسَٰ
غَاسࣸ مِيکَاءِيلࣸ مَوْلَا    ࢽَايَثٜىٰ يَوْبَاعَ صَلَّا,غَاسࣸ مِيکَابِيلࣸ مَوْلَا ࢽَايَثٜيٰ يَوْبَاعَ صَلَّا
أىْ بَکَىِ بَرْثِي أَدࣸوࢽِيَابَا,أَيْ بَکَيِ بَرْثِي أَدࣸوࢽِيَابَا
وࢽْغَ رَاࢽَاتَتَّلِيْࢽَىْ     دࣸࢽْ الايَکَىْ اَلْأࣸمَّتِيْࢽَىْ,وَࢽْغَ رَاࢽَاتَتَلِيْࢽَىْ  دࣸࢽْ اَايَکَيْ اَلْأࣸمَّتِيࢽَيْ
اَلله دَيَسَࢽْتَ بَيْ ڢَطِيبَا,اَللهْ دَيَسَࢽْتَ بَيْ ڢَطِيبَا
بَتَ أَمْڢَاࢽٜىٰسࣸ رَࢽْذࣸبِيبَا,بَتَ أَمْڢَاࢽٜيٰسࣸ رَࢽْذࣸبِيبَا
کَارࣸوىْ دَڧَرَمْتَ أَيْکِ    لَاخِرَِࢽْکَ سَبࣸودَمࣸلْکِ,کَارࣸوَيْ دَڧَرَمْتَ أَيْکِ  لَاخِرَࢽْکَ سَبࣸودَمࣸلْکِ
حَࢽْࢽࣸوَࢽْسࣸ دَسࣸودَبَاکِ   دࣸوکِيَرْجَمَعادَطَاکِ,حَࢽْࢽࣸوَࢽْسࣸ دَسࣸودَبَاکِ  دࣸوْکِيَرْجَمَعَادَطَاکِ
مَالَمَࢽْ ࢽَࢽْ مَاسࣸدࣸوبِ    مَاسࣸ ڧَرْيَرْتࣸوْرَغَيْبِ,مَالَمَࢽْ ࢽَࢽْ مَاسࣸ دࣸوبِ  مَاسࣸ ڧَرْيَرْتࣸوْاْرَغَيْبِ
بِسَمِ اِللَّهِ الرَّحَمٰࢽِ اِلرَّحِيمِ   وَصَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ اِلْکَرِيمِ,بِسْمِ اللَّهِ الرَّحْمَٰ الرَّحِيمِ وَصَلَّى اَللَّهࣸ عَلَى الࢽَّبِيِّ الْکَرِيمِ
وَعَلَىٰ ءَالِهِ وَصَحْبِهِ وَسَلَّمَ,وَعَلىٰ ءَالِهِ وَصَحْبِه وَسَلَّ
کࣸوْاْغَࢽِي بَلّٜيٰ کَذَوْࢽَا   وَࢽْدَکَاسَࢽْ ڢَاسِڧِيࢽَا,کࣸوْاْغَࢽِي بَلٜيٰ کَذَوْࢽَا   وَࢽْدَکَاسَࢽْ ڢَاسِڧِيࢽَا
بَاشِ إِيْکࣸࢽْ بَاکَ کࣸوْاْمَيْ   ذَيْ رَبَاکَدَ وَࢽْدَ أَمَّيْ,بَاشِ إِيْکࣸࢽْ بَاکَ کࣸوْاْمَيْ  ذَيْ رَبَاکَدَوَࢽْدَأَمَّيْ
إِࢽْ تَݒَاثِي دࣸکَࢽْ جِکِࢽْکَا   سَيْ شِݒَاثِي دَأَرْزِِکِࢽْکَا,إِࢽْ تَبَاثِي دࣸکَࢽْ جِکِࢽْکَا  سَيْ شِبَاثِي دَأَرْزِکِࢽْکَا
ذࣸوثِيَاإِتَ غوْاْطِيَاثٜيٰ   وَࢽْدَدࣸکْ يَسَکٜيٰ تَغࣸوْثٜيٰ,ذࣸوثِيَالِتَ غࣸوْاْطِيَاثٜيٰ  وَࢽْدَدࣸکْ يَسَکٜيٰ تَڧࣸوْثٜيٰ
سَيْ تَکَيْشِ ثِکِࢽْوࣸتَاثٜيٰ    کَرْکَ سَوْرَغَمَاتَکࣸࢽْثٜيٰ,سَيْ تَکَيْشِ ثِکِࢽْ وࣸتَاثٜيٰ  کَرْکَ سَوْرَغَمَاتَکࣸࢽْثٜيٰ
غَٜارࣸوَࢽْتَ بَرِࢽْ أَيّࣸکَا  مَاسࣸ جَࢽْيٜيٰ ڧَڢَاسࣸکَيْکَا,غَارࣸوَࢽْتَ بَرِࢽْ أَبّࣸکَا مَاسࣸ جَࢽْيٜيٰ ڧَڢَاسࣸکَيْکَا
مَيْ شِغَرْکࣸوْاْحَرْيَهَࢽْغِ   غٜيٰڢٜيٰ غٜيٰڢٜيٰ دَشِيدَدَࢽْغِ,مَيْ شِغَرْکࣸوْاْحَرْيَهَࢽْغِي  غٜيٰڢٜيٰ غٜيٰجٜيٰ دَشِيدَدَࢽْغِي
کࣸوْاْإِࢽَايَرِڧَاأَڢِسغٜيٰ    سَيْ صَلَاتِي مَاسࣸ حَࢽْغٜيٰ,کࣸوْاْإࢽَايَرَڧَاأَڢِسْغٜيٰ  سَيْ صَلَاࢽِي مَاسࣸ حَࢽْغٜيٰ
أَيّࣸکَࢽْ ذَرْغِي غَبَاوَا   غَرْدَمَادَيَوَࢽْ ڧَسَاوَا,أَيّࣸکَّࢽْ ذَرْغِي غَبَاوَا غَرْدَمَادَيَوَࢽْ ڧَسَاوَا
شِڢَ غِرْمَࢽْ کَيْ حَلِيࢽٜيٰ  وَࢽْدَکٜيٰ ثࣸوْتَرْمࣸتَاࢽٜيٰ,شِيڢَ غِرْمَࢽْ کَيْ حَلِيࢽٜيٰ  وَࢽْدَکٜيٰ ثࣸوْتَرْمࣸتَاࢽٜيٰ
شِي تَڢَرْکِࢽْ کَࢽْغَرَاࢽٜيٰ    وَࢽَدَکࣸوْاْکٜيٰ بِي شِڧࣸوࢽٜيٰ,شِي تَڢَرْکِࢽْ کَࢽْغَرَاࢽٜيٰ  وَࢽْدَکࣸوْاْکٜيٰ بِي شِڧࣸوࢽٜيٰ
بَيْ سَࢽْ مَڢِتَاأَلاَحِرَابَا,بَيْ سَࢽْ مَڢِتَاأَلَاحِرَابَا
وَࢽْدَبَيْ يِبَ کࣸوْاْيَبَرْتَا    بَاشِ أَيْکِ مَيْ کَتَرْتَا,وَࢽْدَبَيْ بِبَ کࣸوْاْيَبَرْتَا بَاشِ أَيْکِ مَيْ کَتَرْتَا
مَيْ رࣸبࣸوتࣸࢽْ تَوَّدَرْيَوْ بَيْ جِٜڧٜيٰبَا سَبࣸودَوَايࣸوْاْ,مَيْ رࣸبࣸوتࣸࢽْ تَوَّدَرْيَوْ بَى جِڧٜيٰبَ سَبࣸودَوَايࣸوْاْ
بَاشِيِࢽْ ثِࢽِکِي دَرِيبَا    إِࢽْ کَلࣸورَ کَدࣸوبِ دَبَّا,بَاشِيِࢽْ ثِࢽْکِي دَرِيْبَا  إِࢽْ کَلࣸورَکَدࣸوبِ دَبَّا
سَسَࢽِي بَاڢَاطَ کَࢽْغَرَابَا,مَسَࢽِي بَاڢَاطَ کَࢽْغَرَابَا
سࣸوْاْمَ تَتْتَرَ هَࢽْکَلِࢽْکَ   کَيْ شِرِࢽْ غَٜارَࢽْ غِدَࢽْکَ,سࣸوْاْمَ تَتْتَرَهَࢽْکَلِࢽْکَ  کَيْ شِرِࢽْ غَارَࢽْ غِدَࢽْکَ
کَرْحَرِࢽْ يَاڧِ يَثِيکَ    ࢳَࢽْ أࣸوَاسࣸڢَشٜيٰ سࣸبَرْکَ,کَرْحَرِࢽْ يَايِ بَثِيکَ  ࢳَࢽْ أࣸوَاسࣸڢَشٜيٰ سࣸبَرْکَ
جِࢽْکِرِࢽْ تࣸوبَاݒَتَاࢽٜيٰ   ڧࣸوْاْڧَرِࢽْ تࣸوبَاشِرِيࢽٜيٰ,جِࢽْکِرِࢽْ تࣸوبَابَتَاࢽٜيٰ  ڧࣸوْاْڧَرِࢽْ تࣸوبَاشِرِيࢽٜيٰ
دَبَذَاسࣸ حࣸکࣸࢽْتࣸ دࣸࢽْ کِرَابَا,دَبَذَاسࣸ حࣸکࣸࢽْتࣸ دࣸࢽْ کِرَابَا
سࣸوڢَ دࣸࢽْ حَکَ رَࢽْ ڧِيَامَا  ذَاسࣸ تَاشِ سࣸࢽَاࢽَدَامَا,سࣸوڢَ دࣸࢽْ حَکَ رَࢽْ ڧِيَامَا  ذَاسࣸ تَاشِ سࣸࢽَاࢽَدَامَا
يَوْمِسَالِࢽْ وَࢽْغَ تَارࣸوْاْ    دࣸࢽْ غَࢽِࢽْ وَدَ ذَاعَ کࣸوْاْرࣸوْاْ,يَوْمِسَالِࢽْ وَࢽْغَ تَارࣸوْاْ  دࣸࢽْ غَࢽِࢽْ وَدَذَاعَ کࣸوْاْرࣸوْاْ
جِي يَکَࢽْيِي أََࢽَࢽْ يکࣸوْاْيَا    سࣸوسࣸکٜيٰ تَاشِي أَبَايَا,جِي يَکَࢽْيِي أَࢽَࢽْ يَکࣸوْاْيَا  سࣸوسࣸکٜيٰ تَاشِي أَبَايَا
بَسࣸ سَࢽْ غِرْمَࢽْ أࣸبَࢽْ غِجِيبَا,بَسࣸ سَࢽْ غِرْمَࢽْ أࣸبَࢽْ غِجِيبَا
ايَࢽْذࣸدࣸࢽَيَاڧَارَ شٜيٰࢽٜيٰ  سَيْکَ لࣸورَ أَيَوْمࣸتَاࢽٜيٰ,يَࢽْذࣸدࣸࢽْيَاڧَارَشٜيٰࢽٜيٰ  سَيْکَ لࣸورَ أَيَوْمࣸتَاࢽٜيٰ
غࣸࢽْ سَرَاکَيْ کࣸوْاْظَلَامَا   غࣸࢽْ مَأَوْرَاکࣸوْاْحࣸسࣸومَا,غࣸࢽْ سَرَاکَيْ کࣸوْاْظَلَامَا   غࣸࢽْ مَأَوْرَاکࣸوْاْحࣸسࣸومَا
غَايَوَࢽْ سࣸوکَرْذࣸمࣸࢽَثِي   سَيْ جِدَالِي کَࢽْ حࣸکࣸࢽْثِي,غَايَوَࢽْ سࣸوکَرْذࣸمࣸࢽْثِي  سَيْ جِدَالِي کَࢽْ حࣸکࣸࢽْثِي
کَاغَ غَٜارَايَاوࣸيَاتَ    يَࢽْذࣸݒَرْࢽَاتَايَوَيْتَ,کَاغَ غَارَايَاوࣸيَاتَ  يَࢽْذࣸبَرْࢽَاتَايَوَيْتَ
اَلࢽَّاشِرࣸأَحْمَدࣸ اَلتِّجَاࢽِي حَڢِظَهࣸ اللَّهࣸ وَڢَّڧْࢽَااَللَّهࣸ,اَلࢽَّاشِرࣸأَحْمَدࣸ التِّجَامِي حَڢِظَهࣸ اللَّهࣸ وَڢَّڧْࢽَّااَللّه
إِلَىٰ مَايَحِبّࣸءَامِيࢽْ .. بِإِذْࢽِ الْمࣸوَلِّڢࣸ,إِلىٰ مَايَحِبّࣸ دَامِيِرْ بِإِذْيِ اِلْهࣸوَلِّڢࣸ
هَٰذَاالْکَتَابࣸ اَلْحَاجِ مَالَمْ عَلِيّࣸ,هَْذَاالْکِتَابࣸ الْحَاجِ مَالَمْ عَلِيّࣸ
ࢽَمَࢽْغِ زَارِيَ ؞,غَمَࢽْغِ وَاِرٰمَ
ظَهِرِي أَذَتࣸࢽْتَ يَاڧِ کࣸواْوࣸتَا کࣸواْغَبِيڧِ,ڟَامِي ࢽْدَهࣸلَتَ بَاڧِ  کࣸووَࢽَاکࣸواْکࣸواࢽَبِيڧِ
سَࢽَدِى غَوَطَࢽْسࣸ دࣸواْکِي وَسࣸ کࣸواْسَࢽَدِࢽْسࣸ ذَاکِى,سَࢽْدِي غَوَطَࢽْسࣸ دࣸواْکِي  وَسࣸ کࣸواْسَࢽَدِࢽْسࣸ ذَاکِي
دَࢽْ يَوَࢽْ ڢَضَلَرْرِسَالَهْ کَرْکَبَرْمࣸ ثِکِࢽْ جَهَالَهْ,دَيْ يَوَࢽْ ڢَضَلَرْرِسَالَهْ  کَرْکَبَرْمࣸ ثِکِࢽْ جَصَالَهْ
سَيْ بࣸرࣸواْدِ دَکࣸيْتْ دَامَاسَا سَيْ ذࣸمَا أَثِکِࢽْ غࣸرَاسَا,سَيْ بࣸرࣸواْدِدَکَيْتَ دَمَاسَا   سَيْ ذࣸمَاأَثِکِࢽْ غَرَاسَ
کࣸࢽْڧِ بَادَحَڧِࢽْ عِيَالِ وَࢽْدَ يَابَاکࣸ مَالِ,کࣸࢽْيِ بَادَحَڧِࢽْ عِيَالِ  وَࢽْدَمَايَابَاکࣸ مَاڧِل
دࣸوبِ ࢳَࢽْ يَارَا سَمَارِي وَࢽْدَسࣸو يَلَمَاتَ دَوْرِي,دࣸوبࣸ ࢳَࢽَ بَارَاسَمَارِي وَࢽْدَسࣸويَکَمَاتَ دَوْرِي
بَأَثِيشِ بَڧِي أَغَرْدَمَابَا,بَأَثِيشِ بَضِي أَغَرْدَمَابَا
ࣸوثِيَا دَجِکِي دَأَيْکِي هَرْکَسَاأَصِکِࢽْ مَڢَرْکِ,غࣸوثِيَادَجِکِ دَأَيَکِ  هَرْکَسَاأَثِکِࢽَ مَڢَرْکِ
مࣸغَ اَلࢽَّبِ بَادَڢِرْغِ,مࣸغَ اَلࢽّبِ بَادَڢِرْغِتَابَا
دَامࣸتَاࢽٜيٰ تَيْمَ ذࣸوبٜيٰ يَوْوࣸ ڧَرْسَرْکِي دَبَابٜيٰ,دَامࣸتَاࢽٜيٰ تَيْمَ ذࣸوْبٜيٰ  يَوَوࣸڧَرْسَرْکِي دَبَابٜىٰ
سَيْ کَرَࢽْ بِکِ شِي کَڧَارَا سَيْڢَ جَࢽْ بَلْبَلْ دَڟَارَا,سَيْ کَرَࢽْ بِکِ شِي کَڧَارَا  سَيْڢَ جَࢽْ بَلْبَاْ دَڟَارَا
سَيْڢَ رِيمّايٜيٰ دَݒَکّࣸواْ تࣸوبَ مَيْ سࣸࢽْ ࢽࣸوࢽَ ڢِيکࣸواْ,سَيْڢَ رِيمَايٜيٰ دَبَکࣸواْ  تࣸوبَ مَيْ سࣸࢽْ ࢽࣸوࢽَ ڢِيکࣸوَاْ
إِت بَاتَارَرْتَ لَاڢِيَابَا,إِتَ بَاتَ رَرَتَ لَاڢِيَابَا
تَتَّلِࢽْتَ کِيَايٜيٰ حَدِّي ذࣸوثِيَاتَيِ إِجْتَهَاد,تَتَلِࢽْتَ کِيَايٜيٰ حَدّࣸو  ذࣸوثِيَاتَيِ إِجْتِهَادِ
بَاسَيْ أَࢽْسَࢽْثٜيٰ لَاڢِيَا,بَاسَيْ أَࢽْسَࢽْثٜيٰ لَاجِيَابَا
رَبَّࢽَاکَڟِرٜيٰمࣸ کࣸࢽْيَا کࣸواݒِتَاکࣸواْرَاڟٜيٰ هَࢽْيَا,رَبَّࢽَاکَڟَرٜيٰمࣸ کࣸࢽْيَا  کࣸواْبَتَاکࣸواْرَاڟٜيٰ سَࢽْبَا
سَيْ شِثٜيٰ مَࢽِ کَيْ کَرَاتࣸو کࣸوࢽْدَبَاکَ غَࢽِࢽْ رࣸبࣸوتࣸو,سَيْ شِثٜيٰ مَࢽِ کَيْ کَرَاتࣸو  کࣸواْدَبَاکَ غَࢽْࢽْ رࣸبࣸوتࣸو
ٜإِࢽْکَࢽَايِ کَاوَادَاتࣸجو دِيبِ تَخْمِيسِي تَڢَاتࣸو,إِࢽْ کَࢽَيِِ کَاوَدَاتࣸو  دِيبِ تَحْمِيسَي تَڢَاتࣸو
سَي بَࢽْجِ رَابࣸواکَمَرْسَࢽِيبَا,سَيْ بَࢽْجِ رَبࣸواْکَمَرْسَࢽِيبَا
شِي سَࢽِي مَاغَرْکࣸوَاࢽٜيٰ کࣸواْغَمَيْ ڟࣸواْرࣸوغَرِٜيࢽٜيٰ,شِي سَࢽِيِ مَاغَرْکࣸوَاࢽٜيٰ  کࣸواْغَمَيْ ڟࣸواْرࣸوغَرِييٜيٰ
أَرْزِکِيࢽٜيٰ مَيْ إِسَرْوَا إِࢽْ کَسَامࣸ کࣸوَاغَبَࢽْ وَا,أَوْرْکِيࢽٜيٰ مَيْ إِسَرْوَا طِࢽْ کَسَامࣸ کࣸواْغَبَرْوَا
کَيْ بَکَارَسَ يِࢽْ مࣸوَاڢَڧَابَا,کَيْ بَکَارَسَ جِࢽْ مࣸوَاڢَڧَابَا
مَاغَࢽِࢽْ سَامࣸࢽْسࣸ هِمَّا سَيْکَ دَوَّمَ إِࢽْکَسࣸوامَا,مَاغَࢽِࢽِ سَامࣸࢽْسَ هِمَّا  سَيْکَ دَوَّمَ إِࢽْکَسࣸواْمَا
غٜيارَا بَاذَيْ کَمَرْ کِسِيبَا,غَيَرَابَاذَيْ کَمَࢽْ کِشِيبَا
دࣸک مَسࣸورَحْمَاشِتَارࣸواْ هَࢽْکَلِي بَبَّادَيَارࣸواْ,دࣸکْ مَسࣸورَحْمَاشِتَارࣸواْ  هَࢽْکَلِي بَبَّادَيَارࣸواْ
ࢳࢽْ عࣸوَاکࣸمࣸبَرْسَکٜيٰ وَا کࣸࢽْغَ غِرْمَࢽْ اَلࢽَّبَاوَا,ࢳَࢽْ عࣸوَاکࣸدْبَرْسَکٜيٰ وَا  کࣸࢽْغَ غِرْمَࢽْ اَلࢽَّبَاوَا
يَيْمَ کَيْ مࣸوغَࢽْ جَسَارَا يَابِ مࣸمّࣸوࢽَرْدَبَارَا,يَيْمَ کَيْ مࣸوغَࢽْ خَسَارَا  يَابِ مࣸمّࣸوࢽَࢽْدَبَارَا
وَسࣸ کࣸوْدَڧࣸرْثِيَرْسࣸ وَسࣸ کࣸوْأَکِرَاأَوَرْسَ,وَسࣸ کࣸوْدَڧࣸرْثِيَرْسࣸ  وَسࣸ کࣸوْاْکِرَاأَوَرْسَ
ࣸواْذَمَࢽْ وࣸࢽْدِي کَحَرْطٜيٰ شٜکَرࣸࢽْکَ دَسࣸࢽْکَ شࣸوطٜيٰ,کࣸواْذَمَࢽْ وࣸࢽْدِي کَحَرْطٜيٰ شٜيٰکَرࣸࢽْکَ دَسࣸࢽْکَ شࣸوطٜيٰ
تَتَّلِࢽْکَ أَدࣸࢽْ زࣸبࣸوࢽِي کࣸوْدَرَاکَهَوَدَّهࣸوࢽِي,تَتَّلِࢽْکَ أَدࣸࢽْ زࣸبࣸوࢽِࢽْ  کࣸوْدَرَاکَسَوَدَّهࣸوࢽِي
تࣸࢽْدَسَوْرَࢽْ حَࢽْکَلِࢽْکَ يَاڧ بِرْࢽِࢽْ ذࣸوثِيرْکَ,تࣸࢽْدَسَوْرَࢽْ حَࢽْکَلِࢽْکَ  يَاڧِ بِرْࢽِࢽْ ذࣸوثِيَرْکَ
کَاسَࢽْ رَيْ بَاشِ وَࢽْذࣸواْ ڟَيْدَصَلَّا کَيْتَ ڧࣸواْذࣸواْ,کَاسَࢽْ رَيْ بَاشِ وَࢽْذࣸواْ  ڟَيْدَصصلَّکَيْتَ ڧࣸواْذࣸواْ
يْ حَجِ کَزِيَرْثِ مَࢽْذࣸواْ رَࢽْدّ دࣸک مࣸتࣸوَرْکَ تَاذࣸواْ,کَيْ حَجِ کَرْيَرْثِ مَࢽْذَواْ  رَࢽْدَدࣸکْ مࣸتࣸوَرْکَ تَاذࣸواْ
بَکَجٜيٰ أَثِکِࢽْ رَشِࢽْ شِرِيْبَا,بَکَجٜيٰ أَثِکِࢽْ رَاِࢽِࢽْ شِرِيْبَا
دَامَࢽِيِ ڢَارَکࣸࢽْکَ مَوشٜيٰ ࢽٜيٰ ڧَارَشِࢽْکَ,دَامَلِي ڢَارَکࣸلْکَ  مَوشٜثٜيٰ ࢽٜيٰ ڧَارَشِࢽْکَ
َتࣸڢَࢽْدَ بَذَيْڢِ شَابَکࣸويْ بَا,دَتࣸڢَْدَبَذَيْڢِ شَابَکࣸوْبَا
إِࢽْ بَاڢَرَضِي دَࢽَاڢِلَابَا,إِࢽْ بَاڢَرَضِي دَࢽَاڢِلَابَا
وَࢽْدَبَيْ بِطِ مَالَمَيْبَا بَاشِ أَيْکِ مَيْ صَوَابَا,وَࢽْدَبَيْ بِطِ مَالَمَيْبَا  بَاشِ أَيْکِ مَيْ صَوَابَا
کَاغَ بَيْوَاکَࢽْسَ أڧٜيٰتَا هِمَّرْسَ ثِکَࢽْ کَسَاتَا,کَاغَ يَيْوَاکَࢽْسَ ڧٜيٰتَا  هِمَّرْ سَ شِکَࢽْ کَسَاتَا
عࣸکّࣸ ثِي دَتࣸڢَادَمَاتَا تࣸࢽْدَلِيشَاإِࢽْ يَکࣸوࢽْتَا,عࣸکࣸ ثِي دَتࣸڢَادَمَاتَا  تࣸࢽْدَلِيشَاإِࢽْ يَکࣸوࢽْتَا
بَيْدَامࣸ دَوَࢽْکٜيٰ جَࢽَّبَابَا,بَيْدَامࣸ دَوَࢽْکٜيٰ مَلَّبَابَا
وَࢽْغَ ذَࢽْثٜيٰ يَاذَهࣸوبࣸو طِࢽْ بَتࣸࢽْ مَالَمْ حَبِيبࣸ,وَࢽْغَ ذَࢽْثٜيٰ يَاذَمࣸوبࣸو طِࢽْ بَتࣸࢽْ دَالَمْ مَبِيبࣸ
إِبْلِسْ بَيْ ڢِيسࣸ کَࢽْغَرَابَا,إِࢽْلِسْ بَيْ ڢِيسࣸ کَࢽْغَرَابَا
جَاهِلَيْ کࣸوْࢽَيْوَذَࢽْثٜيٰ دࣸوࢽِ حَدِيثِࢽْ ࢽَارࣸيࣸوثٜيٰ,جَاهِلَيْ کࣸوْࢽَيْوَذَࢽْࢽٜيٰ  دࣸوࢽْ حَدِيثِࢽْ ࢽَاوࣸبࣸوثٜيٰ
تَاتحࣸوتَاطَوْکِ سَرْکِي مَيْ حَوَادَدࣸبࣸࢽْ دَوَاکِي,تَاتَحࣸوتَاطَوْکِهَوْکِي  مَيْ حَوَادَدࣸبࣸࢽْ دَوَاکِي
سَيْ شِڢِرْغِتَ دࣸوࢽْ أَمࣸࢽْتَا دࣸوࢽْ سَبࣸودَسَࢽِࢽْ حَلِࢽْتَا,سَيْ شَڢِرْڧِتَ دࣸوْأَمࣸࢽْتَا  دࣸوࢽْ سَبࣸودَسَمَࢽْ هَلِࢽْتَا
َيْ دَالْمࣸرࣸودࣸبَيْ مَثٜي بَا,أَيْ دَالَمَرࣸودࣸبَيْ مَلٜيٰ بَا
شِࢽْ کَرَاࢽَتَ وَايَکٜىٰ يىٰ کِبِيَاتَتَ وَاتَذَابٜيٰ,شَيْ کِرَاتَوَايَکٜيٰ يٜيٰ  کِيَاࢽَتَ وَاتَذَايٜيٰ
بَتَ ڧَيَالٜى سَرِى دَکࣸزْکࣸدࣸوبَا,بَتَڧَيَالٜيٰ سَرِي دَکࣸرْکࣸسࣸوبَا
ڧِࢽْ بِطَاکࣸواْتَارٜىٰ تَارٜىٰ إِࢽتَذࣸواْطَىَ بَاشِ کَارٜىٰ,ڧِࢽْ بِطَاکࣸواْتَارٜىٰ تَارٜي  إِࢽْتَذࣸواْطَيَ بَاشِ کَارِي
مَذࣸوَࢽْتَ ثِکِࢽْ دَرَارٜىٰ کࣸوْادَارَاࢽَ ثِکِࢽْ سَرَارِىٰ,طَاذࣸوَࢽْتَ ثِکِࢽْ دَرَارٜيٰ  کࣸواْدَرَاࢽَ ثِکِࢽْ سَرَارٜيٰ
اَلࢽَّاشِرࣸأَحْمَدࣸ اَلتِّجَاࢽِي حَڢِظَهࣸ اللَّهࣸ,اَلࢽَّاشِرࣸ أَحْمَدࣸ التِّجَاࢽِي حَڢِظَهࣸ اللَّهࣸ
بِإِذْࢽِ مࣸوَلِّڢࣸ هَٰذَاالْکَتَابࣸ,بِإِذْࢽِ مࣸوَلّࣸڢࣸ هَذَاالْکِتَابࣸ
اَلْحَاجِ مَالَمْ عَلِيّࣸ,اَلْحَاجِ مَالَمْ عَلِيّࣸ
کࣸوْأَجَاغࣸواْرَرْ مَکَاهࣸواْ  سࣸوسࣸکَࢽْ شࣸوطٜيٰ يَشَاهࣸواْ,کࣸوْاأَجَاغࣸواْرَرْمَکَاحࣸواْ  سࣸوسࣸکَࢽْ شࣸوطٜيٰ يَشَاحࣸواْ
وَاࢽٜيٰ حَرْخِکَ کَيْمَ وَاࢽٜيٰ  ڧِي دَسࣸواْ بَاشِࢽْ مࣸتَاࢽٜيٰ,وَاࢽٜيٰ حَرْشِکَ کَيْمَ وَاࢽٜيٰ  ڧِي دَسࣸواْبَاشِࢽْ مࣸتَاࢽٜيٰ
إِࢽْ حࣸکࣸࢽْثِࢽْࢽَࢽْ يَڧَارٜيٰ   کࣸواْذࣸمࣸࢽْثِي کࣸواْ ࢽَأورٜيٰ,إِࢽْ حࣸکࣸࢽْثِࢽࢽَࢽْ يَڧَارٜيٰ کࣸواْذࣸمࣸࢽْثِي کࣸواْࢽَأَوْرٜيٰ
بَسࣸ سَامِ رَبࣸواْ اَلَاخِرَابَا,بَسࣸ سَامِ رَبࣸواْاَلَاخِرَابَا
