GroundTruth,Prediction
سعدا ابنه سليمان نحله ولدا نزهه وعساف,سعدا ابنه سليمان نحله ولدا نزهم وعساف
وحنا وميخائيل.,وحنا مخائيل.
وسمعان وامراته رحمه الحلاق,وسمعان وامرات رحم الحلاق
ولدا عزيز وزهوه وحنه ومريم,ولدا عزيز وزهوه وحسن ومريم
وعبود غيث وامراته مريم ابنه فرح,وعبود غيش وامرات مريم ابنه فرح
نخله اولادهما يوسف جميله سعدا,نخله اولادهما يوسف جميله سعدا
مطانوس الياس نخله,مطافوس الياس نخله
ومريم ابنه الياس غيث وزوجها حبيب,ومريم ابنه الياس غيث وزروجها حبيب
مخول نخله اولادهما ميخايل يوسف,مخول تحله اولادهما ييخ يل يوسف
7 نقولا 8 موسى اولاد جروس,٧ نقولا ٨موس اولادجمرو
9 عيسى 10 حنا,٨عيسى ٩٩ حنا
اولاد الياس غيث 11 داود 12,اولاد الياسل غيث ١١ دادد ١٢
ابراهيم 13 سمعان 14 عبود,برهيم ١٢ سمعان ١٤ ببود
الياس مريم,الياس مرم
ورده ابنه الياس غيث وروجها,درده ابنه الياس غيث وروجها،
داود يوسف قسيس اولادهما يوسف,لداود يوسف قيس اولادهما يوسف
موسى مريم,موسىميم
الذكور من عائله غيث,الذكور من عائله غيث
1: يوسف غيث ابناه 2: عيسى,: يوسف غليث ابناه ٢ عيس
3: الياس - ابنا عيسى 4 يوسف,٣: الساس- ابنا عيس ٤ يوسف
5 جروس - ابنا يوسف 6 مخائيل,٥جروس - انا يوسف ٦ مخائكل
ابناء ابراهم 15 عساف 16 حنا,ابناء ابرهعم ١٩ عساف ١٦ منا
اولاد نديم 29 رودولفو 30,اولاد نريم ٢٩ رود ولفو ٣٠
ليوبولدو 31 نسطور,يويولدو 3 نسطور
اولاد البرتو 32 البرتو,اولاد البرتو ٢3 الترسو
خورخي 33 ميكال انخل,خورضي ٣ فيكال الخل
اولاد سمعان 17 عزيز اولاد,اولاد سمعان ١٧ عزيز اولاد
عبود 18 يوسف 19 انطونيوس,سبود ١٨ يوسف ١٩ انطونيوس
20 الياس 21 نخله,٢٠ الياس ٢٦ نخله
اولاد عساف 22 نديم 23,اولاد غساف٢٢ نديم ٢٣
ابراهيم 24 انطونيوس 25 وجبران.,ابرهيم ٢٤ انطونيوس وجبران.
26 ميشال,٢٢ شال
اولاد مخائيل 26 البرتو,اولاد مخائيل ٢ البرتو
27 اكتور 28 اوسكار,٢٧ كتور 2٨ اوسكار
فيها.,فيها.
وكان لطائفة الروم الكاثوليك حينئذ,وكان لطائفة الروم الكاثوليك مينئذ
المدرسة,المدرسة
كان المطران غريغوريوس عطا من زحله,كان المطران غر يغوريوس عطامن زحله
رئيسًا لاساقفة حمص وحماه ويبرود وكان,رئيسا لاساقفة حمص وحماه ويبرود وكان
يقيم في يبرود التي جعلها مركزًا لكرسي الابرشية,يتقيم في يبرود التي جعلها مركزا لكري الابرشية
لوفرة ابناء طائفته الروم الكاثوليك فيها,لوفرة ابناء طائفته الوم الكاثوليك فيها
سنة 1878,سنة ١٨8٨٨
وكان قد سام والدي كاهناً وصرفه في,وكان قد سام والدي كاهناً وحرفه في
خدمة الرعية في قاره فكنا هذه السنة مقيمين,مدمة الرعية في قاره فكنا هذه السنة متيمين
١٨٨٦: المدرسه,١٨٨٨: لدرس
وكان لابرشية حمص وحماه ويبرود اذذاك,وكان لابرشية حمرص وحماه ويبرود اذذك
اثنان في الصلاحية واثنان في عين تراز,اثناك في الصلاحية والثنان في عين تراز
هما جرجي (ملحم) بطل من دير عطيه ومخائيل,هما جرجي (ملحم) بطلعن دير عطيه ومخائيل
ابراهيم رحمه من يبرود. وهذا بعد ان تعلم,ابرهيم رحمه من يبرود. وهذا بعدان تعلم
مدرستان اكليريكيتان مجانيتان المدرسة,مدرستان الكيريكيتان مجانيتان المدرسة
البطريركية في عين تراز من لبنان والمدرسة,البطريركية في عين تراز من لبنان والمدرسة
الصلاحية في القدس. وكانت الاولى تحت,الصلاحية في القدس. وكانت الاولى تح
ادارة بطريرك الطائفة واكليروسه والثانية تحت,ادارة بطريرك الطائفة واكليروسه والثانية تحت
ادارة الاباء البيض الفرنسويين الذين اسس جمعيتهم,ادارة الاباء البيض العرنسويين الذين اس جميعتهم
الكردينال لافيجري وكان يحق لكل ابرشية,الكردينال لا فيجري وكان يحق لكل ابرشية
من ابرشيات الطائفة ان ترسل اثنين من فتيانها,من ابرشيات الطائفة ان ترسل اثتين من قيانها
الى كل من المدرستين,الى كل من طدرستين
مدة خمس سنين في الصلاحية نقل لاسباب,دة خمس سنين في الصلاحية نقل لاسباب
فيها اثنان للتعليم هما مخول لويس من يبرود,بمها اثنان للتعلم هما مخول تويس من يبرود
وملحم شلفون من لبنان وهذا كان,ومالحم شلفون من لننان وهذا كان
يعلم المبادئ الفرنسوية. وكانت المدرسة على,يعلم السبادئ الغرنوة. وكانت المدرسَة على
جانب من التاخر وقلة النظام ويكفي ان,جانب من التاخر وقلة النظام ويكفي ان
اشير الى ان الاولاد كانوا عشرون,اشيرانها ان الاولاد كانوا يحشرو
في غرفتين متسعتين على الحضيض بين,في غرفتي معتين على الحضيض بين
الى عين تراز,الى عين تراز
وفي تلك السنة عزم المطران عطا ان,وفي تلك السئة عزم المطران عطا ان
يبقى عنده في يبرود التلميذ جرجي بطل,يبقي عنده في يرود التلميذ جرجي بطل
فلا يعود الى عين تراز واراد ان يرسل اخر,فل يعود الى عيين تراز واراد انيرسل اخر
عوضه فوقع اختياره علي فدعا اليه والدي,عوضه فوقع ختياره علي فدعا اليه والدي
واخبره بعزمه فسر والدي,واخبره بعزمه فسر والدي
ولكي اتعلم بعض مبادئ اللغة الفرنسوية,ولك العلم بعض جبادي اللغة العرنسعرية
جاوا بي الى يبرود واقاموني في مدرستها وكان,جاوا بي الي بدود واقاموني في مدرسها وكان
عين تراز الى المدرسة البطريركية في بيروت,عين تراز الى المدرسة البطريركيه في بيروت
ومصر حين كان فيها بعض الفتيان,وحص حي كان فيها بعض العشيان
اليونانين والفرنسويين وقد نجحت نجاحا,الينونانين والفرنسويين وقد نحجت نجاحا
باهرا خصوصًا في زمن رئاسة الخوري الياس,باهراخضوصاً في زمن رئاسة الخوري الياس
منصور الدمشقي العلامة ربيب فرنسا,منصور الدشقي العلامة ربيب فرن
كان رئيسها العام تلك السنة الخوري,كان رئيسها العام تالك السنت الخوري
فيلبس ملوك من بعلبك وهو احسن,يياس ملوك من بعلبك وهو احس
بعد وصولنا الى عين تراز باسبوعين تقريبا,عد وصولنا الى عين تراز باسبوعين تقريبا
نقلونا صباحًا الى بيروت وفي المدرسة,نقلونا صباحً الى بيروت وفي المدرسة
البطريركية اقمنا وقد عينوا لنا نحن الاكليريكيين,لبطريركية اقمنا وقد عينوا لن نحن الاكلي يكين
جناحا خاصا للعب والنوم اما التعليم,حنا ما خاصا للعب والنوم افا التعلم
والاكل فكان مشتركا مع التلامذه العلمانين,والاكل فكان مشتركا مع التلامذ العلمانين
وكانت المدرسة البطريركية مشهورة لجوده موقعها,وكانت المدرسه البطريركن مشهورة لجود موقعها
وحسن التعليم فيها فكان تلامذتها من,وحسن التعلم فيها فكان تلامذتها من
اقطار سوريا ولبنان والعراق وفلسطين,اقطار سوريا ولبنان والعراق وفلسطين
تلامذة مدرسة عينتراز وتلميذ احدى مدارس فرنسا,بلامذة مدرسة عينتراز وتلميد احدى مدارس فرنس
استاذا للعربيه الصف الاول الاعلى والمسيو تورين,استاذا للعربية الصف الاول الاعلى والمسعو تويريز
وكان المعلمين الخوري اثناسيوس زالقه الدمشقي تلميذ,وكان من المعلمين الخورير اثنايوس زرالقه الرشقي تلميذ
مدرسة روميه والخوري كيرلس رزق الصيدناوي,مدرس روسيه والخوري كير لس ورق الصدناوي
الكبرى. وكان مدير اللعلمانيين الخوري يوحنا عكه,الكبرى. وكان مدير اللعلماينين الخوري يوضنا عكه
تلميذ مدرسة عين تراز ومدارس فرنسا,تلمين مدرس عين تراز ومدارس فرن
وكان مدير للاكليريكيين الخوري كيرلس مغبغب من,وكان مدير ملا كلير يكيين الخوري كيرلس مغغبه من
عين زحلتا وقد درس في عين تراز ومنها ارسل الى,عين زخلتا وقد درس في عين تراز ومنها ارسل الى
رومية فانهى دروسه في مدرسة نشر الايمان ونال شهاده,رومية فانهر اوسه في مدرس نشر الايمان ونالشهاده
دكتور في اللاهوت والفلسفه وكان مناظرا للاكليركيين,دوكتور في اللاحوت والفلسفه وكان عناظر الاكليريكين
الاكليريكي مخايل مظلوم من حلب,الاكليريكي مخاسل مظلوم من حلب
اما المعلمون فكان الشيخ خليل اليازجي,اما المعلمو فكان شيخ خليل اليازجي
تلميذ مدرسه عين تراز. اما الخوري,تلميذ مدرس عين تراز. اما الخوري
اغطيوس حمصي رئيس مدرسه عين تراز فبقي,اغطيوس حمصى رئيس مدرس عن تراز فبقي
فيها لاداررة املاكها. وفي احدى زياراته,فيها لادارره املاكله. وفى احدى زيار الاه
للمدرسه في بيروت اخذ الكليريكيين ومنهم بعض,للمدرسة في بيروت اخذ لكلديكين ومهم بيض
الكهنة الى محل المصور الفرنسوي بونفيس وهناك,الكهنة الى محل المصوار الفرنسوي بوكفيس وهناك
اخذت صورهم وهو في الوسط,اخذت صورهم وهو في الوسط
بعد ايام من وصولي الى بيروت اصبت,بعد ايام من وصولي الى بيروت احبت
بحمى والزمتني الفراش اياما ثم تعافيت,بجمى المتنى العراشاياما ثم لعافي
وعدت الى متابعه دروسي,وعدمت الى مستابعه اروسي
-١٨٨٧-,-١٨٨٧-
مناوشه بين المسلمين والنصارى في ذلك,منادش بين المسلمين والنصاري في ذلك
الحي قتل فيها كثيرون ثم هدات الاحوال,الحي قتل فيها كثيرون ثم هدات الاحوال
وعلى اثرها بقينا اياما لا نخرج من المدرسة الى,وعلى اثرها بقينا اياما لا خرج من المدرسة الىه
النزهة ثم خرجنا بعد ذلك فاجتزنا,النزهة ثم خرجنا بعد ذلك فاجتزنا
بين المنازل المتطرفه من ذلك الحي للنزهة,ميين المنازل المتطرفه من ذلك الحي للنزهة
على حافه البحر من جهة الكلية الاميركية والمنارة,على حافه الجر من جهة الكلية الامي كيرة والمنارة
مرض الشيخ خليل اليازجي فتولى التعليم,مرض الشيخ خليل اليارجي فتولجم التعليم
عوضه شقيقه الشيخ ابراهيم. وكان يعلم,ععضه شقيقه الشيخ ابرهيم. وكان يعلم
الخط العربي رجل يدعى العلام وهو من مهرة,الخطر العرلي رجل يدعى العلام وهو من مهرة
الخطاطين وهو واضع دفاتر تعليم الخط العربي,لخطاطين وهو واضع دفاته تعليم الخط العربي
التي طبعها اليسوعيون في بيروت,التي طبعها اليسوعيوين في بيروت
في احد الايام سمعنا ونحن في المدرسة الغوغا,في احد الايام سمعنا ونحن في المدرسة لفوغا
وطلقات الرصاص قريباً من المدرسة في حي,وطلعات الرحاص قريباً من المدرسة في حي
المصيطبة وفهمنا بعده انه قد حصلت,المصطبة وفهمنا بعده ان قد حصل
١٨٨٧ : المدرسه,١٨٨٨: المدرس
على حافة ماء اسكفته في يبرود او الى جانب,على حافة ماء اسكفته في يبرود او الى جانب
قاره لاشرب ما اريد اشتدت الحمى,قاره لاشرب ما اريد اشتدت الحمى
وعينوا لي احد خدم المدرسة ليعتني,وعينوا يا حد خدم المدرسة ليعتخي
حول المنازل كسياج لها مخرقه بالرصاص,حول المنا زل كساج لها مخرقة بالرصاص
ساقية عين الطيبة في دير مار يعقوب في,ساقية عين الطيبة في دير مهار يعقوب في
فشاهدنا اوراق الصبار الذي نصب,فشاهدنا اوراق الصبار الذي نصب
كنت طبعاً في الصف الاخير او السابع وكنت,منت طبعاً في الصف الاخير اوالسابع وكنت
صغيراً ضعيف الجسم وشتان بين مناخ,صغيرا ضعيف الجسم وشتان بين مناخر
وماء وهواء يبرود او قاره وبين بيروت,وماء وهواء يبرود اوقاره وبين بيروت
لذا اصبت بالحمى مرة ثانية في حزيران,مذا اصبت باحمىمرة ثانية في حزيران
ومنعت عن شرب الماء وعن الاكل الا المرق,ومنعت عن شرب الماء وعن الكل الاالمرق
والحليب وغيرها فصعب علي ذلك وتذكرت,والحليب وغيرها فصعب علي ذلك وكنذكرت
اهلي وعيشي بينهم فصرت اشتهي ان اكون,اهلي وعيشي بيهم فصرت اشهي ان اكون
لي ولا يفارقني واعطاه الطبيب اوراق,لي ولا يفارقني واعطاه الطبب اوراق
من امره وبعد ساعتين صحوت وقارقتني,من امره وبعد ساعتين صحوت وفارقني
الحمى فحضر الطبيب وعجب وسال عن الدواء,الحس فحضر الطبب وعجب وسال عن الدواء
ففتشوا على الاوراق فوجدوها فارغة,فغتشوا على الاوراق فوجبروها فارغة
مبعثرة تحت الفراش ففي بادىء الامر,مبعشه تحت العراش ففي اديء الامر
ظنوا ان رميت ما فيها لكي اتخلص,ظنوا ان رميت مها فيها لكي اتخلص
من مرارتها ولما سالوني في اليوم التالي,من مرارتها ولما سالوني في اليوم الستالمي
فيها كينا لكي كل ساعتين يعطيني واحدة,فيها كينا لكف كل ساعتين يعطني واحدة
فغافلته مرة وقد سئمت مرار الدواء فلكي,فنافلته مرة وقد سئمت مرار الدواء فلكي
اتخلص منه صبت تلك الاوراق الباقية,تخلص من حببت تلك الاوراق الباقية
في قدح ماء وشربتها دفعة واحدة وعلى,وقدح ماء وشربتها دفعه واحدة وعلى
الاثر وقعت في بحران عميق لا اعي على,الراثر وقعت في بجران عميق لا اعلي على
شيء وعند المساء جاء الطبيب فراني,شيء وعند المساء جاء الطيب فخراني
على تلك الحال فقال لهم انه في خطر ولكن,على تلكالحال فقال لهم ان في خطر ولكن
لنصبر الى بعد ساعتين لنرى ما يكون,لنصبر الى بعد ساعتين لرما يكون
١٨٨٧ : المدرسة بيروت,١٨٨٨: المدرسة بيروت
والكبراء كالمطران ملاتيوس فكان اسقف,والكبرياء كالمطران ملايوس فاك استعفا
بيروت وقنصل فرنسا فيها وغيرهما وقد,بيروت وقنصل فرنسا فيها وغيرهما وق
نلت جوائز في اكثر صفوفي. وفي هذه,بلت جوائز في اكثر صفوفي. وفي هذه
علينا الجوائز في حفله شائعه في اكبر صاعات,علينا الحوائة في حفله شائقه في اكبر صاعات
اخبرتهم بما فعلت. وكانت رغبتي شديده,اخبرتهم بافعلت. وكانت رغتي شديدة
اثناء المرض في الرجوع الى دروسي لئلا يسبقني,اثناء المرض في الرجوع الى دروس لثلا يسبقتي
ارفاقي فما مضت ايام الا شفيت تماما وعدت,ازفاقي فما مضت ايام الاشغيت بماما وعدت
الى الدرس وكانت قد اقتربت العطلة والفحوص,الى الدرس وكانت قد اقتت العطلة الفخوص
فاجتهدت كثيراً حتى استعضت عما فقدت,فاجتهدت كثيراً حتى استعضت عما قعدت
ونلت شهادات حسنه في الفحوص,ونلت شهادات حن في لفحوص
وفي ٢٨ تموز قبل الظهر وزعت,وفي ٢٢ تموز قبل الظهر وزعت
المدرسه حضرها كثيرون من الاعيان,المدرس حضرها كثيرون من الاعيان
الحفلة تلا خليل مطران خطاباً بليغا بقلم,الخفلة تها خليل مطران خطاباً بليغا بقالم
فبلغناها ومنها الى يبرود فشاهدت الاهل,فبلغاها ومنها لي يبرود فشاهدت الاهل
والمعارف وقضيت العطلة بين يبرود,والمعارف وقضيت العطلة بين يبرود
وقاره. واثناء وجودي في بيروت زارني مرارا بعض,وقاره. واثتاء وجودي في بيروت زارني ار ابعض
التجار اليبروديين والقاريين من الاقارب كجرجس,التجار اليبر ودين والقاريين فمن الاقارب كجرجس
العلامة الشيخ ابراهيم اليازجي: ادب الدارس,العلامة الشيخ ابرهيم اليارحي: ادب الدارس
دروسهم وعزموا على مبارحة المدرسة فلا يعودون,دروسكهم وعرموا على مبارحة المدرسة فلا يعودون
بعد المدارس: وجهه الى الطلبة الذي انهوا,بعد المدارس: وجهه الى الطلبة الذي انهوا
الى صفوفها فقوطع مرارا بالتصفيق,الى صفوفها فقوطع مرارا بالتصنيق
وكان حضر عمي عبود الى بيروت لاخذي,وكان حضر عمي عبود الى بيروت لاخري
الى يبرود فبعد توزيع الجوائز والغذاء تفرق,ويبدود فبعد توزيع لجوائز والغذاء تفرق
التلامذه وتوجه كل الى بلده,التلامذه وتوجه كل الى بلد
وعصارى ذلك اليوم سافرنا وبرفقتنا,وعصارى ذلك اليوم سافرنا ورفقتنا
ثلاثة من اولاد المطران من بعلبك فبتنا,ثلاثة من اولاد لمطران ما بعلك فبتنا
في خان صوفر وباكرا جدا قاصدين بعلبك,في خان صوفر وباكر اجدا قاحدين بعطبك
١٨٨٧ من المدرسة: عين تراز,١٨٨٧ ذ المدرسة: عين تراز
سيكونون فيها لا في بيروت لان,سيكوصون فيها لا في بيروت لان
تجربة نقلنا الى بيروت وضم المدرستين,تجرية نقلنا الى بيروت وضم المدرستين
والياس زكا وحبيب عربش ويوسف فرح سرور.,والياس ركا وصب عريش ويوسف فرح سرور.
من يبرود ومخائيل رحمة برفقة نخله جرجس نخله,من يبرود ومخائيل احمة برفقة نخله جرجس نخله
الى قلعتها المشهورة فزرناها وثاني يوم,الى فلعتها المشهورة قررناها وثاني يوم
في نهاية العطلة في اواخر ايلول رجعت,في نهايت العطلة في اواخر الوج رجعت
ليوصلنا الى بيروت بتنا في بعلبك كالعادة,ليوصلنا الى بيروت بتنا في بعلتك كالعادة
واجتمعنا برفقائنا اولاد مطران واخذونا,واجتمعنا برفقائنا اولاد مطران واخذونا
قصدنا زحلة فبتنا كالسابق في منزل انطون,قصدنا زحلة قبيتنا كالسابق في منلا نطون
عطا وثاني يوم قصدنا بيروت وفي الطريق,عطا وثانخ يوم قصدنا بيريوت وفي الطريق
قيل لنا ان التلامذة مجتمعون في عين تراز,قل لنا ال التلامذة مجتمعوض في عيين تران
فذهبنا الى عين تراز فلاقانا فيها المعلوف,فرهينا الى عين تراز فلا قانا فيها المعلوف
ورفاقنا بهرج وسرور وفهمنا ان الاكليريكيين,ورفاقنا بهرج وسرور وفهمنا ان الاكلير يكين
الى واحدة لم تات بنتيجة. وبعد ايام,الى واحت لم تاس بنتجة. وبعدايا مه
وقد طلبه ابناء الطائفة في حوران ليكون مطرانا,وقد طلبه ابناء الطائفة في حوران ليكون مطرانا
لهم فلم يلبي طلبهم البطريرك غريغوريوس,لهم فلم يلب طلهم البطريرك غ يغور يوس
يوسف لانه كان لا يرغب بان يكون مطرانا,يوسف لانه كان بلا رغيان يكون مطرانا
لتلك الابرشية المتاخرة البدوية بل كان,تلك الابرشية المتاخرة البدوية بل كان
يعدّه لابرشية راقيه كبيروت او زحله,بعدّه لابرشية راقيه كبيروت او زحله
الذي كان سابقا ريس للمدرسه البطريركيه,الذير كان سابقا ريس لمدرسه البطريركيه
فتحت الدروس وقد اخذت صحتي,فتحت الدروس وقد اخذت صحتي
تتحسن لاني اعتدت على تلك المعيشة المنظمة,تتحسن لاني اعندت على تالك المعيشة المنظمة
وكان الخوري الحمصي رئيسا والخوري,وكان الخوري الحمصي رئيس والخوري
المغبغب مديراً,المغبغب مديرً
١٨٨٨,١٨٨٨٨
وصل الى عين تراز الايكونوموس الياس منصور,وصل الى عين تراز الاكولونوس الياس منصور
في بيروت ثم كاتبا للاسرار البطريركيه في اللغات,في بيروت ثم كاتبا للاسرار البطريرك فى اللفات
الاجنبيه ووكيلاً للبطريرك في الاسكندرية,الاجنيه ووكيلاً للبطريرك فى الاكتدرية
١٨٨٨: مدرسة عين تراز,١٨٨٨: مدرس عين راز
ولان الطائفة هناك عديده وغنيه تستاهل,ولان الطائفه هناك عدسده وعنية ساهل
بطريركا ولان البطريرك الحالي يمضي اكثر الاوقات,بطريركا ولان البطريرك الحالي يمض اكثر الاوقت
في سوريا فليس له متسع من الوقت ليهتم,في سوريا فليس له مسمع من الوقت ليهم
بالكرسيين - ١٨٨٩,بالكرسين- ١٨٨٨
في ربيع هذه السنة زارني والدي في عين,في ريبيع هذه السنة زارني والدي في عين
تراز فاكرمه الرئيس والكهنة واقام اياماً لان,تراز فاكرمه الرئيس والكهنة واقام اياماً لان
جاء عين تراز بامر البطريرك كمنفي ليعلم,جاء عين تراز بامر البطريرك كمنفي ييعلم
فيها اللغة الفرنسوية تحت امر الرئيس اغناطيوس,فيها اللغة الفر نسوية تحت امر الرئيس اغاطيوس
حمصي الذي كان يعلم تحت امره لما كان هو,عمرصي الذير كان يعلم تحت امره لما كان هو
رئيس للمدرسة البطريركية. وعلى ما قيل كان,رئيس للمدرسَة البطريركيه. وعلى ماقيل كان
سبب ارساله كمنفي عريضة رفعها روم كاثوليك,سبب ارسالم كمنفي عريضة رفعها روم كاثوليك
الاسكندريه ومصر الى البابا لاون الثالث عشر فيها,الاسكذريه وحصر الى البابا لاول الثالث عشر فيها
يطلبون ان يسام الخوري الياس منصور,يطلبون ان يسام الخوري الياس منصور
بطريركا لهم لان السكندريه كرسي بطريركي,بطريركا لهم لان الاسكنديريه كرسي بطريركي
غبطة البطريرك امر بان لا يسمح للتلامذه في,غبطة البطريرك امربان لالسمح للتلامذة في
لتوعك صحته ثم شفي بعد ايام وفي اليوم 3,لتوعك صحته ثم شفى بعد ايام وفي اليوم ٣
من اب استبطاؤه في المجي الى القداس فارسلوا,من اب استبطاؤه فىي المجي الى القداس فارسلوا
تلميذا يدعوه فوجده على الفراش,تلمينذا بدعوه فوجبد على نفراش
جسد بلا روح ويظهر انه مات فجاة في,حد بلاروج ونظهر ابنه مات فجاة في
الليل فحزنا عليه كثيرا ودفن في دير,ليك فحرنا عليه كثيرا ودفين في دير
رشميّا من اديرة الرهبانية المخلصية. وقد ابرق,شيمتا من اديرة الرهبانية المخلصية. وقد ابرق
الذهاب الى بيوتهم اثنا العطله بل يقضونها,الذهاب الى بيوتهم اثنا العطله بل يقضونها
في المدرسة,في الدرش
وفي هذه السنة سيم الخوري نيقولاوس,وفي هذه السنة سيم الخوري نقولاوس
القاضي مطران على حوران عوض عن مطرانها,القاضي مصرانا على حوران ععض عن مطرانها
باسيليوس حجار الذي كان قبلا قد نقل الى,باسيليوس حجار الذي كان قبلا قد نقل الى
صيداء ودير القمر,صيداء ودير القمر
في اواخر تموز بعد انتها السنة المدرسية,في اواخر تموز بعدانتها السنة المدرسية
وابتداء العطله لزم الخوري الياس منصور فراشه,واببداء العطل لزم الخوري الياس منصور فراشه
عني شهاده حسنة عن سلوكي واجتهادي وانه,عني شهاده حسنة عن سلوكي واجتهادير وانه
باسيليوس اماره رئيسا وسافر الخوري,باسيليوس اماره رئيسا وسافر الخوري
كيرلس المغبغب الى فرنسا برخصه من غبطته ليتقن,كيرلس الغبغب الا فرنسا برخصه من غبطته ليتقن
اللغة الفرنسوية. وكان الرئيس امارة يعلمنا,اللفة الفرنسوية. وكان الرئيشس امارة علمنا
الارمينونتك واللاهوت النظري والشماس,الارمينونتك واللاهوت النظري والشماس
بيمين عبود يعلمنا اللغة العربية والمسيو,بهمين عبود يعضمنا اللسفة العريية والمسيو
غوبري Goupri يعلمنا الفرنسويه واليونانية,غوبري  يعلمنا الفرنسويه والبونانية
سيكتب له ليقنعه بان يعدل عن طلبه,سيكتب له ليقنعه بان يعدل عن طلسبه
وكان في بدء السنة المدرسية عين الخوري,وكان في بدء السنة المدريسة عين الخوري
المغبغب مديراً للمدرسة مستقلا وبقي الحمصي,المغبغب مديرًا للمدرسة مستقلا وقي الحمصي
لادارة املاكها له لقب رئيس بالاسم فقط,الادارة املاكها له لعب رئيس بالاسم فقط
فلم يكن يتداخل في شؤوننا,فلم يكن يتداخل في شؤوننا
في منتصف كانون الثاني سافر غبطته,في منتصف كانون الثاني سافر غبطته
من المدرسة وقد عين لرئاستها الخوري,من المدرسة وقد عين الرئاستها الخوري
دائماً يطلب منه ان يستقدمك ووالدك,دائماً يطلب من ان يستقدمك ووالدك
ست سنين فوصلنا الى شتوره,شنين فوصلنا لاشتورك
مزرعه ال بولاد عند بدء القداس وهو عيد,مززعه البولاد عند بدء القداس وهو عيد
كذلك فانا اسمح لك بالذهاب لقضاء,كذلك فانا سمح لك بالذهاب لقضاء
وفي كلامه وعلى وجهه دلائل الاغتياظ من خروجي,وفي كلامه وعلى وجهمه دلائل الاعتياظ من خروجي
واجتهادك ونجاحك وكان يقول ذلك,واجتهادك ونجاحهك وكان يقول ذلك
فشكرته وودعته وصباح اليوم التالي في,فشكرته وودعته وصاح اليوم التالح في
العطله المدرسية في بلدك وان كان غير,العطله المدريسة في يالدك وان كان غير
مسموح لخروج التلامذة واذا اردت الرجوع,مسموح لخروج التلامذة واذا اردت الرجوع
فهذا الرئيس امره بقبولك واذا مانع المطران,فهذا الرئيس امرء بقبولل واذا مانع المطران
فتكون من تلاميذي الذين يخصون الكرسي,فتكون من تلاميذي الذين بخصوص الكرس
البطريركي فيما يوسف له ان تحرم من,السبطرركي فمما يوسف له ان تحرم من
انهاء دروسك وانت لا تزال صغيراً والرئيس,انهاء دروسك وانت لا تزال صغيرًا ولارئش
والمعلمون شهدوا جميعاً بحسن سلوكك,والمعالموض شهدوا جميعاً بحسن سلولك
15 اب بارحت المدرسة التي اوتني,١٩ اب بارحت المدرسة التشاوشني
1892 - الخروج من المدرسة,١8٨٥- انحروح من المدر
النهار شاهدت والدي وبعد الاستراحة,النهار شاهدت والدي وبعد الاستراحة
اربعه ايام ذهبت الى يبرود مع والدي للسلام,ارسعه ايام ذهبت الى يبرود مع والدي للسلام
على المطران فاستقبلني بسرور وترحاب,على المطران فاتععالني بسرور وترحاب
واكثر من اظهر مودته لنا واكثر منه المواعيد,واكثر من اظهار حودته لنا واكثر من المواعيد
بقيت بضعه ايام في يبرود ورجعت الى,بقيت بضعه ايام في يدود ورجعت الى
قاره بعد ان اوصاني المطران ان,قاره بعد ان اوحالي المطران ان
انتقال السيدة العذراء فدخلنا الكنيسه,انتقال السيدة العدزاء فد خلنا الكنيه
حضرنا القداس وواصلنا مسيرنا حتى بلغنا بعلبك,حضرنا العدا وواحلنا مسيدنا حتى بلغنا جلبك
بتنا ليلة وثاني يوم قبل الفجر بارحناها قاصدين,بشنا ليلة وثاني يوم قبل الفحر بارحنا ها ق صدين
راس بعلبك ومعنا بعض الرفاق المسافرين,راس بعلبك ومعنا بعض الرفاق لمسافرين
اليها. بات رفاقنا في الراس ونحن بتنا في الفيكه,اليها بات رفاقنا في الراس ونحن بتنا في الفيكم
في منزل ابي حنا الحداد خال والدي,في منزل البج حنا الحداد خال والدي
وفي صباح 17 اتينا الى الراس ومنها,وفي صباح ١٧ ايينا لى الراس ومنها
قصدنا قارة مع رفاقنا فبلغناها عصارى,قصدنا قارة مع رفاقنا فبلغناها عصارى
افتح المدرسة فيها واديرها كما اشاء,افتح المدرسة فيها واديراها كما اشاء
في 27 اب انتقل والدي الى الدمينه,في ٢٣ اب انتقل والدي الى الدمينه
وجئت انا الى يبرود,وجئت انا الي يبرود
وفي اول ت1 افتتحت المدرسة فاستلمت,وفي اولت ١ افتح المدرسة فاستلمت
ادارتها وتعليم الصف الاول الاعلى فيها وكان,ادارتها ويعليم الصف الاولس الاعلي فيها وكان
يعلم الباقين فارس عنتر من زحله من انسباء المطران,يعلم الباقين فارس عنت من زحله من السباء المطران
وفي 1 ت سنة 1892 فتحت المدرسه فدخلها,وفي ٢ت ة ٩ فتحت المدرس فدخلها
نحو عشر من الفتيان المسلمين الاغوات,نحو عشر من الفينان المسلمين الاعوات
سويدان وابناء المشائخ ما عدا المسيحيين,سويدان وابناء المشائخ ماعدا المسيحي
علمت سنتين وفي نهايتهما امر المطران,علمت سنين وفي شهايتهما امر المطران
والدي بان ينتقل الى الدمينه وكتب لي,والدي بان مينتقل الى الدمين وكتب ليه
ان احضر اليه في يبرود لاستلام ادراة مدرستها,ان احضر اليهالىي يبرود لاستلام ادارة منرشتها
